title,date
Saudi ,1995-02-05
The Victoria Advocate ,1995-02-05
"Shell Pays For Bay, Delta Damage. ",1995-02-08
To Close Store In Skylark Plaza. ,1995-02-08
Copper Prices Slide As Weaker Demand Outlook Prevails. ,1995-02-08
Exxon Valdez Project Discussion ,1995-02-08
Business Finance Business Finance. ,1995-02-10
Lawrence Journal-World ,1995-02-12
Victoria Area Rig Count. ,1995-02-12
Star-News ,1995-02-12
Chevron Corp. ,1995-02-14
Ocala Star-Banner ,1995-02-14
Key Indicators. ,1995-02-14
Petroleum ,1995-02-14
Daily Union ,1995-02-14
Lakeland Ledger ,1995-02-14
Chevron Retreats On Kazakhstan ,1995-02-14
Commodity Roundup. ,1995-02-18
Marion Existing Home Sales Leap 21% In ,1995-02-21
The Union Democrat ,1995-02-21
Warning ,1995-02-21
The Victoria Advocate ,1995-02-21
Key Ndicators. ,1995-02-22
"8a 1995 Lewiston Morning Tribunethursday, February 23, ... ",1995-02-23
On-Line Newspaper Debuts. ,1995-02-23
The Deseret News ,1995-02-23
Lodi News-Sentinel ,1995-02-25
Concert ,1995-02-25
American Stock Exchange. ,1995-02-25
Victoria Area Rig Count. ,1995-02-26
Crews Cleaning Up Tar From Oil Spill. ,1995-02-27
Heating Oil Moves Lower . ,1995-02-28
Pittsburgh Post-Gazette ,1995-03-02
Key Indicator! ,1995-06-02
Victoria Area Rig Count. ,1995-06-04
Lakeland Ledger ,1995-06-06
Rates ,1995-06-06
Ice ,1995-06-06
Public Of West Virginia. ,1995-06-07
Record-Journal ,1995-06-07
Ocala Star-Banner ,1995-06-07
Voice Line. ,1995-06-10
Bad Fumes. People Are Mad About Gas Prices. ,1995-06-10
What Ibm Bought. ,1995-06-10
Rep Lincoln Diaz-Balart Has Called On The White House To ... ,1995-06-12
Oil Spill In Tuscarawas Cleaned. ,1995-06-12
The Victoria Advocate ,1995-06-12
Ocala Star-Banner ,1995-06-14
The Victoria Advocate ,1995-06-14
Sun Co. Eliminates 800 White Collar Jobs. ,1995-06-14
"Page 8 Stabroek News, Saturday June 17, 1995. Oil Companies ",1995-06-17
Victoria Area Rig Count. ,1995-06-18
Guarantee Shoes ,1995-06-19
Toledo Blade ,1995-06-19
The Victoria Advocate ,1995-06-23
Key Indicators. ,1995-06-23
Key Indicators. ,1995-06-24
The Victoria Advocate ,1995-06-24
Voice Line. ,1995-06-25
Naive Faith In... ,1995-06-25
Business ,1995-06-27
Key Indicators. ,1995-06-27
Cabinet Demands Billion Bond From Coastal Petroleum. ,1995-06-27
Voice Line. ,1995-06-27
One Us. Dollar Will Buy: ,1995-06-29
The Victoria Advocate ,1995-06-29
"American Stock Exchange. Vow-Ute Slock. Vol Am Oh, Am. ... ",1995-06-29
Business ,1995-07-01
Uce Line. ,1995-09-01
The Victoria Advocate ,1995-09-01
Billions Of Dollars At Stake In Battle Over Exxon Valdez ... ,1995-09-01
Stocks Rise With Bonds As Investors Decide Rate Cut Possible,1995-09-02
Palm Oil. ,1995-09-02
Now Is A Good Time To Consider Your Investment Options. David,1995-09-02
Wall Street. Stocks Sour With Bonds. ,1995-09-02
Voice Line . ,1995-09-02
Shareholder Resolutions. ,1995-09-02
Holiday Offers Day To Reflect On Labor ,1995-09-03
The Victoria Advocate ,1995-09-03
"We Wish To Be Left Alone, And Free From Foreign Intervention ",1995-09-03
Decorator Pillows. ,1995-09-04
Palm Oil. ,1995-09-04
The Victoria Advocate ,1995-09-05
Palm Oil. ,1995-09-05
Japanese Rill ,1995-09-09
Victoria Area Rig Count. ,1995-09-10
Coffee Futures Slip To A... ,1995-09-10
The Victoria Advocate ,1995-09-11
Key Indicators. ,1995-09-12
The Victoria Advocate ,1995-09-12
Petroleum ,1995-09-12
The Deseret News ,1995-09-12
Cash Petroleum ,1995-09-13
The Hour ,1995-09-14
Business Briefly... Markets ,1995-09-14
Virtual Pool Pc Simulator Guarantees Off-Line Billiards. ,1995-09-14
Voice Line. ,1995-09-14
Cash Petroleum. ,1995-09-14
Nyse Diary... On Tot Am. Am Steel It. Am On Key Indicators. ,1995-09-14
Donna J. Stone Market Research. ,1995-09-17
The Victoria Advocate ,1995-09-17
Stocks End Modestly Lower After Late Rebound Chips Away Losses,1995-09-18
Thomas L. Friedman The Azerbaijani Pipelines. Oil That's ... ,1995-09-18
Observer-Reporter ,1995-09-18
Key Indicators. ,1995-09-19
Ocal Otc American Stock Exchange Keyindicators Ie. Silver ... ,1995-09-20
Beaver Country Times ,1995-09-20
The Victoria Advocate ,1995-09-20
Public Notice. ,1995-09-20
Commoditiesstatistics Wheat Hard Red Spring Gold Wheat Hard ,1995-09-20
Uce Line. ,1995-09-22
The Victoria Advocate ,1995-09-22
Crossword By Thomas Joseph. ,1995-09-22
Oil Gold Bonds. ,1995-09-23
The Victoria Advocate ,1995-09-23
Victoria Area Rig Count. ,1995-09-24
Voice Line . ,1995-09-24
Gas Prices Dip Slightly. ,1995-09-25
Gas Prices Post Slight Decline. ,1995-09-25
Falling Gas Prices May Keep Falling. ,1995-09-25
Gas Prices Drop Slightly. ,1995-09-25
Chemical Weapons May Be In Water. ,1995-09-25
Gasoline Prices Dip Slightly Nationally; Average Is. ,1995-09-25
Voice Line. ,1995-09-27
Oil Sunflowers 11.14. Si Sunflowersothers 13.69. Crude Oil ... ,1995-09-27
Lodi News-Sentinel ,1995-09-27
Bp Refinery Gets Lucas County Abatement. ,1995-09-29
Voice Line . ,1995-09-29
Preserve Arctic. ,1995-09-29
Key Indicators. ,1995-09-30
The Nevada Daily Mail ,1995-10-01
Victoria Area Rig Count . ,1995-10-01
Factory Fact-A-Roonies. Types Manufacturers Up. ,1995-10-01
Barley Ton Oct. Nov Jan Dec. Ism No Bid. ,1995-11-01
Administration Confident Mexico Will Repay Us. ,1995-11-01
McCook Daily Gazette ,1995-11-01
M-Jjjf 48jb... American Stock Exchange. ,1995-11-02
Record-Journal ,1995-11-03
Dow Sets Record; Dollar Improves. ,1995-11-03
Classifications ,1995-11-03
Business Briefly Markets. ,1995-11-03
Blue-Chips Hit New Highs As Poor Economic News Suggests Rate ,1995-11-03
The Victoria Advocate ,1995-11-03
Update Market Finishes At Record High Again ,1995-11-04
Change ,1995-11-04
The Victoria Advocate ,1995-11-05
Oil Sunflowers 11.24. ,1995-11-06
"Treading On Landfills. Landfills Collect Water, Drain Local ... ",1995-11-06
The Victoria Advocate ,1995-11-08
American Stock Exchange. Sort On Lilt. Meek Oh. At Lei. Am ,1995-11-08
Real Estate ,1995-11-09
"Hot, Hot Market. Why Are We In Vietnam Now? Money, Moolah ",1995-11-09
"Dow Jumps 55.64, Setting A Record. ",1995-11-09
Natural Gas Futures At 11-Month High. The Associated Press,1995-11-12
Natural Qas Futures Hit 11 Month Hint. ,1995-11-12
The Victoria Advocate ,1995-11-12
Warning ,1995-11-14
The Union Democrat ,1995-11-14
Key Moon ,1995-11-14
Reading Eagle ,1995-11-14
P426-M Supply Deal. By Honey... ,1995-11-16
Voice Line. ,1995-11-16
Record-Journal ,1995-11-16
The Victoria Advocate ,1995-11-20
We Free Information...24 Hours Per Day! . ,1995-11-25
Local Otc. ,1995-11-25
The Milestones In Annals Of Dow Industrial. ,1995-11-26
Toledo Blade ,1995-11-26
Developmen Ts. Mistaken Incarceration Ruins The Life Of A ,1995-11-26
"Blast Blamed On Cigarette Oil Tank Explosion, Fire Kill Two. ",1995-11-30
Dent Five Months To Make Siose Findings And Gives The ... ,1995-11-30
Business Briefly Markets. ,1995-11-30
Altus Times ,1995-11-30
Asean's Largest Polystyrene Maker. ,1995-11-30
Gettysburg Times ,1995-11-30
Oaxaca's Exploits Mentioned In Account Of Gulfs U-Boats. ... ,1995-11-30
"Mccook Grain Mar 40.50-41.00, Ups. 2-3 280-300 Omaha. Apxusda",1995-11-30
"Ion Am Ism. Peoples Set, Am. I. 7.14 Own.... ",1996-03-01
Oil Sunflowers 11.57. ,1996-03-01
"Commodity Indexes Plunge. March Heating Oil, Orange Juice, ",1996-03-03
Milestones In Motor Oil: What's Next For Your Car. ,1996-03-05
Two Locals Voting On Contract Offer. ,1996-03-05
Beer War Escalates. Oil Deregulation A Sham. ,1996-03-06
Preserve ,1996-03-07
Stocks End Lower After Volatile Day . ,1996-03-07
Toledo Blade ,1996-03-07
Oil Spill Toll Continues To Rise. ,1996-03-07
British Oil Spill Blackens Coastal Wildlife Havens. ,1996-03-07
Wales Adds Up Losses In Massive Oil Tanker Spill. ,1996-03-07
Dow Slips 12.65; Oil Jumps Past $20. ,1996-03-07
"Orange Juice Futures Surge Amid Supply Tightness, Cold Weather",1996-03-09
Manila Standard ,1996-03-09
"Iraq, Turkey Sign Pact On Oil Pipeline. ",1996-03-09
"Iraq, Turkey Sign Accord To Put Iraqi Oil On Market. ",1996-03-09
State Railroad Commissioner Stumps For Re-Election ,1996-03-09
The Victoria Advocate ,1996-03-09
Gasoline Prices Showing Seasonal Surge. ,1996-03-12
Commodities ,1996-03-12
Roundup ,1996-03-12
1-800-926-Mint Ext 38112. ,1996-03-13
Energy Futures End Mixed . ,1996-03-13
Oil Deregulation Bill. Bicam Oks 4% Tariff Differential. ,1996-03-15
Producer Prices Show First Drop In 8 Months. ,1996-03-15
Saturday Community. ,1996-03-15
The News-Journal ,1996-03-22
Oil Sunflowers 1 54. Si Sunflowersothers. 1419 Crude Oil ... ,1996-03-22
Saturday Community. ,1996-03-22
"Friday, March 22, 1996/Lewiston Morning Tribune 7a. ",1996-03-22
Oil Sunflowers 11.54. Crude Oil Prices. ,1996-03-26
Backs 4% Oil Tariff Gap. ,1996-03-30
Crude Oil Prices Rise . ,1996-03-30
"Oil Companies Short-Changed Government, Report States. ",1996-03-31
The Victoria Advocate ,1996-07-01
"Dow Stages Huge 1-Day Gain, Leaping More Than 75 Points",1996-07-02
Income Guidelines Set For Reduced-Price Meals. ,1996-07-02
Oil-Pump Station Closings Prompt Fears For Alaskans. ,1996-07-05
Survey: City Gas Among Costliest. ,1996-07-05
Local Otc. It Lit. May Use. American Stock Exchange. Stock ... ,1996-07-06
The Victoria Advocate ,1996-07-08
Synthetic Oil. ,1996-07-09
Key Indicators. ,1996-07-09
American Stock Exch Ange. ,1996-07-10
New York. Fuel Prices Aid Profits. ,1996-07-10
Agency Seeks 4 Test Burns Of Spilled Oil. ,1996-07-10
The Victoria Advocate ,1996-07-10
Number Babies Reduced. ,1996-07-10
Trucks Tractors. ,1996-07-11
Crude Oil Prices. It Texas In Termed Ii $21.55. V Edward ... ,1996-07-11
The Victoria Advocate ,1996-07-11
Synthetic Oil. ,1996-07-11
Key Indicators. ,1996-07-11
The Victoria Advocate ,1996-07-13
Oil Futures Fall Amid Profit-Taking. ,1996-07-13
Key Indicators. ,1996-07-13
Proposal: Burn Off Oil Spills. ,1996-07-14
Rio Grande Trustee Name Three Additional Mi. ,1996-07-14
Victoria Area Rig Count. ,1996-07-14
Homemade Hammocks. ,1996-07-14
The Victoria Advocate ,1996-07-15
Gas Prices Fall. ,1996-07-15
Prices Fall More Than Two Cents At Nation's Gas Pumps. ,1996-07-15
Industrial Output Index For Five Months Up 14.5pc. ,1996-07-15
Survey: Gas Prices Down. ,1996-07-15
Briefs Business Briefly Per-Gallon Price Of Gasoline Down 2 ... ,1996-07-15
Prices Fall At Nation's Gas Pumps. ,1996-07-15
Gasoline Prices Fall Two Cents Over Three Weeks. ,1996-07-15
McCook Daily Gazette ,1996-07-16
Key Indicators. ,1996-07-16
Nriooc Foil. ,1996-07-16
Rowayton Company Wins System Contrac. ,1996-07-16
The Victoria Advocate ,1996-07-16
Business ,1996-07-16
Diagnostic Center. ,1996-07-18
The Victoria Advocate ,1996-07-18
Crude Oil Prices Board Of Trade. ,1996-07-18
Gas Prices Drop As Summer Drivers Stay Home. ,1996-07-18
Commodities ,1996-07-18
American Stock Exchange. ,1996-07-18
Stock Market Rights Itself On Strong Earnings After ... ,1996-07-18
The Vindicator ,1996-07-19
Soybeans ,1996-07-19
Us Seeks Oil Royalties. ,1996-07-19
New Sunday Times ,1996-07-20
Italic Denotes Previous Corresponding Period. Parenthesis ... ,1996-07-22
McCook Daily Gazette ,1996-07-23
New Sunday Times ,1996-07-23
Iraq To Resume Oil Exports Next Month. ,1996-07-23
Exxon Earnings Hit Billion ,1996-07-23
Record-Journal ,1996-07-23
Crude Oil Prices West Texas Intermediate $21.18. Courtesy ... ,1996-07-25
Foreign Reserves Rose. To... ,1996-07-25
The Victoria Advocate ,1996-07-25
The North Weld Herald ,1996-07-25
Dupont Reports Record Second-Quarter Earnings. ,1996-07-25
Nation International Busi Nkss Machines Corp. S. ,1996-07-26
Oil Sunflowers. ,1996-07-26
Key Indicators ,1996-07-27
Stock Market. ,1996-07-27
Sale ,1996-07-27
"Gas Price Down, Survey Concludes. ",1996-07-27
Gas Prices Drop. ,1996-07-28
Wheat Futures Prices Take A Dip. ,1996-07-28
James: Bill Won't Benefit Company He Invested In ,1996-07-29
On Rumors That Wheat Is Poor Quality. ,1996-07-29
Waycross Journal-Herald ,1996-07-29
"1c, Survey Shows. Angeles The Aver. ",1996-07-29
Gas Prices Drop Another Penny. ,1996-07-29
Crude Oil Prices West Texas Intermedi $20.17. Courtesy ... ,1996-07-29
Drop In Gas Prices Reported. ,1996-07-29
New Form Of Recycling . ,1996-07-29
Fires Extinguished. ,1996-07-29
Beef Farmers Plan Meat Plant. ,1996-07-29
Gas Price Fell 1.11 Cents Per Gallon In Past 2 Weeks. ,1996-07-29
Key Indicators. ,1996-07-30
Stocks Slip As Interest Rates Go Up. By Bruce Meyerson ,1996-07-30
Rates Foreign Exchange. ,1996-07-30
Gunning Down Main.. Big Shots On A Big Wheel. ,1996-07-30
Gasoline Prices Drop Another Cent. ,1996-07-30
Development Plans Concern Bass Lake Residents. 1 Gail Stielstra,1996-07-30
Pipeline Break Spills Crude. ,1996-07-30
Refinery Fire. ,1996-07-31
"Citizens Donate $56,475 To Close Topless Bars. ",1996-07-31
"Interline Resources Will Sell Gas Plant, Pipeline, Interests. ",1996-07-31
Copper Futures Prices Rocket Higher. ,1996-09-01
Oil Prices Soaring On Turmoil In Iraq. ,1996-09-01
Copper Price Upsurge Ends Summer Lull. ,1996-09-01
Oil Prices Climb. ,1996-09-02
Toledo Blade ,1996-09-05
Ocala Star-Banner ,1996-09-05
"Billion Deal. Staples, Office Depot To Merge. ",1996-09-05
Kl Offers... Tion Eases Viray. ,1996-09-05
Oil Prices Decline. ,1996-09-05
Oil Sunflowers Iiii. ,1996-09-06
New Directions. Natural Gas Pipeline Industry Sells To Firms ,1996-09-06
Erb: Oil Price Hike Minimal. ,1996-09-06
Reading Eagle ,1996-09-06
Gas Prices Take Sharp Jump. ,1996-09-06
Gas Prices Still Declinina. ,1996-09-09
"Mideast Tense, But Gas. Gas Prices Down. ",1996-09-09
Iraq Threatens Gas Prices. ,1996-09-09
Gasoline Prices Continue Decline. ,1996-09-09
Gas Prices Continue Decline. ,1996-09-09
Survey Energy Funds Lure Investors. Many Believe Us. Iraq ... ,1996-09-09
Dow Jumps 73.98 Points. ,1996-09-10
A8 The Gadsden Times. Tit-Spay September Kin Iika. Business ,1996-09-10
"Gas Prices Down, But May Rise Again ",1996-09-10
Traffic Getting Better On Border Bridge. ,1996-09-11
Fifth Wheels. ,1996-09-12
Second Crude Oil Pipeline Planned. ,1996-09-14
Senators Want Federal Help On Heating Oil Prices. Consume! ,1996-09-14
Crude Price Up. ,1996-09-14
Regionwide ,1996-09-15
Trade Deficit: Imports Rose. To $78.873 Billion During July. ,1996-09-15
"Japanese Autos, Foreign Oil Send Trade Deficit Up. ",1996-09-18
July Us. Trade Deficit Reaches Eight-Year High Of Billion ,1996-09-18
Japanese Car Imports Broaden Trade Gap. ,1996-09-18
Computer Shares Get A Boost; Other Stocks Turn Mostly Lower,1996-09-18
Briefly Markets ,1996-09-19
July Trade. Gap At. 8-Year High. ,1996-09-19
Gainesville Sun ,1996-09-19
New Straits Times ,1996-09-20
Price ,1996-09-20
Record-Journal ,1996-09-20
Dow Rebounds To Record. ,1996-09-24
Business Briefly Markets. Big Rejects Revco Bid. ,1996-09-24
Crude Edges Higher Amid Military Presence In Gulf. ,1996-09-24
Investigators Seek Cause Of Plant Blast. ,1996-09-26
Iran Says Opec Overproduced. ,1996-09-26
Hunt Refining Celebrates 50th Anniversary. ,1996-09-28
Congressional Scorecard. ,1996-09-29
Heating Oil Prices. Tall Fall By Cent. ,1996-12-04
Toledo Blade ,1996-12-08
The Southeast Missourian ,1996-12-13
Supplies Of Heating Oil Improve. ,1996-12-13
Minimum Supplies Urged: The ,1996-12-13
Lewiston Morning Tribune ,1996-12-13
Oil Supplies Fine; Price May Rise. ,1996-12-13
Propane Prices Surge Upward Nationwide. ,1996-12-14
Surging Propane Prices Mean Hard Times For Customers. ,1996-12-14
Short Supply Causes Propane Prices To Soar. ,1996-12-14
Rise In Propane Prices Chills Customers. ,1996-12-14
Propane Prices Surge Nationwide. ,1996-12-14
"Us Bonds, Dollar Firm. Dow Jones Regains Footing. ",1996-12-15
"Natural Gas, Heating Oil Futures Rise. ",1996-12-15
"New York Reuter. Dow Jones, Dollar Rises; Bonds In 3-Day ",1996-12-20
Gas Prices 13 Cents Higher In 96. ,1996-12-23
Iras Prices Decline. ,1996-12-23
Gasoline Prices Higher For Year. ,1996-12-23
Gas Prices Rose In 96. ,1996-12-23
"Pump Prices Down, But Still Higher Than Last Year. ",1996-12-23
"Pump Prices Up From Last Year, But Down Since May. ",1996-12-23
Gas ,1996-12-23
Business Notes. Alabama Oilman Federal Debt Nearly Paid R. ,1996-12-24
"Oil, Gas Prices Drop. ",1996-12-24
Commodity Roundup. ,1996-12-24
Waycross Journal-Herald ,1996-12-24
Vjcls Continued From Page Ib. ,1996-12-24
Holiday Gas Prices Offer Mixed Message. ,1996-12-24
McCook Daily Gazette ,1996-12-26
"Geologists, Davis Firm Think Bluebell Field Hasn't Run Dry. ",1996-12-29
10 Filipinos Among 28 Freed By Nigerian 011 Workers. ,1996-12-30
Mccook Grain Market. ,1997-04-01
Court Rules Cess Payable On All Forms Of Palm Oil. ,1997-04-02
Experts Warn Of Impending Water Shortage. ,1997-04-03
The Nation ,1997-04-05
"Monday, April 7, 1997. ",1997-04-07
Stocks Struggle To Extend Gain ,1997-04-07
Toledo Blade ,1997-04-10
Energy Prices Close Lower. ,1997-04-10
Sunflower Oil 10.69 Sunflower Others 14.19. ,1997-04-11
Altus Times ,1997-04-13
Oil Economy. ,1997-04-13
The Victoria Advocate ,1997-04-13
Gas Prices Likely To Drop. ,1997-04-14
More Declines Expected. Gasoline Prices May Fall Further. ,1997-04-14
Lower Gasoline Prices Could Be Approaching. ,1997-04-14
Prices At The Pump Are Declining. ,1997-04-14
Pump Price Dips A Little. ,1997-04-14
Pump Price Dips; More Declines May Be On Way. ,1997-04-14
Pump Price Dips Slightly; More Declines Possible. ,1997-04-14
Analyst Says. Says Gas Gas Pric Should Keep Declinin ,1997-04-14
Prices At Gas Pump Dip Slightly. ,1997-04-14
Gasoline Prices Dip; Bigger Drops Expected. ,1997-04-14
Iasoline Prices Drop? ,1997-04-15
Red-Faced Over Trade Report. ,1997-04-17
"New York Reuter. Stocks, Bonds Rally On Mild Inflation Figures",1997-04-17
Bean Counters Make Major Blunder In Trade Figures. ,1997-04-18
Government Bean Counters Make Major Blunder In Trade Figures,1997-04-18
"Oops Trade Deficit May Be High, It's Billion Less Than Repor ",1997-04-18
Bean Counters Make Big Error ,1997-04-18
Government Reports Wrong Trade Figures. ,1997-04-18
Rather Feisty! ,1997-04-18
Bean Counters Make Blunder W. ,1997-04-19
Fexas City Explosion Looms Large In Memory. ,1997-04-20
Business 30 Vs. Japanese Comex Comex 500 Industrials Ton ,1997-04-20
Oil Economy. ,1997-04-20
Middle East. Iraq Says It Will Defy No-Fly Zone; Us. ... ,1997-04-21
Iraq Says It Will Defy No-Fly Zone. ,1997-04-21
Residents Warned Or Fraud. ,1997-04-24
Fed's Parry Says Economy Must Cool To Slow Inflation ,1997-04-29
To Stay Unchanged On Stream. Chi No.... ,1997-04-29
Petroleum Authority Of Thailand Invitation To Submission Of ,1997-04-29
Turner Resigns From Association Board. ,1997-04-29
Bill Would Revive Idled Wells. ,1997-07-07
Energy Futures Prices Fall. ,1997-07-10
Dow Jones Slightly Up; Tech Stocks Rally. ,1997-07-12
Crude Oil Drivers Needed. ,1997-07-12
Four Commodities To Buy. September Copper. ,1997-07-14
"Inflation At Bay With Oil Down, Dollar Up, By Michael Mckee. ",1997-07-14
Crude Oil Drivers Needed. ,1997-07-14
New Straits Times ,1997-07-14
High-Ranking Bp Executive To Help Start Refinery Project. ,1997-07-16
Currencies Seen Easing By Year-End. ,1997-07-16
Crude Oil Drivers Needed. ,1997-07-16
"Page He Daily. In Their. Thursday July. 1997s Unction City, ... ",1997-07-17
Message Oil. ,1997-07-17
Crude Oil Drivers Needed. ,1997-07-17
Crude Oil Drivers Needed. Applications Are Being Taken For ,1997-07-18
Octogenarian Still Tending To 11 Wells After 73 Years By Pi. ... ,1997-07-19
Crude Oil Drivers Needed. ,1997-07-19
Petronas Eyes Share In Mindanao Oil Refinery. ,1997-07-19
Nation ,1997-07-19
Laws ,1997-07-20
"Two Decades On, Alaskan Pipeline Debate Continues. ",1997-07-23
The Nation ,1997-07-23
Gasoline Prices End Higher. ,1997-07-29
Petroleum Reserves Show Healthy Increase In Pit Exploration ,1997-07-30
Tractor: ,1997-07-31
2 Teenagers Killed When Oil Tank Explodes. ,1997-07-31
Teens Killed In Blast May Have Been On Tank. ,1997-07-31
The Victoria Advocate ,1997-09-02
Crude Oil Prices $19.61 West Texas Intermediateourily Edward ,1997-09-02
Key Indicators. ,1997-09-04
Mccook Grain Market. ,1997-09-04
Oil Prices Barely Change. ,1997-09-04
"Shipmakers Team Up On Trial Basis. Avondale, Litton Will ... ",1997-09-05
Sunflower Oil 10.12 Sunflower Others... Tin ,1997-09-05
Gas Prices Rise Slightly. ,1997-09-07
Us Faces Quandary Whether To Raise Car Fuel Economy Or Not,1997-09-07
Massacres Kill. Oz More Than 150 Let Algeria. ,1997-09-07
Hingis ,1997-09-08
Gasoline Prices Are Leveling Off. ,1997-09-08
Mccook Grain Market. ,1997-09-08
Gasoline Prices Level Off After Some Sharp Rises. National ... ,1997-09-08
Us Gas Prices Leveling Off. ,1997-09-08
Gas Prices Rise. ,1997-09-08
Gas Prices May Be Leveling. ,1997-09-08
Quotable ,1997-09-10
Greenspan's Benign Remarks Soothe Ws. ,1997-09-10
The Victoria Advocate ,1997-09-14
Key Indicators. ,1997-09-17
Oil Prices Surge In Rally. ,1997-09-17
Matagorda Advocate ,1997-09-18
Sunflower Oil 9.94 Sunflower Others 12.69 Crude Oil Prices ... ,1997-09-19
Reading Eagle ,1997-09-19
The Victoria Advocate ,1997-09-19
Gasoline Prices Rise In Bay Area. ,1997-09-20
Sun Journal ,1997-09-20
Business ,1997-09-21
Jas Prices Fall With End Of Summer Driving Season ,1997-09-21
Leader Of New Movement Wants To Resign... Yeltsin ,1997-09-21
More Meters Running. ,1997-09-21
California Lower Demand Drops Gas Prices. ,1997-09-22
Pump Prices Go Down. ,1997-09-22
Gas Prices Drop As Summer Ends. ,1997-09-22
Gasoline Prices Drop More Than It. ,1997-09-22
Gasoline Prices Drop By More Than 1 Cent Per Gallon ,1997-09-22
Gas Las Prices Down Due To Less Demand ,1997-09-22
Sarasota Herald-Tribune ,1997-09-22
Down Kevorkian Unite Gas Prices Linked Suicide As Summer ,1997-09-22
Mbna 400. ,1997-09-22
The Best Of Both Worlds. ,1997-09-24
Manila Standard ,1997-09-26
Sunflower Oil 10.14 Sunflower Others 12.19. Crude Oil Prices ,1997-09-26
Key Indicators. ,1997-09-26
Business Briefly Markets. ,1997-09-26
The Argus-Press ,1997-09-26
"The Victoria Advocate, Wednesday, October 1, 1997-3c... ",1997-10-01
Eugene Register-Guard ,1997-10-01
Malaysia's Petronas Stays On Sidelines. ,1997-10-01
Heating Fuel Prices Vary Around County. ,1998-01-02
Heating Tuel Prices Drop As Weather Warms. ,1998-01-02
"Oil, Gas Prices Decline. ",1998-01-03
The Tuscaloosa News ,1998-01-04
Sunflower Oil 11.14 Sunflower Others. Crude Oil Prices ... ,1998-01-05
New York Dow Jones. Bank Rally Lifts Market Averages. ,1998-01-05
Reduced Oil Prices Could Soften Blow For The Us. ,1998-01-05
Oil Price Ok'd. ,1998-01-09
"Fa Prices Went Up A Little This Morning. If It Gets Cold, ... ",1998-01-09
Upstate Dental. ,1998-01-09
Lower Oil Prices Keep Gas Prices Dropping. ,1998-01-12
Gas Prices Drop 2.5 Cents. ,1998-01-12
Gas Prices Drop 2.5 Cents Across Country. Average Price At ... ,1998-01-12
Penn Grade Crude Oil Falls To Lowest Price Since 94. ,1998-01-12
Lawrence Journal-World ,1998-01-12
Prices Drop 2.5 Cents Per Gallon Nationwide. ,1998-01-12
Gas War In Chattooga. Competition Pushes Fuel Price Below ,1998-01-14
Opec Fretting Over Falling Price Of Oil. ,1998-01-14
New York. Fall In Crude Prices Hurts Oil Companies. ,1998-01-14
Iraq Move Cuts Oil Prices. ,1998-01-14
Penn Grade Crude Oil Falls To Lowest Price Since 94. ,1998-01-14
Aid ,1998-01-16
Falling Oil Prices In 1997 Allowed Us. To Restock Inventory. ,1998-01-16
The Nation ,1998-01-17
Gas War In Chattooga. Competition Pushes Fuel Price Below ,1998-01-17
Oil Prices Settle Higher. ,1998-01-17
Trade ,1998-01-19
Business ,1998-01-21
Gas War In Chattooga. Competition Pushes Fuel Price Below ,1998-01-21
Gas ,1998-01-21
Energy Prices Decline. ,1998-01-21
Diagnostic Center Of Victoria. ,1998-01-23
Slow Any Move Toward Energy Independence. ,1998-01-23
Singer Exchanges Oil For Platinum. By... ,1998-01-23
Big Companies Worry About 1998. ,1998-01-23
Gas Prices Arc Down Hut Probably. Won't Stay. ,1998-01-23
Energy Independence Slowing Coming. ,1998-01-23
Markets Stocks Pull Back Again Amid Worries About 1998 Profits,1998-01-23
Citibank Helps Put Elton John In The Big Picture. ,1998-01-24
Spill Not Likely To Reach Coast. ,1998-01-24
Florida Rains Push Orange Juice Up. By Cliff Edwards. ,1998-01-31
The Argus-Press ,1998-04-01
Southern Seaboard Plan May Wreck Environment. ,1998-04-01
Cheap Oil Drilling Might Create Lower Fuel Prices. ,1998-04-01
Key Indicators. ,1998-04-01
Falling Oil Prices Reflect Opec Cuts. ,1998-04-01
Lewiston Morning Tribune ,1998-04-01
Slick Moves. ,1998-04-02
Stock Market Roaring Again ,1998-04-02
Toledo Blade ,1998-04-02
Stocks Off To Fast Start In Second Quarter. ,1998-04-02
Tassauited ,1998-04-02
Sunflower Oil 12.52 Sunflower Others 12.69. Crude Oil Prices ,1998-04-03
Divided Japan Debates Merits Of Daylight-Saving Time. ,1998-04-03
"Business 30 Vs, Japanese. Connex Cnmri 500. Industrial Yen. ",1998-04-03
Lunch Dinner. Coupon Must Be Used By Two Adults Dine-In Only ,1998-04-04
Examining Unemployment Rates In Tuscaloosa County. ,1998-04-05
Victoria Area Rig Count. ,1998-04-05
Fuel Consumption Down By 10. Jr Per Cent. ,1998-04-07
Cattle ,1998-04-07
Russia Draws Up Economic Sanctions Against Latvia. ,1998-04-09
Low Gas Prices To Spur Travelers. The Washington Post. ,1998-04-09
Gasoline Prices Expected To Stay Low This Summer I. ,1998-04-09
Opec Wants Oil Prices To Rise $3 Per Barrel. ,1998-04-10
Stronger Baht Cuts Export Value. ,1998-04-11
"Cyrus Earl Webb, Ii. ",1998-04-12
Victoria Area Rig Count. ,1998-04-12
Gas Prices Up; But Still A Deal. ,1998-04-12
Gas Prices Beat Last Year Even With Increase Of Nearly 3 Cents,1998-04-12
Gas Prices Up But Better Than 97. ,1998-04-13
