title,date
The Indian Express ,1993-03-05
Oil Moves On Friday Rally . ,1993-03-13
Economic News Makes Lumber Futures Soar. ,1993-03-05
In Other News. ,1993-03-05
The Robesonian ,1993-03-04
Lewiston Morning Tribune ,1993-03-25
Spill's Anniversary Date. ,1993-03-24
The Indian Express ,1993-03-26
"Oil, Precious Metals. ",1993-03-24
Oil Prices Finish Higher. ,1993-03-18
Waycross Journal-Herald ,1993-03-23
"Oil, Precious Metals. ",1993-03-31
Cash Grain ,1993-03-27
Lewiston Morning Tribune ,1993-03-11
Commodity Roundup. ,1993-03-13
Precious Metal. ,1993-03-09
Cash Grain ,1993-03-20
Lewiston Morning Tribune ,1993-03-23
Pipe Ruptured By Ice Blamed In... ,1993-03-26
Hort Oil Start Doling. ,1993-03-01
Ashland Officials Plan To Lobby Against Clinton Energy Tax. ,1993-03-07
Ken Murray ,1993-03-11
"Captains Often Pressured To Take Risks, Experts. It In I. ",1993-03-21
Gas Pipeline. ,1993-03-15
Grow With Our Vision ,1993-03-12
Crude Greed. ,1993-03-25
Gasoline Prices Increase Slightly. ,1993-03-22
Gas Prices Up. ,1993-03-22
Gas Prices Rise. ,1993-03-22
Gasoline Prices Reflect Crude On Increase. ,1993-03-22
The Deseret News ,1993-03-25
The Albany Herald ,1993-03-10
Gas Prices Drop Nearly Penny Since February Across Nation ,1993-03-08
Huntington's Disease. Science Journals Race To Report ... ,1993-03-24
Claims Fall. ,1993-03-17
Commodities ,1993-03-23
Commodity Roundup. ,1993-03-26
Ocala Star-Banner ,1993-03-18
"Precious Metals, Oil. ",1993-03-30
The Robesonian ,1993-03-16
The Deseret News ,1993-03-10
Markets Carry On ,1993-03-02
Gas Prices Decline Again ,1993-03-08
Gas Prices Drop Nearly Penny Since February. ,1993-03-08
Commodity Roundup. ,1993-03-27
Us Exports Drop In January. ,1993-03-18
Flat Economies Drive Up Trade Deficit. ,1993-03-18
The Item ,1993-03-23
Books ,1993-03-20
Harlan Daily Enterprise ,1993-03-08
Fortune ,1993-03-30
To Accounting Rule. ,1993-03-30
Hispanics In The Boardroom: A. Short List. ,1993-03-03
Accounting Rule Depresses Corporate Profits. ,1993-03-31
New Accounting Rule Axes Profits Of Fortune 500 Firms. ,1993-03-31
Ocala Star-Banner ,1993-03-13
The Nation ,1993-03-09
Gas Prices Go Down—Briefly. ,1993-03-08
30-Year Treasury: 6.82 Percent 0.06. ,1993-03-25
Some Environmentalists Unhappy. First-Ever Auction Puts ... ,1993-03-29
Natural Gas Higher Again ,1993-03-20
Swc Box. ,1993-03-14
Ocala Star-Banner ,1993-03-03
Markets ,1993-03-26
Markets ,1993-03-12
The Spokesman-Review ,1993-03-18
Drop In Gas Prices May Be Short-Lived. ,1993-03-08
Gas Prices Down Nearly Penny. ,1993-03-04
Pollute ,1993-03-29
Woman At Center Of Battle Over Right To Die Dead At 22. ,1993-03-08
Business ,1993-03-02
Average Gas Price: 1. ,1993-03-22
Legal Advisor ,1993-03-19
Gas To Be Biggest Money Spinner. ,1993-07-25
Drivers May Start Seeing Lower Prices At Gas Pump. ,1993-07-31
Crude Oil Prices Finish Up; Outage Halts Trading. ,1993-07-10
The Victoria Advocate ,1993-07-15
The Daily Gazette ,1993-07-15
Production Of Us. Oil At Low Level. ,1993-07-15
Commodity Roundup. ,1993-07-15
Lewiston Morning Tribune ,1993-07-07
Us Oil Purchases Prop Up Iran's Regime. ,1993-07-20
Opec To Meet Over Drop In Crude Prices. ,1993-07-20
America Remains Dependent Upon Foreign Oil. ,1993-07-24
New Straits Times ,1993-07-07
Drivers Starting To See Lower Prices At Pumps. ,1993-07-29
Spill ,1993-07-11
Oil Tank Tragedy Prompts Debate Over Effectiveness Of ... ,1993-07-08
Fema Finally Clicks. ,1993-07-21
Operators Not Required To Post Warnings. ,1993-07-08
Commodity Roundup. ,1993-07-20
Cigarette Named Cause Of Webster Tank Deaths. ,1993-07-07
"Arette Touched Off Blast Fatal Teenagers, Fire Marshal Says. ",1993-07-07
Opec To Hold Emergency Meeting. ,1993-07-20
Opec To Hold Meeting Over Drop In Prices. ,1993-07-20
"Contaminated Soil, Oil Lakes Threaten Kuwait's Ecology. ",1993-07-23
"Mobil Oil, Exxon See Earnings Gush In Second Quarter. ",1993-07-25
Opec Scrambling To Halt Oil Price Slide. ,1993-07-20
Oil Prices Tumble Over Lifting Iraqi Export Ban ,1993-07-03
Oil Deals Are A Scam. ,1993-07-20
American Oil Firms Buying From Iran Win ,1993-07-17
Opec Talks. ,1993-07-20
"Iraqi Forces May Be Gone, But Polluted Legacy Lingers. ",1993-07-01
Am Rosenthal Keeping Iran Afloat. Us Losing At High-Stakes ,1993-07-19
Iran Oil Sales To Us. Firms Fund Terrorism. ,1993-07-20
"Dealers Win In Us. Iran Oil Scam. Now Watch Carefully, ... ",1993-07-16
Key Oil-Producing Countries. ,1993-07-11
Hints Of More Iraqi Oil Lower Prices. ,1993-07-16
Abe Rosenthal. ,1993-07-19
Opec Calls Emergency Meeting On Crude Prices. ,1993-07-19
"Oil-Rich, Landlocked At War. Former Soviet Nations Have Vast ",1993-07-03
Oil Prices Drop To... ,1993-07-15
The Telegraph ,1993-07-29
Commodities ,1993-07-09
Currencies ,1993-07-21
United Nations. Oil: A Global Plunge. ,1993-07-15
"Computers, Office. Equipment ",1993-07-08
Crude Prices Rise Slightly . ,1993-07-10
"Bird Lovers Wait, Watch, Wonder After The Oil Spill. ",1993-07-07
Commodity Roundup. ,1993-07-14
Board Of Trade. ,1993-07-17
"Members Squabble Over Quotas, Scuttle Meeting. ",1993-07-23
Oil Prices At Lowest Point In Three Years. ,1993-07-15
Kuwait's Environment Tl. ,1993-07-06
Oil Prices Hit Lowest Levels Since Gulf War. ,1993-07-15
Soybean Hulls May Hel Clean Up Petroleum Spi Is. ,1993-07-07
The Fort Scott Tribune ,1993-07-03
"Opec Meets Over Drop In Crude Prices. Opec Brussels, Belgium An",1993-07-20
Domestic Oil Output At 35-Year Low. ,1993-07-15
Crude Prices Drop Sharply. ,1993-07-20
Public Comments On Ashland Oil Refinery Plant I. ,1993-07-01
Kuwait Oil Lakes Pose Big Threat. ,1993-07-02
Opec Squabbles Over Fall Of Oil. ,1993-07-24
Oil Prices Rise Moderately . ,1993-07-24
Market Dips Following Losses In Steel Stocks. By Lisa Genasci,1993-07-28
Ocala Star-Banner ,1993-07-16
The Hour ,1993-07-30
Moscow-Pullman Daily News ,1993-07-16
Cost-Cutting Pays Off For Oil Companies. ,1993-07-25
"Last Friday, Lage Announced Another Economic First By ... ",1993-07-21
Talks Depress Oil Prices . ,1993-07-09
Saturn's New Wagon Combines Sophistication And A Low Price,1993-07-24
Iraq Says No Retaliation; Calls For Army Readiness. ,1993-07-02
Ocala Star-Banner ,1993-07-25
The Robesonian ,1993-07-21
Sarasota Herald-Tribune ,1993-07-24
How To Increase Your Sales By ,1993-07-11
Oil Prices Plunge To 3-Year Low. ,1993-07-14
Of Continuous Development. 15 Years Of Continuous ... ,1993-07-09
Grain Futures. ,1993-07-10
'Untold Story: Other Incidents. ,1993-07-25
House Panel Clears Bill To Overturn Cftc Decision ,1993-07-01
"Cohen, Mitchell Support Essential Air Service. ",1993-07-20
Weather ,1993-07-20
Four Die In Oil Tank Explosion ,1993-07-03
The Robesonian ,1993-07-15
Russian Aid Tightrope. ,1993-07-16
The World. ,1993-07-20
Airline ,1993-07-20
Commission Proposes Assistance For Ailing Airline Industry. ,1993-07-20
Our Killed While Partying Around Oil Tank. ,1993-07-04
Blast Kills 4 In Kentucky. ,1993-07-04
Gainesville Sun ,1993-07-24
Formoso Library. ,1993-07-08
World Squabble Nixes Cartel Meeting. ,1993-07-24
Kentucky New Era ,1993-07-03
Tank Explosion ,1993-07-03
Four Dead After Tank Explosion By Bob Lewis. ,1993-07-04
Mutual Hlnden I... Investors Take Note Of Latin American Funds,1993-07-11
Lakeland Ledger ,1993-07-24
Crude Oil Tank Blast Kills Four. ,1993-07-04
Search For Crude-Oil Tank Blast Kills 4 Victims Halted; 315 ... ,1993-07-04
Other Disclosures From Crusade'. ,1993-07-26
Stocks Take A Nose Dive; Dow Sinks 26.57 Points. ,1993-07-03
Good News On Inflation Front Only Draws Yawn From Dow. ,1993-07-13
McCook Daily Gazette ,1993-07-03
Stabroek News ,1993-07-21
Ocala Star-Banner ,1993-07-07
Gasoline Prices Member Of Chilton's Staff Fan At The Pump ... ,1993-07-26
At A Glance. 30-Year Treasury: 6.62 Percent -0.02 August ... ,1993-07-13
"Umatiija Heathrow. Rottweiler Rips Gas Prices Dip, Toddler's ",1993-07-16
I Vi May Run. Aground Federal Cuts Pose To Threat To ... ,1993-07-30
Victoria Area Rig Count. ,1993-07-18
Tumbling Oil Prices Pressure Opec To Cut Back On Runaway ,1993-09-16
Oil Prices Plunge To Three-Year Low. Figures Influenced By ,1993-09-08
"Oil: Good News And Bad News. Consumers Happy, Producers Unhappy",1993-09-17
Texans Switching To Natural Gas. Oil Industry Finding New ... ,1993-09-09
Sliding Oil Prices Put Heat On Opec. ,1993-09-17
"Crude Oil Settles In Heavy Selling To $17.73 A Barrel, Down ",1993-09-04
Opec Members Agree To Cap Oil Production ,1993-09-28
"Gold, Crude Oil Up Sharply. ",1993-09-22
Synthetic Vs. Petroleum-Based Motor Oil: Which Is The Better ,1993-09-25
Crude-Oil Storks Prices Offset Drop In Stocks. ,1993-09-30
"Frightened By Falling Prices, Opec Tightens Reins. ",1993-09-30
The Telegraph ,1993-09-16
"Industry Needs Wheels Greased, Oilmen Say. Jation And ... ",1993-09-10
Opec Moves To Boost Prices. ,1993-09-28
New Questions About Local Gasoline Prices. ,1993-09-22
New Questions About Local Gasoline Prices. ,1993-09-21
Opec Says It Will Pump Less Oil. ,1993-09-30
Precious Metal Prices Swing Still Lower. ,1993-09-14
Business Oil Prices Hit 3 Year Low; Output Cap Eludes Opec. ,1993-09-08
Oil Futures Settle Lower After Heavy Selling. ,1993-09-11
"Precious Metals, Oil. ",1993-09-08
Libyan Funds And Oil Equipment The Next Target Of Tougn New ,1993-09-12
Stocks Mixed On Oil Decision ,1993-09-30
Guzzle Gas Now: Low Prices Could Increase Soon ,1993-09-19
Ill Production Taking Big Dip. ,1993-09-10
Petroleum-Based Or Synthetic? Which Is The Better Motor Oil?,1993-09-27
"Stocks End Mixed As Oil Prices, Interest Rates Rise. ",1993-09-30
Daily Dow. Energy Stocks Lead Rise. ,1993-09-30
Board Of Trade. ,1993-09-11
Singapore May Lose Status As Top Bunker Port. ,1993-09-11
The Daily Gazette ,1993-09-03
Dow Follows Bonds Lead. ,1993-09-30
Oil Price Stable. ,1993-09-23
Prices Still Higher In Portsmouth. ,1993-09-12
Lewiston Morning Tribune ,1993-10-01
Commodity Roundup Ji. ,1993-09-30
Gas: Costs Locally Still Above Average Elsewhere. ,1993-09-26
Lewiston Morning Tribune ,1993-09-10
Energy Futures Advance. ,1993-09-14
Central America. 4-Nation Group Moves Into Free-Market Arena,1993-09-22
Minimize Foreign Oil Use. ,1993-09-20
Metals Slide. ,1993-09-01
Prices Still Higher In Portsmouth. ,1993-09-12
Investors Show Some Reluctance. ,1993-09-30
Opec Members Agree To Cao Oil Production ,1993-09-28
Worries Over Opec Meeting Force Oil Futures Lower. ,1993-09-25
Saudi Arabia Says It Won't Cut Production ,1993-09-24
Saudis Won't Reduce Oil Production ,1993-09-24
Stocks Rally As Interest Rates Recede; Dow Up. ,1993-09-11
Gas Prices Rise Slightly. ,1993-09-22
The Associated Press. ,1993-09-21
Opec's Oil Cap Pressures Saudis. ,1993-09-28
Rule Out Local... ,1993-09-25
Dodge Bar City. Drinks $1.50 Miller Genuine Draft & Genuine ,1993-09-12
Opec Caps Production To Drive Uo Oil Orices. ,1993-09-28
Oxnard Press-Courier ,1993-09-19
Bp Selling Stations But No Changes Expected. ,1993-09-27
Big Oil And Alaska. ,1993-09-13
Gas: Costs Locally Still Above Average Elsewhere. ,1993-09-26
World ,1993-09-28
Unsoeld Backs Oil Spill Plan ,1993-09-03
The Daily Gazette ,1993-09-14
"Texaco, British Firm Sign $120 Million Exploration Deal For ... ",1993-09-11
Unsoeld Backs Action On Oil Spill Plans. ,1993-09-03
Oil Ministers Agree To Increased Output. ,1993-09-28
Added Federal Tax To Pump Up Price Of Gas Today. Gasoline From,1993-10-01
Opec Sets Cap On Oil Pumping. ,1993-09-28
The Daily Gazette ,1993-09-28
McCook Daily Gazette ,1993-09-13
Commodities ,1993-09-22
Crude Production Lowering Prices. ,1993-09-16
Joint Exercise To Combat Oil Spills In Straits. ,1993-09-21
The Robesonian ,1993-09-10
Lowry Orders Tankers To File Spill. Olympia He State Is ... ,1993-09-01
Opec Members Agree To Overall Cap On Oil Pumping. ,1993-09-28
"Opec To Keep Cap, Raise Oil Prices. ",1993-09-28
Business ,1993-09-09
The Robesonian ,1993-09-09
Commodity Roundup. ,1993-09-28
Opec Minister Squeeze Saudis. ,1993-09-28
Oil Price Eases. ,1993-09-05
Angalore Refinery An Petrochemicals. ,1993-09-24
Oil Orices Hrnn Before Holiday. ,1993-09-04
Traders .Watch .Oil .Market . ,1993-09-01
Commodities ,1993-09-17
Energy Prices. Surge Higher. ,1993-09-21
Future Looks Somewhat Cloudy For Nation's Futures Exchanges,1993-09-02
"Ducks, Crews Clean Up Slick'. ",1993-09-22
Jump In Hog Futures Expected. ,1993-10-01
Precious Metals. ,1993-09-29
"Precious Metals, Oil. ",1993-09-01
Stocks End Mixed As Interest Rates And Oil Prices Both Rise. ,1993-09-30
New Mineral Engineering Head Named At Ua. ,1993-09-09
The Robesonian ,1993-09-30
The Daily Gazette ,1993-09-30
High Grazing Fees Have Ranchers Running Scared. ,1993-09-19
Pittsburgh Post-Gazette ,1993-09-21
The Robesonian ,1993-09-08
"Gas Prices Slip, But Not For Long. I. Rising Wholesale ... ",1993-09-02
"More Vegetables, Fruit In Schools. ",1993-09-09
The Daily Gazette ,1993-09-24
Local Gas Prices Top Us. Norm ,1993-09-13
Lakeland Ledger ,1993-09-24
December Wheat Fell 1 /2 Cents To $3.10/4 A Bushel; December ,1993-09-23
"Tax Increase, Clean Air Rules Send Gas Prices Even Higher. ",1993-09-29
Business Briefs Shoppers. Condition Of The Us. Ibm Blends ... ,1993-09-09
Commodities ,1993-09-03
Commodity Roundup. ,1993-09-18
The Robesonian ,1993-09-15
Local Gas Prices Top Us. Norm.. Tracking The Train ,1993-09-13
Consumers Unlikely To Profit From Drop In Crude Oil Prices. ,1993-12-01
Crude Oil. Prices Stay Low Despite Predictions. ,1993-11-20
Lawrence Journal-World ,1993-11-30
Man Undertakes Effort To Win New Regulations. ,1993-11-29
Up With Weekend. 1cvc ,1993-11-30
Oil Prices Remain Low Despite Opec Efforts. By Michael ... ,1993-11-21
Lower Opec Production Estimates Boost Oil Prices . ,1993-11-02
Nymex/ Reaction To Opec Decision Crude Oil Futures Drop To ,1993-11-30
"Wall Street Report. Oil Prices Drop, But Rally Fizzles. By ... ",1993-11-30
Gettysburg Times ,1993-11-29
Tanker Services. ,1993-11-06
The Daily Gazette ,1993-11-26
Indianoi Launches Fuel-Efficient Lantern. ,1993-11-17
Bangor Daily News ,1993-11-30
Rally Over Falling Oil Prices Goes Cold. ,1993-11-30
Uala Am-It. Oil Futures Collapse After. ,1993-11-30
Consumers To Benefit From Opec Gamble. ,1993-12-01
Consumers Gain On Opec Gamble. Prices Fall As Production ,1993-11-30
Washington Oil Investments Probed. ,1993-11-23
Crude .Oil .Prices .Tumble . ,1993-11-24
Price Plunge. Benefit Higher Inflation And Lowering From ... ,1993-11-30
Manila Standard ,1993-11-29
Oil Prices Continue Decline. ,1993-11-24
Oil Price News Tumbles Market. ,1993-11-30
Warning ,1993-11-16
Warning ,1993-11-16
Warning ,1993-11-16
Pessimism Grips State Oil Industry. ,1993-12-01
Opec Announcement Jolts World Markets. ,1993-11-26
Crude Oil Rebounds. ,1993-11-12
Consumers May See Reduced Fuel Prices. By James. M. Oil And ,1993-12-01
Opec Sends Prices. ,1993-11-27
Rude Oil Oil Prices Drop. ,1993-11-24
Small Drop In Gas Cost Likely After Opec Ruling. ,1993-11-30
Pittsburgh Post-Gazette ,1993-11-30
"Rally Fizzles, Leaving Prices Slightly Down. ",1993-11-30
Markets ,1993-11-29
Oil Prices Slump. ,1993-12-01
Oil ,1993-11-30
Energy Prices Fall After Rally. ,1993-11-13
Kroger Co. To Buy Houston Area Chain ,1993-11-27
Oil Prices Crash To Three-Year Low. Opec; Decision Sgt. From ,1993-11-30
Commodities ,1993-11-12
The Argus-Press ,1993-11-30
Crude Prices Take A Big Drop. ,1993-11-30
Oil Prices Settle Higher. ,1993-12-01
Arab Oil Embargo All But Forgotten After Two Decades. ,1993-11-27
Uii Prices Nit 1990 Low Mark As Opec Fails To Cut Output. ,1993-11-30
Arab Oil Embargo/ Results Still Being Felt 20 Years Later. ... ,1993-11-27
Bangor Daily News ,1993-11-26
Back ,1993-11-12
Big Banks Vie Forsubic Slots P2 Oil Dlicc Hike Sought. ,1993-11-24
Oil Prices Sink. ,1993-11-30
The Associated Press. ,1993-11-18
Lumber Futures Soar. ,1993-11-25
Crude Oil Futures Prices Fell Sharp. Ly Tuesday. On The New ,1993-11-24
Wednesday Government. ,1993-11-16
Memories ,1993-11-28
"Otter Overcomes Oil Injury, Gives Birth. ",1993-11-11
Alaska Spill Victim Otter Gives Birth. ,1993-11-11
Amazon Tribes Sue Texaco Over Mess'. ,1993-11-04
Opec Gamble Could Aid Consumers. ,1993-11-30
Lewiston Morning Tribune ,1993-12-01
Vandals Dump Oil. ,1993-12-01
Beijing Advised To Import More Oil. ,1993-11-28
Bahrain Revive. May Revive Of Pearling Oil-Rich Country. ... ,1993-11-25
Overseas Oil Prices Slide; Domestic Market Closed. ,1993-11-27
Lewiston Morning Tribune ,1993-11-23
Wall Street. ,1993-11-30
Bahrain May Revive Art Of Pearling. ,1993-11-14
Ecuadorans Sue Texaco For It. ,1993-11-07
Ecuadorean Indians Name Texaco In Class-Action Suit. ,1993-11-05
Markets Feel Tough Talk From Opec. ,1993-11-18
Opec Decides Not To Curb Production Of Oil. ,1993-11-25
Opec Slates No Cutbacks In World's Oil Production ,1993-11-24
Bay City. ,1993-11-25
Ecuadorans Sue Texaco For ,1993-11-07
Bahrain May Revive Pearling. ,1993-11-17
Methane ,1993-11-05
Bangor Daily News ,1993-11-19
No Spill From Oil Tanker Explosion ,1993-11-03
The Bulletin ,1993-11-29
World Roundup! ,1993-11-25
Opec Declines Production Cut. ,1993-11-25
Opec Won't Cut Output. ,1993-11-25
November 19 1993 Mb 1.17 1.16 1.22 1.20 1.17 1.09 1.16 1.18 ,1993-11-20
Coffee Futures Sink Daily Market Roundup. ,1993-11-12
Coffee Futures Sink Amid Dismay About Brazil. By David Dishneau,1993-11-13
Commodity Roundup Hi. ,1993-11-13
Indians Sue Texaco. ,1993-11-04
Survey ,1993-11-26
"Inside The Markets. Signs Of Growing Economy Sink Bonds, ",1993-12-01
"Precious Metals, Oil. ",1993-11-03
News Briefs. ,1993-11-26
Gas Deposits Discovered Off Coast. Chapel Nc. Methane ... ,1993-11-06
Quote Got Tue. Silver ,1993-11-24
Palestinians And Their Quest For Power. ,1993-12-01
Lewiston Morning Tribune ,1993-11-06
Associated Rude Oil Futures Press Prices. It Lowest Levels. ,1993-11-30
Plummeting Oil Prices. ,1993-11-27
The Daily Gazette ,1993-11-12
Oil Rnmnanv Wins Inaugural Award. ,1993-11-10
Stocks Fall As Rally Fizzles. ,1993-11-29
The Daily Gazette ,1993-11-13
"Planting Concerns, Export Hopes Cause Wheat To Vault To ... ",1993-11-06
$375.70 A Troy Ounce; December Sil Ver Rose 4.3 Cents To ,1993-11-16
Texaco Sued Over Amazon Pollution ,1993-11-04
The Daily Gazette ,1993-11-24
There's No Question The Consumer Is Going To Benefit From ,1993-11-30
Record-Journal ,1993-12-01
Russia Rumor Buoys Wheat Soybean Price. ,1994-05-05
Crude Oil Prices Settle Lower After Hitting $18.50 Per Barrel. ,1994-05-14
Esso Feels The Pinch Of Lower Crude Oil Prices. ,1994-05-11
Lower Inventories Hike Crude Oil Price. ,1994-05-18
Kl Wants Meeting Of Oil Producers To Find Best Solution ,1994-05-05
Warning ,1994-05-24
Commodity Roundup. ,1994-05-07
Warning ,1994-05-24
"Nation Anchorage, Alaska... Tanker Leaks 200 Barrels Of ... ",1994-05-23
Wheat And Copper Rise. ,1994-05-03
Tanker Leaks Crude Near Valdez Spill Site. ,1994-05-23
Soybean Prices Tell By Widespread Rainfall. ,1994-05-25
Tanker Spills Several Barrels Olf Crude Oil In Valdez Area. ,1994-05-23
Board Of Trade. ,1994-05-18
Alaska's Losses Are Focus Of Exxon Valdez Civil Suit. ... ,1994-05-01
Ooking Oil... Firms Nan Lose. Licences ,1994-05-25
Crude Oil Tops $18 Mark. ,1994-05-14
Precious Metals Rise On Lower European Rates. ,1994-05-12
The Vindicator ,1994-05-17
Lakeland Ledger ,1994-05-18
Tanker Spills 200 Barrels Of Oil In Alaska. ,1994-05-23
Beefed-Up Demand For Meat Boosts Cattle Futures Prices. ,1994-05-28
The Sunday Gazette ,1994-05-23
Viet-Iran Panel On Oil Industry Co-Operation ,1994-05-01
Alaska's Losses Are Focus Of Exxon Valdez Civil. Will ,1994-05-01
Precious Metals Futures Drop On Profit-Taking. ,1994-05-11
Oil Tanker Spills Oil In Valdez Area. ,1994-05-23
County To Let Oil Firms Police Selves. ,1994-05-25
200-Barre Oil Spill At. Valdez Terminal. In Alaska. ,1994-05-24
Nicosia Charged In Iran Iranian Drug. It Sweep. ,1994-05-23
Tanker Spills Oil In Valdez. ,1994-05-21
Tanker Leaks Oil Near Worst Spill Site. ,1994-05-23
200 Barrels Of Crude Spill At Valdez Harbor ,1994-05-21
Exxon Valdez Civil Suit Trial To Begin ,1994-05-02
Gasoline Prices Begin Summer Climb In Nh. Too Ted Price Is ,1994-05-18
Alaska Losses Focus Of Trial. Damages Sought For Valdez Spill,1994-05-01
California ,1994-05-24
Shell Kenning To Improve Refining Efficiency. Shell Refining ... ,1994-05-19
Victoria Area Rig Count. ,1994-05-01
Tanker Spills Oil In Valdez Area. ,1994-05-23
Midwest Rain Washes Soybean Futures Down. ,1994-05-25
Yemen South Disputes North's Claim Over City In War. ,1994-05-09
200-Barrel Oil Leak At Anchorage. ,1994-05-23
The Telegraph-Herald ,1994-05-09
Tanker Spills Oil In Bengal Bay. ,1994-05-21
200 Barrels Of Oil Leaked In Alaska... Mourning Jackie. ,1994-05-23
Oil Tanker Spills In Valdez Area. ,1994-05-23
Chevron Cuts Oil Development. ,1994-05-09
Epa Targets Outboard Motor Pollution By Tim Hilchey Said. ,1994-05-16
The Free Lance-Star ,1994-05-24
Commodity Roundup. ,1994-05-27
The Victoria Advocate ,1994-05-28
Commodity Roundup. ,1994-05-20
Valdez Skipper Describes State Of Mind When Tanker Groundec. ,1994-05-13
"Washington Anchorage, Alaska. Buy American Tanker Oil Spill",1994-05-23
Southern Yemen Denies North Is Closing In On Aden. ,1994-05-09
McCook Daily Gazette ,1994-05-13
"Recent Spills Trigger Studies, Responses. ",1994-05-23
Dow Awaits Employment Data. ,1994-05-06
Stocks Mostly Lowei In Light Trading Day. ,1994-05-06
Civil Trial In Exxon Valdez Case Underway. ,1994-05-03
Valdez Skipper Tells His Story. ,1994-05-13
Jury Selection Begins In Exxon Civil Trial. ,1994-05-03
Seasonal Rise For Gas Prices. ,1994-05-21
Civil War Engulfing Yemen; Americans Advised To ,1994-05-10
Skipper Dodged Questions. ,1994-05-12
Santa Barbara. ,1994-05-27
The Trial May Last All Summer. ,1994-05-18
Yemeni Civil War Raging. ,1994-05-09
Howard's Barber Shop. ,1994-05-23
Times-Union ,1994-05-09
Exxon Valdez Spill Lawsuit Based On Lingering Damage. ,1994-05-01
Soybean Prices Down. ,1994-05-26
In Coffee Futures Steepens: Metals. ,1994-05-27
The Albany Herald ,1994-05-01
N. Yemen Forces Move On Key City. ,1994-05-09
'Exxon Valdez Trial. Captain Admits Lack Of Candor ,1994-05-12
"Tanker Spills Oil At Valdez Terminal... Anchorage, Alaska. ",1994-05-23
Exxon Valdez Trial Under Way. ,1994-05-03
Cattle Futures Plunge To A Near Six-Year Low. ,1994-05-26
Former Exxon Valdez Skipper. Testifies In Prinh Day Stand ,1994-05-12
Agreement Reported Toward Lifting Ban ,1994-05-22
Trial Nearing For Valdez Civil Case. ,1994-05-03
Coffee Prices Perk To 5-Year High On Supply Shortfall. ,1994-05-17
Education: ,1994-05-27
The Sunday Gazette ,1994-05-17
The Telegraph-Herald ,1994-05-23
"Israeli Troops Raid West Bank Hideout, Kill 1, Smash Homes. ",1994-05-23
David Awbrev. ,1994-05-14
Alaskans Sue Exxon Over Oil Spill. ,1994-05-01
Coffee Prices Near 5-Year High On Tight Supplies. ,1994-05-10
Commodities ,1994-05-03
Trial Begins In Civil Suit Over Exxon Valdez Crash. ,1994-05-10
"Sunday, ",1994-05-01
"Exxon Should Pay Billions, Parties Say. ",1994-05-03
The Sunday Gazette ,1994-05-10
McCook Daily Gazette ,1994-05-20
New Straits Times ,1994-05-22
Epa Studying Powerboats Is Source Of Water Pollution ,1994-05-17
"Gas Prices Jump As Holiday Nears. A Delayed Correction, ... ",1994-05-26
Markets ,1994-05-13
Manufacturing Empl. ,1994-05-03
The Victoria Advocate ,1994-05-25
The Victoria Advocate ,1994-05-08
Key Indicators. ,1994-05-04
Gas Prices Higher. ,1994-05-08
The Victoria Advocate ,1994-05-09
The Victoria Advocate ,1994-05-15
Ocala Star-Banner ,1994-05-14
Bangor Daily News ,1994-05-10
Anwar: Country's Economy In Better Shape Now. ,1994-11-16
Move To Freeze Output Sends Oil Prices Surging. ,1994-11-21
"China's Import Ban, Winter In Japan Key Oil Price Factors. ",1994-11-18
Diesel Fuel Price Rollback Sought. By Merlinda Manato ,1994-11-13
To Combat Oil Spills. ,1994-11-29
"Handling Wastes: Used Oil, Antifreeze. ",1994-11-10
Price Falls On Crude Oil Futures To $18.04 On... ,1994-11-12
Opec To Freeze Output Next Year. ,1994-11-23
Warning ,1994-11-15
Warning ,1994-11-15
Lakeland Ledger ,1994-11-24
"Shortages, Price Hikes Foreseen With New Gas. Oil ... ",1994-11-17
"Agency Predicts Rise In Oil Prices, Energy Demand ",1994-11-17
Exports Down Trade Deficit Worsens Again ,1994-11-18
"Exports Decline, Trade Gap Worsens. ",1994-11-19
I. Oil Prices Finish Lower. ,1994-11-04
Oil And Chemical Pollution Threaten Bosporus. ,1994-11-20
Decline In Exports Worsens Trade Deficit. By Martin The ... ,1994-11-19
Spot Shortages Of Cleaner Gas Anticipated. ,1994-11-17
Opec Members Agree On Oil Production Limits. Opec Caps ... ,1994-11-23
