id,title,news_company,url,published_date
115,"Petroleum Fallout - 2페이지","Point Pleasant Register ","https://books.google.co.kr/books?id=ZZ1BAAAAIBAJ&pg=PA2&dq=crude+oil&article_id=3393,3172788&hl=ko&sa=X&ved=2ahUKEwiVtKPmhZeFAxUOU_UHHToIAOw4ZBDrAXoECAsQAQ",1987-02-16
207,"Analysts Warn That Us. May Be Hit By Severe Oil Shortage. - 8페이지","Sarasota Herald-Tribune ","https://books.google.co.kr/books?id=sTceAAAAIBAJ&pg=PA8&dq=crude+oil&article_id=6812,1519569&hl=ko&sa=X&ved=2ahUKEwjmrpb5hZeFAxVhg68BHdkyAbo4vgEQ6wF6BAgEEAE",1987-02-17
159,"Wilson Urges Boycott Over Gas-Price Rise. - 1페이지","Ottawa Citizen ","https://books.google.co.kr/books?id=D_EyAAAAIBAJ&pg=PA1&dq=crude+oil&article_id=3212,3967&hl=ko&sa=X&ved=2ahUKEwj1xr7uhZeFAxV4hq8BHW8nBW84jAEQ6wF6BAgJEAE",1987-02-21
206,"People Will Be Sitting In Gas Lines A. - 30페이지","Toledo Blade ","https://books.google.co.kr/books?id=AxNPAAAAIBAJ&pg=PA30&dq=crude+oil&article_id=5284,6062073&hl=ko&sa=X&ved=2ahUKEwjmrpb5hZeFAxVhg68BHdkyAbo4vgEQ6wF6BAgMEAE",1987-02-21
70,"Petroleum Industry Experiences Fallout. - 3페이지","Harlan Daily Enterprise ","https://books.google.co.kr/books?id=-itBAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=5377,3277282&hl=ko&sa=X&ved=2ahUKEwipqIXchZeFAxUyZ_UHHX8qBr04MhDrAXoECAQQAQ",1987-02-23
97,"Oil Prices May Continue Fall. - 29페이지","The Tuscaloosa News ","https://books.google.co.kr/books?id=OV0pAAAAIBAJ&pg=PA29&dq=crude+oil&article_id=6865,7390196&hl=ko&sa=X&ved=2ahUKEwjZiIfihZeFAxWDkK8BHYvJDRQ4UBDrAXoECA4QAQ",1987-02-25
177,"Bearish Market Sends Oil Futures Prices Below $17 Us. - 38페이지","Ottawa Citizen ","https://books.google.co.kr/books?id=EvEyAAAAIBAJ&pg=PA38&dq=crude+oil&article_id=6658,2296254&hl=ko&sa=X&ved=2ahUKEwjB_MbyhZeFAxU3ka8BHVbGD7c4oAEQ6wF6BAgMEAE",1987-02-25
180,"Commodities - 12페이지","Schenectady Gazette ","https://books.google.co.kr/books?id=EhAhAAAAIBAJ&pg=PA12&dq=crude+oil&article_id=827,5703090&hl=ko&sa=X&ved=2ahUKEwjB_MbyhZeFAxU3ka8BHVbGD7c4oAEQ6wF6BAgGEAE",1987-02-25
14,"Strain On Opec Agreement May Bring Lower Oil Prices, Experts ","Star-News ","https://books.google.co.kr/books?id=tQEzAAAAIBAJ&pg=PA20&dq=crude+oil&article_id=4853,9613833&hl=ko&sa=X&ved=2ahUKEwjy4ITHhZeFAxVabPUHHcwkCGEQ6wF6BAgMEAE",1987-02-26
39,"Opec Support Price Unraveling, Could Hit Low Teens... You ","Ocala Star-Banner ","https://books.google.co.kr/books?id=OMJPAAAAIBAJ&pg=PA56&dq=crude+oil&article_id=2884,5646362&hl=ko&sa=X&ved=2ahUKEwieiofVhZeFAxUudPUHHXXJB5Y4FBDrAXoECAwQAQ",1987-02-26
79,"Opec Oil Agreement Is Under Strain - 10페이지","Record-Journal ","https://books.google.co.kr/books?id=KexHAAAAIBAJ&pg=PA10&dq=crude+oil&article_id=2849,6492932&hl=ko&sa=X&ved=2ahUKEwiZhovehZeFAxX5ka8BHfmTAm04PBDrAXoECAYQAQ",1987-02-26
88,"D2 Business Thursday-February 26, 1987. Opec Agreement May ","The Phoenix ","https://books.google.co.kr/books?id=TUNgAAAAIBAJ&pg=PA39&dq=crude+oil&article_id=1193,3020577&hl=ko&sa=X&ved=2ahUKEwiCx4rghZeFAxWhZ_UHHVljBDc4RhDrAXoECAgQAQ",1987-02-26
137,"Nation's Oil Output Will Continue To Fall Despite World Price. - 1페이지","Ludington Daily News ","https://books.google.co.kr/books?id=uxNQAAAAIBAJ&pg=PA1&dq=crude+oil&article_id=3367,3692542&hl=ko&sa=X&ved=2ahUKEwi7gLXqhZeFAxV3nq8BHbqWCqw4eBDrAXoECA0QAQ",1987-02-26
73,"Gasoline Price Dip Linked To Surplus. - 2페이지","The Press-Courier ","https://books.google.co.kr/books?id=tD9LAAAAIBAJ&pg=PA2&dq=crude+oil&article_id=6885,4922726&hl=ko&sa=X&ved=2ahUKEwiZhovehZeFAxX5ka8BHfmTAm04PBDrAXoECAkQAQ",1987-02-28
29,"3as Prices Apparently Headed Downward Due To Oil Glut. - 5페이지","Observer-Reporter ","https://books.google.co.kr/books?id=FrNdAAAAIBAJ&pg=PA5&dq=crude+oil&article_id=1911,20938&hl=ko&sa=X&ved=2ahUKEwjd6-PShZeFAxV8ja8BHbXcCLA4ChDrAXoECBAQAQ",1987-03-01
32,"Iras Prices Expected To Decline. - 5페이지","Record-Journal ","https://books.google.co.kr/books?id=P9JHAAAAIBAJ&pg=PA5&dq=crude+oil&article_id=4381,33952&hl=ko&sa=X&ved=2ahUKEwieiofVhZeFAxUudPUHHXXJB5Y4FBDrAXoECAsQAQ",1987-03-01
33,"Gas Prices Will Fall A Little, Experts Say But Don't Expect ... - 12페이지","Daytona Beach Sunday News-Journal ","https://books.google.co.kr/books?id=Q9ohAAAAIBAJ&pg=PA12&dq=crude+oil&article_id=1494,90263&hl=ko&sa=X&ved=2ahUKEwieiofVhZeFAxUudPUHHXXJB5Y4FBDrAXoECAoQAQ",1987-03-01
34,"Gasoline Prices Should 90 Down... After Recent Rise, Experts ","The Spokesman-Review ","https://books.google.co.kr/books?id=aKgpAAAAIBAJ&pg=PA43&dq=crude+oil&article_id=3790,398875&hl=ko&sa=X&ved=2ahUKEwieiofVhZeFAxUudPUHHXXJB5Y4FBDrAXoECAUQAQ",1987-03-01
36,"Analysts Say Gasoline May Be Cheaper Soon - 24페이지","Lawrence Journal-World ","https://books.google.co.kr/books?id=rNIxAAAAIBAJ&pg=PA24&dq=crude+oil&article_id=7071,201224&hl=ko&sa=X&ved=2ahUKEwieiofVhZeFAxUudPUHHXXJB5Y4FBDrAXoECAkQAQ",1987-03-01
38,"Gasoline Prices Expected To Fall. - 10페이지","Herald-Journal ","https://books.google.co.kr/books?id=r0IsAAAAIBAJ&pg=PA10&dq=crude+oil&article_id=4029,83956&hl=ko&sa=X&ved=2ahUKEwieiofVhZeFAxUudPUHHXXJB5Y4FBDrAXoECAYQAQ",1987-03-01
50,"Downward Trend Seen In Gas Prices. - 20페이지","The Victoria Advocate ","https://books.google.co.kr/books?id=VrZhAAAAIBAJ&pg=PA20&dq=crude+oil&article_id=6617,185460&hl=ko&sa=X&ved=2ahUKEwj8h63XhZeFAxVfbfUHHdfIArM4HhDrAXoECAYQAQ",1987-03-01
51,"Gasoline Prices May Take Dive. - 4페이지","Gadsden Times ","https://books.google.co.kr/books?id=Y8lGAAAAIBAJ&pg=PA4&dq=crude+oil&article_id=2958,31197&hl=ko&sa=X&ved=2ahUKEwiGs-zZhZeFAxVskq8BHRV5AFw4KBDrAXoECAwQAQ",1987-03-01
86,"Gas Prices May Drop Due To Worldwide Oil Surplus. - 3페이지","Gainesville Sun ","https://books.google.co.kr/books?id=XkgRAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=4915,24252&hl=ko&sa=X&ved=2ahUKEwiCx4rghZeFAxWhZ_UHHVljBDc4RhDrAXoECAYQAQ",1987-03-01
35,"Gasoline Prices Headed Down. - 6페이지","The Telegraph ","https://books.google.co.kr/books?id=PU9KAAAAIBAJ&pg=PA6&dq=crude+oil&article_id=5208,644103&hl=ko&sa=X&ved=2ahUKEwieiofVhZeFAxUudPUHHXXJB5Y4FBDrAXoECA0QAQ",1987-03-02
37,"Gas Prices May Head Down. - 1페이지","The Junction City Daily Union ","https://books.google.co.kr/books?id=2tNEAAAAIBAJ&pg=PA1&dq=crude+oil&article_id=1008,4857585&hl=ko&sa=X&ved=2ahUKEwieiofVhZeFAxUudPUHHXXJB5Y4FBDrAXoECAcQAQ",1987-03-02
165,"Energy Researchers Favor Bigger Petroleum Reserve. - 5페이지","St. Joseph News-Press/gazette ","https://books.google.co.kr/books?id=BsRcAAAAIBAJ&pg=PA5&dq=crude+oil&article_id=4781,1164212&hl=ko&sa=X&ved=2ahUKEwjkicTwhZeFAxWWnq8BHUEKBUA4lgEQ6wF6BAgEEAE",1987-03-02
130,"Petroleum, Crude Oil Prices Increase. - 15페이지","Ocala Star-Banner ","https://books.google.co.kr/books?id=iK5PAAAAIBAJ&pg=PA15&dq=crude+oil&article_id=5175,2592704&hl=ko&sa=X&ved=2ahUKEwjsp6_ohZeFAxVAh68BHaLVCmk4bhDrAXoECA0QAQ",1987-03-04
176,"Commodities - 36페이지","Schenectady Gazette ","https://books.google.co.kr/books?id=XgwhAAAAIBAJ&pg=PA36&dq=crude+oil&article_id=766,731615&hl=ko&sa=X&ved=2ahUKEwjB_MbyhZeFAxU3ka8BHVbGD7c4oAEQ6wF6BAgIEAE",1987-03-04
46,"Companies Blame Gas Price Hike On Crude Oil Costs. - 5페이지","The Phoenix ","https://books.google.co.kr/books?id=bkJgAAAAIBAJ&pg=PA5&dq=crude+oil&article_id=6711,1063568&hl=ko&sa=X&ved=2ahUKEwj8h63XhZeFAxVfbfUHHdfIArM4HhDrAXoECAoQAQ",1987-03-06
84,"T's Final: Gas Prices Go Up. By 760 To P1 But Paterno Says ... - 1페이지","Manila Standard ","https://books.google.co.kr/books?id=pWwVAAAAIBAJ&pg=PA1&dq=crude+oil&article_id=5293,1714939&hl=ko&sa=X&ved=2ahUKEwiCx4rghZeFAxWhZ_UHHVljBDc4RhDrAXoECA0QAQ",1987-03-06
145,"Opec Slick Moves Catches Eye Of Industry. - 13페이지","Beaver Country Times ","https://books.google.co.kr/books?id=_4UkAAAAIBAJ&pg=PA13&dq=crude+oil&article_id=1360,1524977&hl=ko&sa=X&ved=2ahUKEwi9yr_shZeFAxU4UvUHHZVIBl44ggEQ6wF6BAgMEAE",1987-03-08
42,"Crude Oil Prices Decline Slightly. - 44페이지","Ocala Star-Banner ","https://books.google.co.kr/books?id=jq5PAAAAIBAJ&pg=PA44&dq=crude+oil&article_id=3380,6570841&hl=ko&sa=X&ved=2ahUKEwj8h63XhZeFAxVfbfUHHdfIArM4HhDrAXoECAkQAQ",1987-03-10
102,"Crude Oil Prices Decline A Bit. - 7페이지","Spokane Chronicle ","https://books.google.co.kr/books?id=TxpXAAAAIBAJ&pg=PA7&dq=crude+oil&article_id=6924,1579159&hl=ko&sa=X&ved=2ahUKEwjH1aHkhZeFAxWYi68BHVBtC9s4WhDrAXoECAYQAQ",1987-03-10
109,"Pacific-To-Gulf Crude Oil Pipeline, Nation's Longest, Nearly ","Schenectady Gazette ","https://books.google.co.kr/books?id=ZQwhAAAAIBAJ&pg=PA22&dq=crude+oil&article_id=2427,2469830&hl=ko&sa=X&ved=2ahUKEwjH1aHkhZeFAxWYi68BHVBtC9s4WhDrAXoECA0QAQ",1987-03-12
189,"Oil Pipeline Debate Raging On Out West. - 10페이지","The Lewiston Journal ","https://books.google.co.kr/books?id=yb0gAAAAIBAJ&pg=PA10&dq=crude+oil&article_id=5552,1804254&hl=ko&sa=X&ved=2ahUKEwjB7IT1hZeFAxWpnK8BHdsuDfM4qgEQ6wF6BAgKEAE",1987-03-16
105,"Imports Renew Interest In Reserve. - 4페이지","Portsmouth Daily Times ","https://books.google.co.kr/books?id=cIY_AAAAIBAJ&pg=PA4&dq=crude+oil&article_id=7322,1406311&hl=ko&sa=X&ved=2ahUKEwjH1aHkhZeFAxWYi68BHVBtC9s4WhDrAXoECAsQAQ",1987-03-21
54,"Oil Imports Spur Interest In Reserve Policy, Fee. - 15페이지","Lawrence Journal-World ","https://books.google.co.kr/books?id=wdIxAAAAIBAJ&pg=PA15&dq=crude+oil&article_id=2412,4983348&hl=ko&sa=X&ved=2ahUKEwiGs-zZhZeFAxVskq8BHRV5AFw4KBDrAXoECAYQAQ",1987-03-22
77,"Oil Imports. Growing Dependence Renews Some Old Proposals","The Albany Sunday Herald ","https://books.google.co.kr/books?id=MxVDAAAAIBAJ&pg=PA9&dq=crude+oil&article_id=4615,3765160&hl=ko&sa=X&ved=2ahUKEwiZhovehZeFAxX5ka8BHfmTAm04PBDrAXoECAgQAQ",1987-03-22
197,"Futures Traders Talk Down Oil Market, Seeking Profit. - 36페이지","The Telegraph ","https://books.google.co.kr/books?id=UU9KAAAAIBAJ&pg=PA36&dq=crude+oil&article_id=5968,7388262&hl=ko&sa=X&ved=2ahUKEwixpY73hZeFAxXxla8BHS6gB7A4tAEQ6wF6BAgJEAE",1987-03-22
55,"Increasing Oil Imports Renew Tariff Debate. - 8페이지","The Telegraph ","https://books.google.co.kr/books?id=Uk9KAAAAIBAJ&pg=PA8&dq=crude+oil&article_id=6457,7868472&hl=ko&sa=X&ved=2ahUKEwiGs-zZhZeFAxVskq8BHRV5AFw4KBDrAXoECAsQAQ",1987-03-23
83,"Schenectady Gazette - 13페이지","Schenectady Gazette ","https://books.google.co.kr/books?id=bQwhAAAAIBAJ&pg=PA13&dq=crude+oil&article_id=829,5182934&hl=ko&sa=X&ved=2ahUKEwiCx4rghZeFAxWhZ_UHHVljBDc4RhDrAXoECAkQAQ",1987-03-23
121,"Commodities - 36페이지","Schenectady Gazette ","https://books.google.co.kr/books?id=bgwhAAAAIBAJ&pg=PA36&dq=crude+oil&article_id=699,5660736&hl=ko&sa=X&ved=2ahUKEwjsp6_ohZeFAxVAh68BHaLVCmk4bhDrAXoECAkQAQ",1987-03-24
100,"Steady Hikes Seen At Gasoline Pumps. - 9페이지","The Victoria Advocate ","https://books.google.co.kr/books?id=bNJHAAAAIBAJ&pg=PA9&dq=crude+oil&article_id=1349,1111415&hl=ko&sa=X&ved=2ahUKEwjZiIfihZeFAxWDkK8BHYvJDRQ4UBDrAXoECA8QAQ",1987-03-27
152,"Final Petronas Refining Contracts? - 7페이지","New Straits Times ","https://books.google.co.kr/books?id=3W9PAAAAIBAJ&pg=PA7&dq=crude+oil&article_id=2799,514416&hl=ko&sa=X&ved=2ahUKEwj1xr7uhZeFAxV4hq8BHW8nBW84jAEQ6wF6BAgEEAE",1987-04-03
175,"Bids Called For Pnoc Insurance. - 9페이지","Manila Standard ","https://books.google.co.kr/books?id=wmwVAAAAIBAJ&pg=PA9&dq=crude+oil&article_id=5202,4275017&hl=ko&sa=X&ved=2ahUKEwjB_MbyhZeFAxU3ka8BHVbGD7c4oAEQ6wF6BAgHEAE",1987-04-06
101,"Prices Of Oil Futures Move Upward. - 5페이지","St. Joseph Gazette ","https://books.google.co.kr/books?id=Le5eAAAAIBAJ&pg=PA5&dq=crude+oil&article_id=1970,7519516&hl=ko&sa=X&ved=2ahUKEwjH1aHkhZeFAxWYi68BHVBtC9s4WhDrAXoECAoQAQ",1987-04-22
210,"Indicators - 12페이지","Schenectady Gazette ","https://books.google.co.kr/books?id=vxAhAAAAIBAJ&pg=PA12&dq=crude+oil&article_id=2128,5388509&hl=ko&sa=X&ved=2ahUKEwjmrpb5hZeFAxVhg68BHdkyAbo4vgEQ6wF6BAgHEAE",1987-04-22
52,"Mobil Corp. Mit Man Warns Us. Profits Slide By 43 Ot Pot ... - 7페이지","The Bulletin ","https://books.google.co.kr/books?id=nmIPAAAAIBAJ&pg=PA7&dq=crude+oil&article_id=6610,2431260&hl=ko&sa=X&ved=2ahUKEwiGs-zZhZeFAxVskq8BHRV5AFw4KBDrAXoECAoQAQ",1987-04-23
25,"Oil Companies Report First Quarter Declines. - 21페이지","Schenectady Gazette ","https://books.google.co.kr/books?id=whAhAAAAIBAJ&pg=PA21&dq=crude+oil&article_id=2596,6455448&hl=ko&sa=X&ved=2ahUKEwjd6-PShZeFAxV8ja8BHbXcCLA4ChDrAXoECAsQAQ",1987-04-25
163,"Firms Down Sharply. - 10페이지","Manila Standard ","https://books.google.co.kr/books?id=1mwVAAAAIBAJ&pg=PA10&dq=crude+oil&article_id=6618,5765695&hl=ko&sa=X&ved=2ahUKEwjkicTwhZeFAxWWnq8BHUEKBUA4lgEQ6wF6BAgGEAE",1987-04-26
184,"Tax Relief For Oil Firms Back. By Arthur Gallego. - 9페이지","Manila Standard ","https://books.google.co.kr/books?id=sqEVAAAAIBAJ&pg=PA9&dq=crude+oil&article_id=2229,39550&hl=ko&sa=X&ved=2ahUKEwjB7IT1hZeFAxWpnK8BHdsuDfM4qgEQ6wF6BAgGEAE",1987-05-01
146,"Oil Prices Rising Anew. - 9페이지","Manila Standard ","https://books.google.co.kr/books?id=wqEVAAAAIBAJ&pg=PA9&dq=crude+oil&article_id=3941,1245709&hl=ko&sa=X&ved=2ahUKEwi9yr_shZeFAxU4UvUHHZVIBl44ggEQ6wF6BAgEEAE",1987-05-17
16,"Crude Output Will Short Of Target. - 14페이지","The Indian Express ","https://books.google.co.kr/books?id=voJlAAAAIBAJ&pg=PA14&dq=crude+oil&article_id=2379,2504160&hl=ko&sa=X&ved=2ahUKEwjy4ITHhZeFAxVabPUHHcwkCGEQ6wF6BAgJEAE",1987-05-26
185,"Warm Winter May Cut Gasoline Prices. - 24페이지","Spokane Chronicle ","https://books.google.co.kr/books?id=8Q8TAAAAIBAJ&pg=PA24&dq=crude+oil&article_id=5312,1776652&hl=ko&sa=X&ved=2ahUKEwjB7IT1hZeFAxWpnK8BHdsuDfM4qgEQ6wF6BAgJEAE",1987-05-26
96,"Gasoline Gets The Lead Out. Consumer Known. Pay St. As ... - 55페이지","The Spokesman-Review ","https://books.google.co.kr/books?id=PVpWAAAAIBAJ&pg=PA55&dq=crude+oil&article_id=7220,867172&hl=ko&sa=X&ved=2ahUKEwjZiIfihZeFAxWDkK8BHYvJDRQ4UBDrAXoECA0QAQ",1987-06-02
74,"The Vindicator - 23페이지","The Vindicator ","https://books.google.co.kr/books?id=IiVKAAAAIBAJ&pg=PA23&dq=crude+oil&article_id=1854,559222&hl=ko&sa=X&ved=2ahUKEwiZhovehZeFAxX5ka8BHfmTAm04PBDrAXoECAoQAQ",1987-06-03
78,"Gasoline Gets The Lead Out. Consumer Pay. Known As. Ion And ","Spokane Chronicle ","https://books.google.co.kr/books?id=voZOAAAAIBAJ&pg=PA24&dq=crude+oil&article_id=6918,631473&hl=ko&sa=X&ved=2ahUKEwiZhovehZeFAxX5ka8BHfmTAm04PBDrAXoECAcQAQ",1987-06-03
53,"Japanese, Us. Oil Firms Team Up. - 29페이지","Schenectady Gazette ","https://books.google.co.kr/books?id=NBAhAAAAIBAJ&pg=PA29&dq=crude+oil&article_id=2685,932478&hl=ko&sa=X&ved=2ahUKEwiGs-zZhZeFAxVskq8BHRV5AFw4KBDrAXoECA0QAQ",1987-06-04
139,"Il Price Hike Certain This Month. - 7페이지","Manila Standard ","https://books.google.co.kr/books?id=2KEVAAAAIBAJ&pg=PA7&dq=crude+oil&article_id=6630,2833545&hl=ko&sa=X&ved=2ahUKEwi7gLXqhZeFAxV3nq8BHbqWCqw4eBDrAXoECBAQAQ",1987-06-09
45,"Speculation Fuels Rally In Us Oil Futures. - 7페이지","New Straits Times ","https://books.google.co.kr/books?id=jsVUAAAAIBAJ&pg=PA7&dq=crude+oil&article_id=5208,4073750&hl=ko&sa=X&ved=2ahUKEwj8h63XhZeFAxVfbfUHHdfIArM4HhDrAXoECAgQAQ",1987-06-20
22,"Government To Lift Oil Market Controls. - 1페이지","The Age ","https://books.google.co.kr/books?id=rnwQAAAAIBAJ&pg=PA1&dq=crude+oil&article_id=4021,6346&hl=ko&sa=X&ved=2ahUKEwjd6-PShZeFAxV8ja8BHbXcCLA4ChDrAXoECAkQAQ",1987-06-22
49,"Oil Crunch: Dissenting View Heard. - 4페이지","Portsmouth Daily Times ","https://books.google.co.kr/books?id=Oo8_AAAAIBAJ&pg=PA4&dq=crude+oil&article_id=6637,4266025&hl=ko&sa=X&ved=2ahUKEwj8h63XhZeFAxVfbfUHHdfIArM4HhDrAXoECA0QAQ",1987-06-24
132,"Opec Limits Indon Oil Sales To Japan - 7페이지","New Straits Times ","https://books.google.co.kr/books?id=ksVUAAAAIBAJ&pg=PA7&dq=crude+oil&article_id=3894,4961530&hl=ko&sa=X&ved=2ahUKEwi7gLXqhZeFAxV3nq8BHbqWCqw4eBDrAXoECAsQAQ",1987-06-24
47,"Not Everyone Sees Oil Crunch Ahead. - 3페이지","The Robesonian ","https://books.google.co.kr/books?id=TfdfAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=6467,4183489&hl=ko&sa=X&ved=2ahUKEwj8h63XhZeFAxVfbfUHHdfIArM4HhDrAXoECAQQAQ",1987-06-25
204,"Harlan Daily Enterprise - 3페이지","Harlan Daily Enterprise ","https://books.google.co.kr/books?id=yC9BAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=6846,3239521&hl=ko&sa=X&ved=2ahUKEwjmrpb5hZeFAxVhg68BHdkyAbo4vgEQ6wF6BAgNEAE",1987-06-29
123,"University Of Maine. - 35페이지","Bangor Daily News ","https://books.google.co.kr/books?id=uK1JAAAAIBAJ&pg=PA35&dq=crude+oil&article_id=5438,4690084&hl=ko&sa=X&ved=2ahUKEwjsp6_ohZeFAxVAh68BHaLVCmk4bhDrAXoECAUQAQ",1987-07-01
199,"In Washington Alaska Wasted Oil Money That It's In Need Of Now","Daily News ","https://books.google.co.kr/books?id=0_AaAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=5281,404588&hl=ko&sa=X&ved=2ahUKEwixpY73hZeFAxXxla8BHS6gB7A4tAEQ6wF6BAgNEAE",1987-07-03
203,"Alaska's Bubble Bursts. - 4페이지","Portsmouth Daily Times ","https://books.google.co.kr/books?id=VI8_AAAAIBAJ&pg=PA4&dq=crude+oil&article_id=6820,388851&hl=ko&sa=X&ved=2ahUKEwjmrpb5hZeFAxVhg68BHdkyAbo4vgEQ6wF6BAgIEAE",1987-07-06
201,"Putin Alaska Bubble Bursts. - 2페이지","The Daily Sentinel ","https://books.google.co.kr/books?id=LAREAAAAIBAJ&pg=PA2&dq=crude+oil&article_id=3175,362198&hl=ko&sa=X&ved=2ahUKEwjmrpb5hZeFAxVhg68BHdkyAbo4vgEQ6wF6BAgLEAE",1987-07-07
110,"The Oil. I. Price Hike. Ike' - 4페이지","Manila Standard ","https://books.google.co.kr/books?id=IWcVAAAAIBAJ&pg=PA4&dq=crude+oil&article_id=3995,611490&hl=ko&sa=X&ved=2ahUKEwjH1aHkhZeFAxWYi68BHVBtC9s4WhDrAXoECBAQAQ",1987-07-09
192,"In Washington Move Gas To States Below. - 3페이지","Daily News ","https://books.google.co.kr/books?id=1_AaAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=3979,1480330&hl=ko&sa=X&ved=2ahUKEwixpY73hZeFAxXxla8BHS6gB7A4tAEQ6wF6BAgFEAE",1987-07-09
198,"Thursday July 9, 198. Alaska Feeling Effects Of Burst Oil ... - 3페이지","The Robesonian ","https://books.google.co.kr/books?id=qHlAAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=6540,1623457&hl=ko&sa=X&ved=2ahUKEwixpY73hZeFAxXxla8BHS6gB7A4tAEQ6wF6BAgEEAE",1987-07-09
193,"The Oil Boom Ends; Dream Bubble Bursts. - 4페이지","Ocala Star-Banner ","https://books.google.co.kr/books?id=FcJPAAAAIBAJ&pg=PA4&dq=crude+oil&article_id=4608,4742967&hl=ko&sa=X&ved=2ahUKEwixpY73hZeFAxXxla8BHS6gB7A4tAEQ6wF6BAgGEAE",1987-07-11
147,"Oil Crunch: An Opposing. - 2페이지","Point Pleasant Register ","https://books.google.co.kr/books?id=LqpBAAAAIBAJ&pg=PA2&dq=crude+oil&article_id=5259,1086208&hl=ko&sa=X&ved=2ahUKEwi9yr_shZeFAxU4UvUHHZVIBl44ggEQ6wF6BAgFEAE",1987-07-13
94,"Iran's Threats In Persian Gulf Boost Crude Oil To $22 Barrel. - 18페이지","The Durant Daily Democrat ","https://books.google.co.kr/books?id=ufxDAAAAIBAJ&pg=PA18&dq=crude+oil&article_id=4219,1134876&hl=ko&sa=X&ved=2ahUKEwjZiIfihZeFAxWDkK8BHYvJDRQ4UBDrAXoECBAQAQ",1987-07-15
128,"Oil Spill Contaminates Salmon In Alaskan Area. - 5페이지","The Bryan Times ","https://books.google.co.kr/books?id=ULBPAAAAIBAJ&pg=PA5&dq=crude+oil&article_id=6832,1208633&hl=ko&sa=X&ved=2ahUKEwjsp6_ohZeFAxVAh68BHaLVCmk4bhDrAXoECAwQAQ",1987-07-15
155,"Hits Salmon Catch. - 2페이지","Mohave Daily Miner ","https://books.google.co.kr/books?id=mWELAAAAIBAJ&pg=PA2&dq=crude+oil&article_id=3771,1506134&hl=ko&sa=X&ved=2ahUKEwj1xr7uhZeFAxV4hq8BHW8nBW84jAEQ6wF6BAgLEAE",1987-07-15
166,"Oil Spill Taints Salmon - 6페이지","Ellensburg Daily Record ","https://books.google.co.kr/books?id=RPNYAAAAIBAJ&pg=PA6&dq=crude+oil&article_id=4022,1438617&hl=ko&sa=X&ved=2ahUKEwjkicTwhZeFAxWWnq8BHUEKBUA4lgEQ6wF6BAgMEAE",1987-07-15
168,"Oil Crunch: An Opposing View. - 3페이지","Ludington Daily News ","https://books.google.co.kr/books?id=wSlQAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=3780,5765720&hl=ko&sa=X&ved=2ahUKEwjkicTwhZeFAxWWnq8BHUEKBUA4lgEQ6wF6BAgLEAE",1987-07-15
95,"Gulf War Pushes Oil Price Over $22. - 3페이지","Mohave Daily Miner ","https://books.google.co.kr/books?id=mmELAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=6200,1580347&hl=ko&sa=X&ved=2ahUKEwjZiIfihZeFAxWDkK8BHYvJDRQ4UBDrAXoECAkQAQ",1987-07-16
135,"Analysts Expect Gasoline Prices To Rise Ion Display Now. - 35페이지","Spokane Chronicle ","https://books.google.co.kr/books?id=ZQ8TAAAAIBAJ&pg=PA35&dq=crude+oil&article_id=6126,293174&hl=ko&sa=X&ved=2ahUKEwi7gLXqhZeFAxV3nq8BHbqWCqw4eBDrAXoECAkQAQ",1987-07-16
144,"Gas Demand Boosting Prices. - 58페이지","Ocala Star-Banner ","https://books.google.co.kr/books?id=gwYyAAAAIBAJ&pg=PA58&dq=crude+oil&article_id=6238,477600&hl=ko&sa=X&ved=2ahUKEwi9yr_shZeFAxU4UvUHHZVIBl44ggEQ6wF6BAgKEAE",1987-07-16
91,"In Washington Oil Producers Continuing Attempts To Inflate ... - 3페이지","Daily News ","https://books.google.co.kr/books?id=3fAaAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=2885,2950723&hl=ko&sa=X&ved=2ahUKEwjZiIfihZeFAxWDkK8BHYvJDRQ4UBDrAXoECAoQAQ",1987-07-17
103,"St. Petersburg Times - 2페이지","St. Petersburg Times ","https://books.google.co.kr/books?id=SssMAAAAIBAJ&pg=PA2&dq=crude+oil&article_id=6808,1288932&hl=ko&sa=X&ved=2ahUKEwjH1aHkhZeFAxWYi68BHVBtC9s4WhDrAXoECAkQAQ",1987-07-17
119,"Gulf Tension Sparks Steep Rise In Oil Prices. By Ted Afflisio. - 10페이지","Manila Standard ","https://books.google.co.kr/books?id=KWcVAAAAIBAJ&pg=PA10&dq=crude+oil&article_id=5677,1221773&hl=ko&sa=X&ved=2ahUKEwiVtKPmhZeFAxUOU_UHHToIAOw4ZBDrAXoECAwQAQ",1987-07-17
