title,rating,reviews
마녀(魔女) Part2. The Other One,2.7,한숨 나오는 피 방.
마녀(魔女) Part2. The Other One,2.7,머야? 서커스야 마녀 먹방이야?? 🔪🔪220701
토르: 러브 앤 썬더,2.9,아아아아앆.
토르: 러브 앤 썬더,2.9,"슈퍼히어로는 원래 아이들껀데 다들 딥하고 진지한 얘길 너무 기대하는 거 같아 + '그렇게 만들면 안돼' 가 아니라, 꼭 무게 잡을 필요가 있을까? 이젠 예습안하면 내용 이해 못하는 거 아니냐고 걱정하는 시리즈니까 더욱 ++ 슈퍼 히어로 무비 장르를 ..."
토르: 러브 앤 썬더,2.9,재치와 확장이 아니라 집착과 퇴행으로 보인다.
토르: 러브 앤 썬더,2.9,잘 만들었어! 잘 만들었어! 잘 만들었어! 잘 만들었어! 이만하면 됐지! 유치해도 어때! 이게 토르고 이게 슈퍼 히어로물이지! 완전 내 취향이야! P.S. 닥터 2보다는 훨 나은데 나 말고는 다 ...
토르: 러브 앤 썬더,2.9,"<토르: 라그나로크>가 가졌던 장점은 희미해지고, 단점은 그대로 두드러진다. 확연하게 조응하는 '러브 앤 썬더'와 갈피를 못 잡는 '러브 앤 썬더'의 미적지근한 조합, 그 사이에서 홀로 외롭게 빛..."
토르: 러브 앤 썬더,2.9,Guns N' Roses의 전류를 받아도 역부족.
토르: 러브 앤 썬더,2.9,"""What would you do for love?"" 사랑을 위해 무엇을 할 수 있나요? '인간 디올' 나탈리 포트만이 자문자답으로 보여준 러브 앤 피스. #마블이 모처럼 선보인 대배우의 힘. 나탈리 포트만의 마이티 토르는 페이즈4 단연 최..."
토르: 러브 앤 썬더,2.9,그..나만 재밌냐..?
슈퍼 마리오 브라더스,3.3,서비스가 연출의 유일한 목표가 될 때 벌어지는 일들.
슈퍼 마리오 브라더스,3.3,그 시절의 추억을 원동력 삼아 달려가는 최고의 팬서비스.
슈퍼 마리오 브라더스,3.3,"시청각적 반가움과 귀여운 파워업, 기대되는 닌텐도 유니버스의 가능성."
슈퍼 마리오 브라더스,3.3,"“마리오는 아이도, 브루클린도, 버섯 왕국도,  그리고 이미 다 자라버린 어른들의 순수마저도 구해낸다.” “그것도 아무 내색 없이, 아무런 대가 없이.. 그저 자기의 일이기에 묵묵히 실행에 옮긴다.  어렸을 땐 나도 저렇게 되고 싶었는데 게임 속에서만 일..."
슈퍼 마리오 브라더스,3.3,보기만 해도 기분이 좋아지는 추억의 테마파크.익숙하고 반가운 사운드만으로도 즐거운 소름이 돋는다.
슈퍼 마리오 브라더스,3.3,남는건 Peaches뿐
슈퍼 마리오 브라더스,3.3,"버섯을 먹고 몸이 커진 마리오가 벽돌을 박살내고 다니는 광고가 있었다. 버섯을 섭취할 때 나는 효과음과 신이 제대로 난 마리오의 목소리가 바보상자를 통해 나를 유혹했다. '마리오'라는 건, 아직 물욕에 눈 멀지 않았던 나를 처음으로 때 타게 해준 존재였다..."
슈퍼 마리오 브라더스,3.3,평면적이고 짧은 달림길 위에서 신나게 뛰어논다.
미니언즈2,3.0,귀여움은 여전하지만 미니언 혼자로는 더 이상은 이끌 수가 없는 스토리.
미니언즈2,3.0,"쿵푸 미니언, 액션보다 코미디였으면."
미니언즈2,3.0,귀여운 짓도 정도껏.
미니언즈2,3.0,귀여움을 바라고 관객들이 기대치를 낮춰 들어갈 순 있는데 만든이가 그런 발상으로 제작하면 곤란...
미니언즈2,3.0,역시나 귀엽지만 <미니언즈 3>은 안 나왔으면.
미니언즈2,3.0,Good : 전편보다 스토리가 훨씬 탄탄해졌다.Caution : 반중 감정으로 인한 중국문화에 대한 거부감
미니언즈2,3.0,"바냐나, 여전히 귀엽고 귀엽고 귀엽다#느닷없이 쿵푸라..#롯데시네마"
미니언즈2,3.0,우리들의 못말리는 미니언즈의 똥꼬발랄 악당 대장찾기 대행진! 역사까지 들춰가며 그들의 DNA를 확인 시켜준 재밌는 이야기 ㅎㅎ  언젠가는 꼭 맘에드는 악당을 만날까야 ㅎㅎ#22.7.12 (763)
30일,3.6,우리가 가난한걸 어떻게 알았을까...? 우리옷! 옷이 더럽잖아.  그게 어때서?  “어떤 사람들은 겉모습만 보고 사람을 판단한대.”  - - 추가비용이 들줄은 나도 ...
30일,3.6,할머니의 손맛이 항상 맛있는건 아니다.
30일,3.6,빈민가의 한가운데 판자촌. 빈민중의 빈민인 아이 둘이 꿈을 꾸는건  큰 것도 아닌 핏자 한판.  많은 시간이 걸려 사먹으려 했지만 냉대속 우는 아이. 인터넷이 좋긴 하구나....  먹어본 적이 없으니 입맛에 맞을까? ㅎ 아이들의 작은 소망. 그리고 큰 희망으로...
30일,3.6,"카레의 나라+신의나라 ""인도""의 면면을 볼수있어서 좋았다!! 친형제 자매가 있다는 건 행복한거다ㅎㅎ"
30일,3.6,왜 숨었어? TV에 나오고 사람들이 다 우리를 찾고있어서 무서웠어. '빈민가 아이'라고 부르는 것부터가 차별 아닙니까. 할머니가 만든 피자가 더 맛있었어. 이거 언제 다 먹지? 처음에는 그냥 애들이 피자를 먹고 싶어서 돈을 벌면서 일어나는 코미디인...
30일,3.6,인도 사회의 전반적인 문제의식을 어린아이들의 시선으로 유쾌하게 풀어냈으나 그 주제의식만큼은 결코 가볍지않다.
30일,3.6,"막상 큰 꿈을 이루니 별거없네.. . 어린 소년의 시각에서의 현실이 너무 삭막해 많이 안타까웠다. 그곳의 판자촌이나 한국의 지금이나 남녀노소 살기 힘든건 마찬가지인듯.. . 사리사욕에 양심을 판, 몇몇 어른들이 사라져 모두가 공평하고 행복하게 살수 있..."
30일,3.6,부자친구의 먹다만 피자를 뿌리치는 장면을 통해 까마귀알형제는 피자 맛자체보다는 피자먹는 행위를 통해  잠시나마 부자동네의 울타리 너머를 맛보고 싶었던 것이 아니었을까 우여곡절 끝에 자본가가 떠먹여준 피자는 가난하지만 따뜻한 가족에서...
블랙 팬서: 와칸다 포에버,3.0,3년이 넘도록 하염없이 작별 인사를 하고 있는 마블.
블랙 팬서: 와칸다 포에버,3.0,무한~도전
블랙 팬서: 와칸다 포에버,3.0,주연 없이 조연으로만 구성된 영화 같다
블랙 팬서: 와칸다 포에버,3.0,"영화가 뉴제너레이션 그 잡채임MZ감성 마블 영화는 처음이라 생소한 맛이나긴 하는데 여왕님이 그리오를 받아들이고 오코예가 새로운 수트를 받아들인 것처럼 언젠간 익숙해질 것도 같고 그럼.영화 자체의 재미를 떠나서 과거의 실수를 반복하지 않는 새로운 세대의 등장이 클리셰가 아니고 현실에서도 나타난 새로운 세대적 감성으로 연출되는게 흥미로웠음. 대비도 명확한 편.틀딱 중 틀딱 네이머가 끝까지 생각해낼 수 없는 답을 슈리는 가지고 있을테니까. 와중에 끝까지 지 생각 못벗어나는게 과연 대왕틀딱 16(세기)학번 답다… 그런데 요즘 애들은 니 뒤통수에 불꽃슛을 쳐…(진짜로 쳤음) 아슬아슬하게 mz세대에 들어있지만 따지자면 나도 오코예 정도 포지션이긴 한데 암튼 왠지 거부감 들면서도 익숙해질 것 같은 그런 느낌임.영화가 담은 세상이 현실이랑 긴밀하게 이어지는 것 자체로 색다른 느낌이었고 암튼 인상깊었음. 이 기묘한 감각은 동시대에 영화보는 사람의 특권이지않을까 싶다.방금 보고나와서 얼레벌레 감상평인데 디지털 치매라 잊기전에 적어야해서 쩔 수x…암튼 내가 이 영화의 어떤 부분이 거슬리거나 받아들이기 어렵다면 그것마저 세상이 달라지고 있기 때문은 아닐까 하는 생각이 계속 들어서 기묘한 기분. 영화 자체의 완성도는 잘 모르겠는데 암튼 저런 생각이 드는게 영화가 못 봐주겠는 수준이라 드는 생각은 아닌듯한…머 그런 늑김…+ 4dx로 보면 총알이 뺨을 스쳤다st 감각 간접체험 쌉가능 양쪽 옆머리가 그렇게 순식간에 살랑~ 하는 감각 첨이었어…영화 내내 물천지라 워터밤임 나중에 가면 물 위에 뭐가 착지만 해도 얼굴 위로 와칸다 포에버 자동 발사하게됨…+ 음악이 흥미로웠음+ 슈리가 킬몽거를 보게 된 게 현실적이라는 세대적 특성을 기반으로 해서 좋았음. 결과적으로 자기 자신을 비추는 킬몽거에게서 받아낸 답이 잘못된 길로 가는 게 아니라는 것도. 오빠처럼 숭고하지는 않지만 슈리의 ‘내가 해야할 일을 하는 것’이라는 현실적인 책임감과 의지가 좋았음. 결국 오빠도 엄마도 사촌오빠도 생각해본적 없는 길로 향하는게. 허브를 마시고 엄마랑 오빠를 볼 수 없었던 것도 슈리가 이미 그들의 시체를 눈 앞에서 봐서일거라는 생각도 들었음. 이과적이고 현실적인 생각을 가진 슈리의 무의식이 그 상황에서 가족들을 다시 보는 게 치유나 용기를 가져오는 게 아니라 상실을 상기시키고 상처를 헤집어 무너지게 할 거라고 여겼을 것 같음. 그래서 슈리가 시랑하는 사람들을 떠나보내는 방식이 오빠와는 사뭇 달라보임. 오빠는 허브를 마시고 아버지를 만났지만 슈리는 모닥불 앞에서 조용히 떠나간 오빠를 떠올림. 목소리도 없이 흐려진 기억처럼 단편적으로 스치는 기억들을 돌아보면서 가지는 이별이 이 애의 방식이었음. 물론 영화밖의 채드윅에 대한 이야기도 거기에 다해진 거겠지만.+ 톰홀랜드 스파이디 때도 그랬지만 청소년 친구들이 ai랑 대화 하는 거 졸귀임ㅋㅋㅋ+ 또 특이한게 여성 캐릭터가 거의 대다수에 주연이었는데 좋은쪽으로든 나쁜쪽으로든 전혀 신경이 안쓰임. 그냥 뭐 당연히 그런 세상에 당도한 것을 환영하오 늙은이여같은 기분. 여기서 이걸 지적하면 나만 민주공화국에서 나랏님찾는 절대왕정시대 사람된 기분임. 뭐랄까 그런걸 신경쓰기에는 문화 충격이 더 강렬하단 기분이고? 우리 엄빠 세대도 이래서 90년대생이 온다 돌려 읽었나 싶고요… 아직 서른도 안됐는데 꼰머 안되려면 벌써부터 극한의 노력을 해야할 것 같은…그런 기분+ 영화적으로 따지자면 솔직히 그냥 그렇다. 뭔가 극적인 반전이나 신박한 스토리를 원했다면 실망이 이만저만 아닐 것이다.그래도 왠지 아 영화 별로네ㅋ 하고 넘어가기도 좀 애매하다. 나한테는 좀 충격적이었어서...결국 슈리도 블랙팬서가 된다. 아버지와 오빠를 따라서.하지만 슈리는 다르다. 방식이 다르고 기저에 깔린 생각도 다르다.현실적인 슈리의 무의식에는 엄마도 오빠도 아닌 사촌 오빠가 나왔다.완전히 다른 방식으로 앞서간 이들의 길을 따르면서 동시에 과거와 같은 실수는 반복하지 않는다.이 방식의 변화라는 흐름이 현실세계와 맞물리면서 나를 강타했다.미래 세대도 같을 것이다. 어쨌든 다들 사람이니까 학교에 가고 직업을 얻고 살아가겠지만 그 방식은 결코 전과 같지 않을 것이다.그리고 어쩌면 그 방식이 이전 세대 사람들은 뇌를 쥐어짜도 찾아내지 못할 방식일지도 모른다. 무의식만 전송해서 등교하는 것보다 신박한 방법이 나올지도 모른다. 16세기 사람인 네이머가 슈리의 답을 가지고 있지 않았듯이.흔히 세대 차이를 묘사할 때 서로를 이해할 수 없고 꼭 외계인처럼 느껴진다는 표현을 하곤 한다. 결국 영화적으로 그저 그랬다고 내 이성이 말하는 이 영화가 오늘 하루종일 나를 충격에 빠뜨린건 그 안에 앞으로 이 외계인들의 세상이 찾아오리라는 예언이 새겨져 있어서 였다.내가 그게 마음에 들던 아니던 그 시간은 찾아올 거고. 오코예는 수트를 입을거고, 그리오는 사람들과 말을 트고 침략자는 친구가 되고. 언젠가는 와칸다의 비브라늄이 바깥에서도 발견되는 것이다.이 영화가 세상에 나옴으로 인해 내가 나 자신이 그런 변화의 한 가운데에 서있다는 자각이 생겼고. 나는 별안간 시시한 영화 한편 보고 컬쳐쇼크를 느낀 인간이 되어버렸다.외계인이나 공룡이 인간과 공존하는 영화를 보고도 그런걸 느낀적이 없는데, 트찰라와 채드윅의 부재가 현실과 영화를 너무 단단히 이어버린 탓인지, 아니면 슈리로 대표되는 특이점이 와버린 mz 세대가 현실에도 존재해서인지는 모르지만.아무튼 마음의 준비를 해야한다는 사실은 잘 알겠다.앞으로 나올 영화가 걸작이든 졸작이든 더하면 더했지 덜하진 않을테니까. “제가 아이언맨입니다” 정도의 충격은 이제 아마 별 것도 아니게 될 것이다. 그 아이언맨 시리즈가 끝날 때 쯤 태어난 애들이 어메이징 아이언맨 만드는 시대가 머지 않았을지도 모르니까.우리는 꼰대나 되지 않도록 포용적인 마음이나 가지고 기다리는 수밖에 없다."
블랙 팬서: 와칸다 포에버,3.0,"영화가 끝나고 나면 더더욱 절실하게 다가오는 그 이름, 채드윅 보스먼."
블랙 팬서: 와칸다 포에버,3.0,"완전히 길을 잃은 듯한 영화에서 차선책이 주는 매력......초반부는 정말 지루하게 봤는데 나름대로 뒷심이 있는 영화였습니다.슈리의 성장 서사가 생각보다 신선했습니다. 보통의 히어로들은 궁지에 몰렸을 때 과거 행적을 회상하거나 자기반성을 하며 각성을 하기 마련인데, 슈리는 허브를 먹고 각성을 하자마자 더욱 더 네이머를 향한 복수심에 사로잡힙니다. 심지어 그 상태에서 네이머를 이겨버리기까지 하고요. 슈리가 강자의 위치에 올라서면서 약자에게 자비를 베푸는 순간 진정한 영웅으로 거듭나는 장면이 저한테는 꽤나 신선하게 다가왔습니다.다만 굳이 이 영화에서 아이언 하트를 등장시킬 필요는 없었을 것 같습니다. 티찰라와 계모가 사망한 암울한 분위기에서 개그 포인트가 툭툭 나오는데... 개인적으로 정말 몰입을 방해하는 포인트였습니다.액션도 정말 볼 게 없습니다. 블랙팬서가 나오는 영화를 볼 때마다 느끼는 것이지만 아프리카 민족의 전투 방식이 와칸다의 최첨단 기술과 잘 어울리지 못하는 느낌...+티찰라 장례식 후 마블 로고 띄워지면서 영화관 정적되는게 소름"
블랙 팬서: 와칸다 포에버,3.0,재미만 따지자면 이렇게 지루하고 나긋하고 재미없는 히어로 영화는 처음이다…오락은 바라면 안됐던 영화였나??
블랙 팬서: 와칸다 포에버,3.0,"마블 보면서 간만에 벅차올랐다... +) 나는 어릴 때부터 히어로물을 보며 쾌감을 느꼈다. 영화에 대해서 얘기할 때가 있으면 키에슬로프스키와 베리만의 위대함을 설파하고 히어로 영화 감독은 탑텐에 끼워주지도 않지만, 사실 히어로물에서 더 큰 쾌감..."
비상선언,2.5,처음 90분 동안은 한국 장르 영화의 미래를 보여주다가마지막 50분은 한국 장르 영화의 과거를 보여준다.
비상선언,2.5,중반 이후 항로를 변경해 승부를 거는 사회드라마에서 의아할 정도로 피상적이며 위험하다.
비상선언,2.5,뇌절의 향연.
비상선언,2.5,여고생 몇명이 하와이에 놀러가는데 교복입고가나?
비상선언,2.5,전반부까지는 역대급 재난 영화가 될 뻔 했었다.
비상선언,2.5,"성공적 이륙, 준수한 비행, 불안정한 착륙 혹은 추락."
비상선언,2.5,슬프게도 재난은 가끔 필연적이고 기적은 늘 우연이다.
비상선언,2.5,임시완은 사슴인줄 알았는데 호랑이였구나# 저 대단한 배우들 사이에서 임시완이 저렇게 돋보일줄은 생각도 못했다.
듄: 파트2,4.1,젠다이아 리산 미가입
듄: 파트2,4.1,한 방울도 헛되이 흘리지 않는 영화의 지독한 세공력과 우아한 보법.
듄: 파트2,4.1,"이토록 정교하면서 우아한 아름다움은 처음 마주한다. 현대 영화계에 유일하게 존재하는, 그리고 그 관객들이 체험할 수 있는 극한의 광활함. 폴은 결국, 자기 자신으로 남지 못 했다. 챠니를 잃는 것이 가장 두려웠던 폴은, 아이러니하게 그것을 극복했다..."
듄: 파트2,4.1,감독이 스크린을 완전히 장악하면 사막도 오아시스가 된다. 뜨겁고 건조한 166분 동안 메마르지 않는다.
듄: 파트2,4.1,"열 걸음을 나아가기 위해 두 걸음을 물러난다. 그런데 내딛는 걸음 하나하나가 묵직하다. . . 보고 들은 바를 믿으라니, 믿으니 진실인 거다. . . (스포일러) ‘2보 전진을 위한 1보 후퇴’, 3년 전 <듄>을 보고 가장 먼저 들었던 생각이다. SF 역사상 가장 장황한..."
듄: 파트2,4.1,드니 빌뇌브... 그저 ‘ 뿌 아 앙 . . . ’ 하나로 모든 걸 해결할 수 있다고 믿는 새끼... 그게 너가 믿는 ‘시네마’더냐...
듄: 파트2,4.1,리산 알 가입 외치면서 모래 벌레한테 진심 잡아먹히고 싶다...
듄: 파트2,4.1,구원이 아닌 지배를 갈망하는 메시아의 잠재적 재앙
육사오(6/45),2.9,본적 없는데 내용이 기억나 . . . . +코미디 영화는 작품성을 떠나서 웃겼으면 성공 다른건 생각 할 필요 없...
육사오(6/45),2.9,"시나리오 설정이 흥미로워서 기대 했었는데, 이야기 구조가 너무 허술하고, 황당스러울 정도로 작위적인 전개에 굳어버림..;; 오로지 웃음에만 초점을 맞춘 만큼 억지 신파나 감동, 이념 갈등 같은 것들을 깔끔하게 걷어 낸건 좋았지만.. 난 그냥 좀.. 지..."
육사오(6/45),2.9,경표형 영화 대박나서 매일 삼시세끼시마스시 모둠초밥먹자
육사오(6/45),2.9,안타도 있지만 헛스윙과 삼진도 존재했던 유머.
육사오(6/45),2.9,마지막에 서로 친해진 남북 병사끼리 질질짜기 금지
육사오(6/45),2.9,빵 터지는 폭소 대신 피식피식 실소 연발.-중간에 저 북한 병사들의 기깔나는 롤린 춤사위는아주 스맨파에 나와도 손색없겠구만 기래.
육사오(6/45),2.9,고경표는 계속 이런 연기해 주길 바람ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나올 때마다 웃음지뢰😂
육사오(6/45),2.9,엔딩크래딧이 올라갈때 까지도 36억이 머릿속을 맴도는 나는 정말 속물이구나...ㅋㅋㅋ . . #웃기기만하다가텐션을놓치기쉬운데 #웃기면서도전체적서사를잘끌어간다 #웃기려고작정했고패러디도적절하고 #극한직업이후로정말...
존  4,3.6,존윅 개힘들어보임 진짜
존  4,3.6,시리즈를 잠시 복기해보자. 채드 스타헬스키와 데이빗 레이치는 왕년의 액션 스타 키아누 리브스를 기용해 B급 액션영화를 만들었다. 은퇴한 킬러/경찰/특수요원/군인 등을 잘못 건드렸다 복수 당하는 이야기는 수 없이 많다. <존 윅>은 그러한 영화 중 ...
존  4,3.6,자신이 뭘 하고 있는지 명확히 아는 사람들이 또박또박 구현해낸 액션 장르의 진경.
존  4,3.6,"존윅은 15,000원으로 이렇게나 많이 죽여주는데 한국영화는 양심이 있는가?"
존  4,3.6,"""예아"" 를 세상에서 가장 간지나게 말할수 있는 키아누"
존  4,3.6,존 윅 대사 수보다 존 윅이 쏜 총알 수가 훨씬 많네
존  4,3.6,화려하게 죽이고 죽는 킬러의 세계에서도 피어나는 돈독한 우애.
존  4,3.6,"내가 정의하는 존윅은 이렇다. 다른 액션 영화들에 출연하는 배우들이 자신의 움직임을 후에 편집된 영상들로 모니터 했을 때 ’우와, 이게 이렇게 편집된다고?’ 하고 놀란다면, 존윅은 ‘내 움직임이 이렇게 초라해 보인다고?‘ 하고 실망할 영화다. 그만큼 ..."
천박사 퇴마 연구소: 설경의 비밀,2.5,별점 깎을 거라고 결심하는 순간마다 강동원이 얼굴 들이밀면서 협상을 시도함... 진귀하네요 이 작품
천박사 퇴마 연구소: 설경의 비밀,2.5,아니 영화제목을 무슨 ebs특선 프로그램처럼 지었어
천박사 퇴마 연구소: 설경의 비밀,2.5,그냥 강동원이랑 이솜이랑 멜로 한 편 찍어줬음좋겠다. 이런 전설의 고향 같은 거 말고.
천박사 퇴마 연구소: 설경의 비밀,2.5,‘재미‘는 있지만 ’의미‘는 없는 영화.모바일 게임 감성 나는 영화는 또 처음이다.
천박사 퇴마 연구소: 설경의 비밀,2.5,스타 캐스팅으로도 가려지지 않는 호러 코미디 액션의 조악한 접합.
천박사 퇴마 연구소: 설경의 비밀,2.5,천박사 노잼 연구소 : 영화투자의 비밀
천박사 퇴마 연구소: 설경의 비밀,2.5,한국영화판에 아무나 미남이라고 들이대면서 미남연기라고 설치는 놈들이 넘쳐나서 구마인지 퇴마인지 하여튼 뭐든 한 편의 진짜 미남으로 잡스러운 못생김을 모조리 해치우려는 듯한 거대한 굿판같은 잘생긴 강동원
천박사 퇴마 연구소: 설경의 비밀,2.5,설경구의 비밀
헤어질 결심,4.1,"파란색으로도 보이고 녹색으로도 보이는 그 옷처럼, 미결과 영원 사이에서 사무치도록."
헤어질 결심,4.1,사랑한다고 말한적 없지만분명 사랑한다고 했다
헤어질 결심,4.1,"품격과 위엄의 사랑, 전복과 붕괴의 걸작 박찬욱 감독의 새 영화 '헤어질 결심'에는 흔치 않은 품위가 있다. 단 하나의 숏(shot)에서도 위엄을 잃지 않으려는 이 작품은, 더이상 새로운 사랑영화는 없다는 사람들에게 로맨스영화가 다다를 수 있는 또 다른 ..."
헤어질 결심,4.1,나에게로부터 해방시킴으로써 영원히 속박시키다.
헤어질 결심,4.1,"나는 그 여자에게 ‘사랑한다’고 말하고 싶었다. 그러나 ‘사랑한다’라는 그 국어(國語)의 어색함이 그렇게 말하고 싶은 나의 충동을 쫓아 버렸다.- 김승옥, <무진기행>"
헤어질 결심,4.1,Siri 끄고 보세요
헤어질 결심,4.1,"당신을 사랑한다는 말을 괄호로 하는 영화징징거리는 가짜 집착광공, 가짜 사랑놀음들은 가라고요하고 꼿꼿하게 미결로 남는 서래씨가 “진짜”다"
헤어질 결심,4.1,138층에서 지하 1층으로. 아이스크림을 퍼듯이 세련되게 구덩이를 파다.
분노의 질주: 라이드 오어 다이,3.1,자동차 하나만 가지고 시리즈 내내 기적을 행하고 있는 도미닉 패밀리.
분노의 질주: 라이드 오어 다이,3.1,이젠 진짜 인피니티 스톤 찾으러 가는게 아닐까 걱정되는 시리즈
분노의 질주: 라이드 오어 다이,3.1,"“차로 종횡무진하며 세상을 바꾸는 시대는 끝났어.” 이것은, ‘차로 종횡무진하는 것‘을 보러 온 관객들을 향한 기막힌 농담이었다. 이미 널리 보급된 카체이싱 액션에 있어서, 대놓고 ‘이겨볼 테면 이겨봐’식의 압도적인 자동차 액션은 아직 <분노의 질주..."
분노의 질주: 라이드 오어 다이,3.1,항상 '분노의 질주니깐 괜찮아'의 연속
분노의 질주: 라이드 오어 다이,3.1,뇌절도 경지에 오르면 예술이 된다.
분노의 질주: 라이드 오어 다이,3.1,피날레를 위한 근본으로의 회귀와 대립점의 지독한 진화.
분노의 질주: 라이드 오어 다이,3.1,"가족 대통합, 뇌절 액션 1부#갠적으로 메인 빌런이 넘흐 아쉽다..#Faith and My turn#롯데시네마"
분노의 질주: 라이드 오어 다이,3.1,멈출 줄 모르는 시리즈의 집대성.체할 만큼 꾸역꾸역 먹어도 아는 맛을 도저히 끊을 수 없는 것처럼.
쿵푸팬더4,2.9,"푸바오도 가고, 쿵푸팬더도 가고."
쿵푸팬더4,2.9,"아니, 얘들이 나와?근데 얘들이 안 나와?매력없는 캐릭터를 위한 매력있던 캐릭터들의 희생."
쿵푸팬더4,2.9,"억지 웃음, 억지 교훈, 억지 계승굳이 전편들의 빌런을 데려와 훼손시키는..쿵푸팬더 시리즈 중 가장 재미 없는.."
쿵푸팬더4,2.9,"변화를 억제시키는 빌런과, 변화를 두려워하다가도 이내 갈구하게 되는 영웅. 카멜레온은 가장 아끼는 부하인 젠에게 결코 변화를 하지 말라고 말한다. 변화하기 전의 젠은 항상 그녀에게 도움이 됐으니까. 이 시점에서 변화한다면 이용가치가 사라지게 될..."
쿵푸팬더4,2.9,짜임새를 잃더라도 변화를 추구해야만 하는 속편의 강박과 한계
쿵푸팬더4,2.9,"반가워 나의 어린시절 슈렉, 쿵푸팬더, 드래곤 길들이기, 마다가스카 드림웍스는 분명 위대했다 그치만 옛날 그 맛이 나지 않..."
쿵푸팬더4,2.9,#🐼관짝을 열어 한 편만큼 연장시킨 시리즈의 수명.
쿵푸팬더4,2.9,Good : 꾸준히 밝은 에너지Caution : 강력한 한방의 부재
교섭,2.6,이 영화를 보기 전 알아야 할 몇 가지 사실. 샘물교회 선교단은 출국전 공항내 아프간 여행자제 안내문 앞에서 보란듯이 기념 촬영을 함. 피랍 전 아프간 이슬람 사원에 모여 단체로 찬양가 부름. (현지인 개종 목적..;;) 피랍인들의 몸값으로 수백억원을 ...
교섭,2.6,논쟁적 소재를 끌어들이면서도 애써 논란을 배제하려 한다면 왜 그 이야기를 택한 걸까.
교섭,2.6,"단도직입적인 전개 덕분에 몰입하며 보다가도이 극이 실화 모티브라는 게 자꾸 발목을 잡는다.왜 하필 거길 기어가서 행정력을 낭비시키는지.인질들에게 정이 가질 않으니, 그들을 구하려는협상단의 사투도 죄다 부질없게 느껴질 뿐이다."
교섭,2.6,잘 짜여진 길을 따랐기에 작품 자체가 무색무취에 가깝다.
교섭,2.6,지뢰밭에서 뒹군 놈도 잘못이지만 애초에 지뢰를 심은 놈이 문제의 뿌리.
교섭,2.6,무모한 자들을 위한 무고한 자들의 협상#앗살라말라이쿰#메가박스
교섭,2.6,'어떻게'가 아니라 '왜'가 되었어야 했다.
교섭,2.6,"탈레반 이전에 영화와 내가 먼저 교섭테이블에 앉았다. 영화를 봐주는 조건으로 내가 요구한 것은 하나, 왜 저 사람들을 이렇게까지 구해야 되는지에 대한 납득가는 답변. 영화가 제시한건 국민이니 구해야 된다는 감정적 호소. 더 기다려봤지만 그 외에..."
시민덕희,3.1,좋은 인생 경험했다 생각하라며 손놓으려던 형사까지 실화의 일부라면 그 인간은 제발 어디 가서 뒤통수 제대로 맞고 패가망신하길 바람.
시민덕희,3.1,"한국 사회에서 사기범죄가 끊이지 않는 것은 가해자는 처벌을 받더라도 ‘남는 장사’라는 인식이 있기 때문이다. 또한 사기친놈은 영리한 놈, 속는 놈이 등신이고 당하는게 바보다..라는 식의 논리를 공공연하게 말 할 수있는 사회적 분위기도 한몫 한다. ..."
시민덕희,3.1,뻔하지만 겁나 ㅈㄴ 재밌다! . . . (뻔해서 더 좋아. 실화니까.. 같은 해에 500만원 보이스피싱 당했던 나... 나는 돈 못 찾았지만 겁나...
시민덕희,3.1,다 떠나서 왜 1억 안주세요?
시민덕희,3.1,"이 영화는, 사회를 살아가고 있는 ’시민‘으로서의 이상적인 태도를 담아내고 있다. 속세에 무너지지 않으면서, 소소한 행복을 잃지 않기 위해 무뎐히 노력하고, 신호를 잘 지키는가 하면 무엇이 자신에게 있어 가장 소중한 것인지 모르고 있지 않는, 중국..."
시민덕희,3.1,뛰어난 여배우들의 연대가 돋보이는 사이다 추적극.
시민덕희,3.1,실화를 바탕으로 한 이야기가 아니었다면 큰 관심을 받지는 않았을 것 같은 작품. 전체적인 만듦새는 무거운 주제를 다룬 사건물 임에도 간간히 터져주는 유머들이 분위기를 환기해줘서 좋았음. 지루하거나 답답한 구간없이 잘 흘러가서 사건 재연극 보는...
시민덕희,3.1,"잘못의 방향을 올바르게 잡아 놓고, 그 길을 따라 끝까지 추적하는 행동력."
앤트맨과 와스프: 퀀텀매니아,2.7,캉받네
앤트맨과 와스프: 퀀텀매니아,2.7,(최신 MCU 본 후) 와 마블 망했네 (후속 영화 개봉 전) 이게 진짜 마지막 희망 (몇년 후에 나올 작품 떡밥 발견) 와 개쩐다 이건 보고 죽어야지 (계속되는 DC의 삽질) 역시 마블만한게 없어 ...
앤트맨과 와스프: 퀀텀매니아,2.7,근사하게 압축하는 것이 아니라 힘겹게 커지고만 있다.(이제 슬슬 팬심 테스트는 멈추고 '진짜'를 보여 줬으면…)
앤트맨과 와스프: 퀀텀매니아,2.7,새 페이즈를 선보이기엔 약간 부족했던 임팩트.
앤트맨과 와스프: 퀀텀매니아,2.7,"영화가 앤트맨의 대사랑 똑같다.""뭐 어떻게든 잘 되겠지!"""
앤트맨과 와스프: 퀀텀매니아,2.7,마블의 마지막 희망..망했네
앤트맨과 와스프: 퀀텀매니아,2.7,이젠 모험 자체가 무리수처럼 느껴진다.
