,movie_title,running_time,release_date,viewer,director,actors,production,screenplay_writers,director_of_photography,editors,original_author,distributor,importer,review_count,review_id,review_date,review_rating,review_comment
379,극장판 포켓몬스터DP: 기라티나와 하늘의 꽃다발 쉐이미,96분,2022-06-01,"581,216명","유야마 쿠니히코, ","['이선호', '김영선', '우정신', '오인성']",,[],[],[],[],[],[],0,,,,
380,엘리멘탈,109분,2023-06-14,"7,239,688명","피터 손, ","['레아 루이스', '마무두 아티']",디즈니 픽사,[],[],[],[],['월트디즈니컴퍼니코리아㈜'],['월트디즈니컴퍼니코리아㈜'],3,206700621,2023-08-13 03:15:08,9,아름다운 세계에서의 경험은 2시간이 1시간 같았다.
381,엘리멘탈,109분,2023-06-14,"7,239,688명","피터 손, ","['레아 루이스', '마무두 아티']",디즈니 픽사,[],[],[],[],['월트디즈니컴퍼니코리아㈜'],['월트디즈니컴퍼니코리아㈜'],3,thrill5,2023-07-01 17:30:58,10,"서사 장르에서 의인화를 통해 인생을 묘사하는 건 특히 태어난 지 얼마 안 된 

어린이들의 눈높이에 세상의 실체를 효과적으로 보여주며 현존하는 문제를 

해결할 수 있는 해안을 심어줄 수 있다. 픽사의 ‘엘리멘탈’은 제목 그대로 

원소인 물, 불, 흙, 공기가 어울려 사는 도시로 단박에 ‘이민’을 소재로 한 

작품임을 알 수 있으며 배경의 설정만을 봐도 현 미국 사회를 적극적으로 

반영했음이 드러난다. 작품 감독 피터 손도 한국계 미국인으로 백인들이 

장악한 주류 사회에서 이민자들이 살아남기 위한 고군분투와 특히 감독의 

부모님 세대가 겪어야 했던 차별과 배제, 고통등을 작품에 효과적으로 잘 

녹여냈다.

엘리멘탈 시티 초기 이민 당시 불족은 앰버(레아 루이스)의 부모님 둘이 

다였다. 도시의 주도권은 미국 백인들에 빗댄 물족이 차지하고 있었으며 

가는 곳마다 열기를 들끓게 하고 고통스럽게 하는 불족을 의도는 생각지도 

않은 채 차별과 배제를 일삼아 방 한 칸 구하기도 힘들었다. 그러다가 

부모님이 개업한 잡화점은 부모님 이후 엘리멘탈로 이민 오는 불족들의 

안식처이자 휴식처가 되었으며 심지어 몰상식한 블랙 컨슈머들의 집산지가 

되어 부모님과 앰버를 엄청나게 괴롭히게 된다.

잡화점을 운영하는 과정에서 수벽이 무너져 잡화점 안으로 다량의 물이 

들어오게 되고 이 과정에서 물족인 시청 공무원 웨이드(마무두 아티)가 

잡화점으로 밀려 들어와 우울한 표정을 지으면서도 공무원답게 전 

후사정이나 융통성은 전혀없이 앰버 부모님의 잡화점이 불법 건축물이니 

시청에 보고해서 폐업을 할 수밖에 없다고 일방적으로 통보한 후에 도주를 

벌이는데 작품은 초기부터 각 원소들이 지닌 특성을 반영해 역동적이고 

기상천외한 액션씬을 창조하며 어린이뿐만 아니라 성인 관객의 눈까지 

즐겁게 하는 마법을 선보인다.

앰버와 웨이드의 추격전으로 둘의 초기 만남은 갈등으로 빚어졌으나 사회의 

주류임에도 웨이드의 감성적인 성격과 수줍은 성격 탓에 물과 불의 

로맨스가 조금씩 싹트기 시작한다. 애니메이션의 엄청난 상상력의 발현으로 

시종일관 눈을 뗄 수 없는 엘리멘탈의 세계관에 빠지는 것도 즐거움이지만 

둘 사이에 로맨스가 발휘되기 시작하면서 유효적절하게 현재에 존재하는 

부유층이나 주류가 가진 여유가 앰버가 속한 중하층이나 하류층과는 괴리를 

보이는 모습을 웨이드의 집에 앰버가 갔을 때 여실히 드러나며 그럼에도 

불구하고 둘은 점차 주변, 특히 앰버 부모님의 반대에도 애정을 갖게 되고 

특히나 앰버의 활약으로 수벽 붕괴 초기 위기를 모면한 이후 다시금 더 큰 

위기가 닥치고 심지어 웨이드가 사망, 혹은 실종되었을 위기까지 몰린 

이후에 더 도드라지는 모습을 보이게 된다.

같은 인간이지만 인간이 인간을 비극으로 몰아가고 인생을 지옥으로 만드는 

데는 어느 조건을 기준 삼아 적극적인 차별과 배제를 일삼는 악마의 

우두머리들이 설정한 선전, 선동, 세뇌가 있다. ‘엘리멘탈’은 다름을 

틀림으로만 생각하는 인간 사회의 무분별하고 해결책 없는 현실을 보여주다 

같은 조건을 지닌 존재들의 소통과 교감이 다름을 인정하고 존중하면서 더 

나아가 근본적인 지옥 인생을 해결할 실마리임을 보여준다.

아이들을 비롯한 성인에게 까지도 환상적인 배경과 설정으로 시각적 쾌감을 

충족시키는 것과 더불어 전형적인 교훈에서 더 나아가 관계 회복과 더불어 

사는 삶의 중요성을 강조한 ‘엘리멘탈’은 다시금 디즈니 픽사의 브랜드 

영향력을 절감케 하는 매력을 선사한다."
382,엘리멘탈,109분,2023-06-14,"7,239,688명","피터 손, ","['레아 루이스', '마무두 아티']",디즈니 픽사,[],[],[],[],['월트디즈니컴퍼니코리아㈜'],['월트디즈니컴퍼니코리아㈜'],3,filmone1,2023-06-19 14:13:37,7,"피터 손 감독이 연출한 <엘리멘탈>은 불, 물로 대표되는 원소들이 살고 있는 엘리멘트 시티를 배경으로 한 멜로드라마의 기초한 애니메이션입니다.

화려한 불꽃을 내뿜는 앰버와 그녀의 가족은 물과 구름 등의 원소가 주를 이루는 도심에서 지내지 못하고 외곽 지역에서 불을 이용한 상품들을 파는 가게를 운영하고 있습니다. 앰버는 어릴때부터 이 가게에 상주하며 아버지에게 일을 배웁니다. 그리고 성년이 된 그녀는 노쇠한 아버지를 대신해 가게를 물려받으려고 합니다.

그러던 어느 날, 홀로 가게 본 앰버는 마구 들이닥치는 손님을 뒤로 하고 지하실로 내려가는데 수도관이 갑자기 폭발하는 일이 벌어지고 수도관에서 물의 원소를 가지고 있는 시청조사관 웨이드를 만나게 됩니다. 웨이드는 건축법 등을 어긴 앰버의 가게가 영업정지 당할 정도의 벌점을 매기고 시청으로 돌아갑니다. 앰버는 자신의 가족사를 얘기하며 웨이드를 설득하지만 이미 문서는 상부로 넘어가버렸습니다. 이후 웨이드는 앰버를 도와주면서 영업정지 당할 위기를 넘기 위해 간부가 준 미션을 앰버와 함께 해결해나갑니다.

그렇게 둘은 며칠 간 함께하면서 우정을 넘어선 감정을 가지게 되지만 앰버 아버지의 철저한 반대와 더불어 앰버 자신도 자신과 다른 성질을 가진 원소와 함께 할 수 없다는 의심을 여전히 가집니다. 그럼에도 불구하고 웨이드의 가족과의 식사와 더불어 웨이드의 진심을 알게 된 앰버는 마음의 눈을 열지만 결국 앰버는 가족을 설득시킬 자신이 없습니다.

<엘리멘탈>은 픽사의 엄청난 상상력이 다시 한 번 구현된 작품입니다. 원소를 의인화 한 이 작품은 정반대의 성질을 가지고 있는 물과 불을 가지고 어떻게 화합할 수 있을지를 보여줍니다. 그리고 서로 다른 각자의 이념을 어떻게 화합하고 어떻게 설득하는 것이 옳은지도 보여주고요. 또한 막 성년이 되는 청년들의 도전과 꿈도 함께 보여줍니다.

<엘리멘탈>은 여러 가지 측면에서 흥미로운 주제가 있는 작품이고 물, 불 이라는 원소들을 이용한 코미디도 꽤나 흥미롭습니다. 웨이드가 불사탕(?)을 먹는 순간 보이는 반응 등을 구현해낸 장면들의 상상력은 훌륭합니다. 이 작품의 살짝 아쉬운 점이라면 오리지널 주제곡이었는데요. 엔딩에 등장하는 곡이 그렇게 인상적이진 않더라고요. 그럼에도 불구하고 전체적인 스코어는 나쁘지 않은 작품이었습니다."
383,노량: 죽음의 바다,152분,2023-12-20,"4,572,573명","김한민, ","['김윤석', '백윤식', '정재영', '허준호', '김성규', '이규형', '이무생', '최덕문', '안보현', '박명훈']",김주경,[],[],[],[],"['롯데컬처웍스㈜롯데엔터테인먼트', '㈜에이스메이커무비웍스']",[],5,26786391,2024-02-09 17:45:32,8,전쟁장면 전문 감독이 되어버린듯. 인물들 캐릭터 잘 살아있다.
384,노량: 죽음의 바다,152분,2023-12-20,"4,572,573명","김한민, ","['김윤석', '백윤식', '정재영', '허준호', '김성규', '이규형', '이무생', '최덕문', '안보현', '박명훈']",김주경,[],[],[],[],"['롯데컬처웍스㈜롯데엔터테인먼트', '㈜에이스메이커무비웍스']",[],5,filmone1,2024-01-16 23:44:56,6,"김한민 감독이 연출한 <노량: 죽음의 바다>는 이순신 3부작 중 마지막 편이자 새로운 이순신 역을 맡은 김윤석의 모습을 확인할 수 있는 작품입니다.

임진왜란 발발 7년 후 1598년. 도요토미 히데요시가 사망한 후 일본군은 급하게 조선에서 퇴각하려고 합니다. 이 사실을 알게 된 이순신(김윤석)은 왜군의 섬멸을 해야 진정으로 전쟁이 올바르게 끝난다고 여기고 퇴각하려는 왜군을 막으려고 합니다.

한편 조선과 연합을 이루고 있던 명나라 도독 진린(정재영)은 왜군의 뇌물 공세로 인해 왜군에게 퇴각로를 내어 주려고 하고 왜군의 수장인 시마즈(백윤식)식의 살마군까지 퇴각을 도와주려합니다. 뇌물을 받은 것도 있지만 사실상 조선의 승리로 결말이 난 전쟁에서 진린은 이순신의 행동이 납득이 가지 않지만 최대한 설득을 해보려하고 사실 이순신이 왜군 섬멸의 다른 뜻이 있는 게 아닌가를 확인해봅니다.

삼부작 중 첫 편인 <명량>의 엄청난 성공(국내 박스오피스 역대 1위) 이후 2022년 <한산: 요의 출현>과 거의 함께 제작된 이 작품은 한국인이 가장 존경하는 인물 중 한 명인 이순신 장군의 업적과 더불어 그의 개인사 특히 아버지로서의 한 개인의 삶도 엿볼 
수 있는 작품입니다. 

이순신의 위대한 업적을 큰 화면으로 보는 것도 의미가 있지만 이 삼부작의 미덕은 역시 엄청난 스케일을 보여주는 해전일 것입니다. 이번 작품에서도 <한산>에 이후 엄청난 스펙터클을 선사하는데요. 러닝 타임의 절반 이상을 해전으로 보여줍니다. 그리고 가장 중요한 장면인 마지막 장면에선 뜨거운 감동이 느껴지기도 합니다.

그럼에도 불구하고 <노량: 죽음의 바다>는 전작과 이어지는 톤을 유지하곤 있지만 새로운 전투 장면 등의 연출은 잘 보이지 않았습니다. 그리고 가장 중요한 이순신의 캐스팅도 조금 아쉬웠고요. 물론 김윤석 배우는 분명 위대한 배우이긴 하지만 영화의 첫 장면에서부터 잘 맞지 않은 옷을 입은 것처럼 캐릭터와 잘 붙지 않은 느낌을 줬습니다. <남한산성>에서 김상헌 캐릭터를 입체감 있게 표현한 것과는 전혀 다른 모습을 보여줍니다.

누가 뭐래도 이순신 삼부작은 한국 영화 역사에 오래 남을 시리즈이자 기획물일 것입니다. 과연 김한민 감독이 또 다른 역사적 인물을 가지고 또 다시 돌아올지 벌써 궁금하네요. 아니면 초기에 자신이 잘 만들어왔던 장르물로 돌아갈지도 모르겠네요."
385,노량: 죽음의 바다,152분,2023-12-20,"4,572,573명","김한민, ","['김윤석', '백윤식', '정재영', '허준호', '김성규', '이규형', '이무생', '최덕문', '안보현', '박명훈']",김주경,[],[],[],[],"['롯데컬처웍스㈜롯데엔터테인먼트', '㈜에이스메이커무비웍스']",[],5,hwachul92,2023-12-23 23:24:27,8,"장엄하면서 역사적으로 대미를 장식한 전쟁서사영화였습니다! 이순신 3부작 최종 완결편이면서 이순신 장군 최후의 전투인 '노량해전'을 바탕으로 다룬 작품으로, 전투의 스케일과 배우들의 굵직한 연기력, 그리고 몰입도를 높여준 내용 전개까지 여러 가지로 괜찮았지만, 이순신 장군의 전사 장면에서 너무 축약적이고 임팩트가 너무 약했던 점이 엄청 아쉬웠습니다! 전반적으로 전사 장면을 제외하고는 장엄하면서 역사적인 대미를 장식한 서사극이었으니, 별 4개 드립니다!!"
386,노량: 죽음의 바다,152분,2023-12-20,"4,572,573명","김한민, ","['김윤석', '백윤식', '정재영', '허준호', '김성규', '이규형', '이무생', '최덕문', '안보현', '박명훈']",김주경,[],[],[],[],"['롯데컬처웍스㈜롯데엔터테인먼트', '㈜에이스메이커무비웍스']",[],5,thrill5,2023-12-23 23:23:11,10,"이순신(김윤석)은 끝까지 일본의 본질을 알고 이를 궤멸하려고 했던 역시나 

출중한 전략가이자 조선 최고의 무장이다. 조선을 쑥대밭으로 만든 도쿠가와 

이에야스가 죽은 후 왜군 철군 명령에도 단순한 복수심이 아닌 ‘일본’이라는 

야만 집단의 괘씸함과 후한을 염려한 그의 결사 항전은 단순한 일개 장수의 

공을 차지하려는 사리사욕은 더욱 아니며 일본 그 자체가 조선에게 얼마나 

큰 불행인가를 뼈저리게 느낀 경험자의 지혜다.

‘이순신’이란 캐릭터 자체가 특히 친일파 독재자들에게 이미지 개선의 

악용당하는 수모를 겪으며 ‘또...’라는 핀잔과 특히 ‘국뽕’이라는 저질 

정치꾼들이 장악한 막무가내식 국수주의에 까지 동원되면서 지나칠 정도의 

선동아니냐는 우려도 있을 수 있으나 특히 현 대통령 된 정신병자가 

무너지는 섬나라에 다시 나라를 갖다 바치려는 극악무도한 패악질을 하는 

상황에서 이순신 삼부작 ‘노량’은 친일 매국 세력을 향한 준엄한 경고가 빛을 

발하는 중이다.

이순신은 철군할 고니시 유키나가(이무생)가 칠 년 동안 조선 반도를 유린한 

범죄 사실에 입각해 그의 철군을 가로막고 응징하려 하고 명의 도독 

진린(정재영)은 철군이 결정된 상황에 고니시에게 뇌물까지 받으며 퇴로를 

열어주려 한다. 여기서 이순신은 역시나 일본의 본질을 안 덕에 도독의 

여유와 다른 판단으로 비극적인 결말을 향해 나아가나 그 모습은 비장하고 

특히 막내아들 이면(여진구)이 왜군과의 전투에서 전사하자 아들을 비롯한 

왜군에게 당한 이들의 넋을 전투로써 위로하고 복수하려고 하는 의지가 

엿보인다.

이순신이 자신의 퇴로를 막을 걸 안 고니시는 시마즈(백윤식)에게 구원을 

요청하지만 시마즈는 이순신과 맞붙으면서 고니시를 구원하기보다 자신이 

이순신에게 죽게 생긴 걸 알고 엄청나게 후회한다.

작품은 개전 전에 야비한 왜군의 철군을 수월하게 하기 위한 중상모략과 

계략이 난무하고 이 와중에 명의 진린과 이순신이 왜군 철군에 대한 

상황으로 갈등을 유발하며 긴장감을 높인다. 결국 이순신이 응징하는 시미즈 

군과의 전투가 시작되면 이순신 시리즈 삼부작의 대단원을 마무리 짓는다는 

상징성도 있고 역사적 사실에 입각한 시각적 쾌감이 보장되며 엄청난 해전의 

소용돌이로 관객을 인도한다.

시마즈 군을 응징하기 위해 조명탄을 올리고 적의 함선이 보이자마자 

격발하는 총통의 강렬한 울림과 이에 파괴되는 왜선들을 보면 왜군이 

쑥대밭으로 만든 조선에 대한 인과응보이자 범죄행위에 대한 단호한 

처벌이다. 특히 3인 1역 이순신으로 삼부작을 이끈 김한민 감독과 영화 제작 

구성원들은 전쟁을 배경으로 한 사극, 특히 해전에서 할리우드에서나 보던 

엄청난 쾌감과 기술적 성취를 이루며 침체일로를 겪는 한국 영화계에 더 

다양한 활로를 제시하는 사례까지 선보이고 있다.

‘서울의 봄’이 친일 매국 세력끼리 결탁해 다카키 마사오에 이어 국권을 

강탈한 침통한 역사적 슬픔으로 현재 집권하고 있는 미치광이 대통령을 겨눈 

비판을 한다면 ‘노량’은 일본의 본질을 꿰뚫은 영웅 이순신이 그런 

미치광이를 어떤 식으로 단죄해야 하는지를 제시하는 작품이다. 단순히 

2023년의 개봉 일정의 선후 관계를 떠나 한국 영화에서 의도적이든 

비의도적이든 친일 매국 기회주의자들의 폭거에 대한 준엄한 경고를 

보낸다는 점에서 고무적이며 다시금 이순신이라는 인물이 보이는 진 면목에 

경외심을 가질 수밖에 없다."
387,노량: 죽음의 바다,152분,2023-12-20,"4,572,573명","김한민, ","['김윤석', '백윤식', '정재영', '허준호', '김성규', '이규형', '이무생', '최덕문', '안보현', '박명훈']",김주경,[],[],[],[],"['롯데컬처웍스㈜롯데엔터테인먼트', '㈜에이스메이커무비웍스']",[],5,agapaou,2023-12-19 09:52:08,10,영화 3편을 보며 이야기로만 듣던 멋있는 장군에서 이순신 장군님의 마음과 고뇌 그리고 정말 대단한 리더쉽을 봅니다. 지금은 멋지지만 그 당시는 얼마나 힘드셨을까요? 게다가 가족들도 사랑한 아버지 같아요. 사회적으로 위대하면 가족들한테 특히 자식들한테는 원망을 살텐데 마지막 큰 아들의 태도에서 느껴진 사랑은 정말 우리나라의 획을 긋는 분이십니다. 영화 만들어 주신 감독님 감사합니다.
388,혹성탈출: 새로운 시대,144분,2024-05-08,"906,882명","웨스 볼, ","['오웬 티그', '프레이아 앨런', '케빈 두런드', '트래비스 제퍼리', '피터 마콘', '윌리엄 H. 머시', '에카 다빌', '닐 샌딜랜즈', '사라 위스먼', '디첸 라크맨']",,[],[],[],[],['월트디즈니컴퍼니코리아'],['월트디즈니컴퍼니코리아'],5,thrill5,2024-06-05 00:05:57,9,"생물학적으로 보면 인간도 유인원이지만 혹성탈출은 인간이 유인원이라 

지칭하는 침팬지, 고릴라, 오랑우탄을 인간화하고 인간화한 유인원들간의 

발생하는 사건 사고를 소재 삼아 연출한 시리즈다. ‘혹성탈출-새로운 시대’는 

부제처럼 지구상의 지배층인 사피엔스들이 침팬지, 고릴라, 오랑우탄과 같은 

종들에게 멸종 되다시피 한 상황에서 침팬지의 노아(오웬 티그)가 

시저(케빈 듀란트)일당에게 부족이 살해 납치당하고 다시 이들을 구출 

새로운 종족 구성원과 사회를 발전시킨다는게 주요 플롯이다.

이 과정에서 인간인 메이(프레야 엘런)를 만나고 메이를 말도 못하는 하등 

호모 사피엔스로 생각하던 와중에 유창하게 본래 사피엔스의 언어를 

구사하자 노아는 충격과 함께 자신이 부족에서 활동하던 시야가 메이로 

인해 더 확장되는 결과를 맞게 된다.

복수심과 비극으로 인해 시저에게 복수를 하려는 노아이지만 시저의 

조직이나 시저 자체의 체격에서도 중과부적인탓에 작품은 노아의 복수극 

플롯을 유지하며 작품을 끌고 나가지만 로드 무비의 형식으로 진행되다가 

시저 일당이 정복한 인간의 무기고가 위치한 해변에서는 특히 정복욕이 

강한 우두머리 시저가 왜 사피엔스들이 만들었던 무기를 갖고 싶어하는지 

드러난다. 무기란 권력이자 강렬한 힘이고 사피엔스의 능력을 이식받은 

유인원들은 사피엔스가 가졌던 지배욕까지 실현시키려 하는 것이다.

이 상황에서 작품은 노아와 사피엔스인 메이와의 동맹관계를 설정하고 

노아는 부족구출과 회복, 복수를 원하고 메이는 무기고에 있는 무기 이외에 

무엇인가 중요한 장치를 구하려고 하며 시저에게 공동으로 저항한다.

작품에 등장하는 유인원들의 갈등과 충돌은 이들을 인간으로 설정했다고 

가정했을 경우 크게 다를 게 없다. 이미 인간화된 유인원들의 이야기에서 본 

작품은 앞으로 펼쳐질 유인원들이 사피엔스처럼 만들어 나갈 역사의 초기 

페이지를 묘사한다. 특히 노아가 만난 오랑우탄 라카(피너 메이건)가 건네는 

사피엔스들이 정보를 저장해둔 책들은 향후 작품에서 유인원들이 떠 똑똑해

질 것이라는 걸 암시한다고 할 수 있다.

동맹관계에 있던 노아와 메이는 결국엔 종의 차이와 더불어 생존 목적이 

다른 탓에 자연스레 헤어지고 생존한 사피엔스들도 생존을 위한 방안을 

강구하는 모습이 메이가 무기고에서 구해온 장치로 인해 구체화 된다.

역동적인 액션이 진행되다 다소 헐겁고 느슨해지는 속도로 인해 지루함을 

느낄 법하지만 전반적인 시리즈를 구축하는 과정에서 이렇게 구성될 수밖에 

없는 한계가 있다고 할 수 있다. 허구에서 구축하는 중간 과정으로서의 

‘새로운 역사’는 그 후의 이야기를 기대할 만큼의 여지를 남겨두며 또 다른 

역사를 쓸 준비를 마쳤다."
389,혹성탈출: 새로운 시대,144분,2024-05-08,"906,882명","웨스 볼, ","['오웬 티그', '프레이아 앨런', '케빈 두런드', '트래비스 제퍼리', '피터 마콘', '윌리엄 H. 머시', '에카 다빌', '닐 샌딜랜즈', '사라 위스먼', '디첸 라크맨']",,[],[],[],[],['월트디즈니컴퍼니코리아'],['월트디즈니컴퍼니코리아'],5,21457255,2024-05-26 14:26:38,7,다음편을 위한 흥미진진한 빌드업과 떡밥쌓기
390,혹성탈출: 새로운 시대,144분,2024-05-08,"906,882명","웨스 볼, ","['오웬 티그', '프레이아 앨런', '케빈 두런드', '트래비스 제퍼리', '피터 마콘', '윌리엄 H. 머시', '에카 다빌', '닐 샌딜랜즈', '사라 위스먼', '디첸 라크맨']",,[],[],[],[],['월트디즈니컴퍼니코리아'],['월트디즈니컴퍼니코리아'],5,filmone1,2024-05-21 14:28:12,7,"웨스 볼 감독이 연출한 <혹성탈출: 새로운 시대>는 시저의 시대가 지나고 새로운 유인원들의 등장과 그 시대를 다루고 있는 작품입니다.



인류의 시대가 끝나고 몇 세대가 지난 후 유인원이 지구를 지배합니다. 유인원 리더인 '프로시무스'가 시저의 정신을 이어받는다는 일종의 사기(?)를 치면서 유인원들을 지배합니다. 프로시무스는 남아있는 인간들을 사냥하면서 그 세를 넓혀나갑니다.



한편 다른 공간에 사는 유인원 노아는 프로시무스의 침략을 인해 마을이 파괴당하고 온 마을 사람들이 뿔뿔이 흩어지게 됩니다. 노아는 이웃들을 찾기 위해 길을 떠나는데 그 과정에서 인간 소녀를 마주하게 됩니다. 학습을 통해 언어를 습득한 유인원인 노아는 소녀를 만나 다른 목적을 가지고 있지만 종착지가 같다는 이유로 동행을 합니다. 



마치 성인식으로 보이는 오프닝으로 시작하는 이 작품은 유인원이 한 마리의 독수리와 함께 커 간다는 설정이 인상적입니다. 노아를 비롯한 세 친구는 독수리의 알을 훔쳐 그 알을 키우게 됩니다. 마치 <드래곤 길들이기>혹은 <아바타>의 설정과 비슷해보였습니다. 



'노아'라는 주인공 이름에서도 알 수 있듯이 종교적인 가치관이 투여된 작품입니다. 구원이라는 키워드가 중요하게 쓰이게 되는데요. 노아의 캐릭터가 바로 신을 대신한 구원을 이끄는 유인원인거죠. 그에 반면 소녀는 인류의 명백을 잇기 위한 어떤 것을 찾게 되는데요. 유인원과 인간은 '공존'이라는 합의점에 대해 서로 다른 생각을 가지고 있는 듯 합니다. 물론 그것을 깬 건 인간이 먼저이긴 합니다.



<혹성탈출: 새로운 시대>는 <메이즈 러너>시리즈의 웨스 볼 감독의 연출작인데요. 살짝 우려했던 것과는 달리 좋은 연출력을 보여준 작품이었습니다. 원작 자체가 훌륭한 것도 있지만 유인원과 인간 간의 갈등, 그리고 가치관에 대해 겉핥기식 표현이 아니라 고찰을 하고 있습니다. 비주얼적으로도 꽤나 훌륭한 작품이라 다음 시리즈에선 어떤 스펙터클을 보여줄지도 궁금하네요."
391,혹성탈출: 새로운 시대,144분,2024-05-08,"906,882명","웨스 볼, ","['오웬 티그', '프레이아 앨런', '케빈 두런드', '트래비스 제퍼리', '피터 마콘', '윌리엄 H. 머시', '에카 다빌', '닐 샌딜랜즈', '사라 위스먼', '디첸 라크맨']",,[],[],[],[],['월트디즈니컴퍼니코리아'],['월트디즈니컴퍼니코리아'],5,102490585253168550858,2024-05-20 21:51:26,6,역사 위에 놓여진 반복의 굴레
392,혹성탈출: 새로운 시대,144분,2024-05-08,"906,882명","웨스 볼, ","['오웬 티그', '프레이아 앨런', '케빈 두런드', '트래비스 제퍼리', '피터 마콘', '윌리엄 H. 머시', '에카 다빌', '닐 샌딜랜즈', '사라 위스먼', '디첸 라크맨']",,[],[],[],[],['월트디즈니컴퍼니코리아'],['월트디즈니컴퍼니코리아'],5,hwachul92,2024-05-12 23:16:12,8,"전편에 비해서는 내용 전체는 그냥 그럭저럭했으나 몰입도를 높여주어서 상당히 볼만했습니다! 전편 이후 7년 만에 선보인 4번째 속편으로 인류가 멸망하고 수 세기가 지난 미래를 배경으로 하여 유인원들과 인간이 함께 공존하던 시대 속에서 유인원 중 고릴라 부족이 세상을 지배하려는 야욕을 드러내면서 이를 저지른 유인원과 인간 여성이 연합하여 고릴라 부족에게 잡힌 가족들을 구하고 저들과 맞서 싸우면서 모든 것을 되찾기까지의 스토리로 소재는 그래도 괜찮았는데, 내용의 전개는 조금 그럭저럭했으나 몰입이 그나마 잘 돼서 괜찮았습니다! 전반적으로 전개는 그럭저럭했으나 그래도 소재와 몰입이 잘 되면서 괜찮았으니, 별 4개 드립니다!!"
393,수퍼 소닉2,115분,2022-04-06,"315,123명","제프 파울러, ","['제임스 마스던', '짐 캐리', '벤 슈와츠', '이드리스 엘바', '티카 섬터', '콜린 오슐그네시']",닐 H. 모리츠,[],[],[],[],['롯데컬처웍스㈜롯데엔터테인먼트'],['롯데컬처웍스㈜롯데엔터테인먼트'],3,penny2003,2022-08-08 22:56:05,6,시리즈물의 가능성을 보여준 적절한 시퀄
394,수퍼 소닉2,115분,2022-04-06,"315,123명","제프 파울러, ","['제임스 마스던', '짐 캐리', '벤 슈와츠', '이드리스 엘바', '티카 섬터', '콜린 오슐그네시']",닐 H. 모리츠,[],[],[],[],['롯데컬처웍스㈜롯데엔터테인먼트'],['롯데컬처웍스㈜롯데엔터테인먼트'],3,hwachul92,2022-06-24 21:15:13,6,"전편보다는 나았지만 내용은 그저 그런 영화였습니다! 이번 수퍼 소닉에 메인 주인공인 소닉과 테일스, 그리고 너클까지 합류하면서 빌런이었던 닥터 로버트닉과 대결하는 구도는 좋았으나 끝내 너클이 한 동료가 되면서 로버트닉이 공공의 적이 된 점이 왠지 뭔가 뻔하다는 느낌만 들었습니다! 전반적으로 구성과 배경 구도는 좋았으나 내용은 그저 그랬으니, 별 3개 드립니다!!"
395,수퍼 소닉2,115분,2022-04-06,"315,123명","제프 파울러, ","['제임스 마스던', '짐 캐리', '벤 슈와츠', '이드리스 엘바', '티카 섬터', '콜린 오슐그네시']",닐 H. 모리츠,[],[],[],[],['롯데컬처웍스㈜롯데엔터테인먼트'],['롯데컬처웍스㈜롯데엔터테인먼트'],3,filmone1,2022-04-12 23:54:16,6,"제프 파울러 감독이 연출한 <수퍼 소닉2>는 게임 캐릭터로 너무나 유명한 '수퍼소닉'을 소재로 한 작품이자 속편입니다.

도시의 악당들을 해치우며 지구를 지키는 소닉. 톰과 여친이 하와이로 여행을 가게 되면서 집을 지키게 됩니다. 하지만 악당 로보트닉이 다시 지구로 돌아오는데 신비의 에메랄드를 차지하기 위해 '너클즈'라는 캐릭터와 함께 옵니다. 둘의 막강한 힘에 소닉은 속수무책으로 위기에 봉착하지만 '테일즈'라는 캐릭터가 등장하면서 소닉은 위기에서 빠져나옵니다.

각각 두 팀은 신비의 에메랄드를 먼저 찾기 위해 먼 곳으로 떠나게 됩니다. 지도를 손에 쥐고 있는 소닉을 시베리아에 도착하지만 결국 로보트닉과 너클즈에게 에메랄드를 뺏기게 됩니다. 그런데 로보트닉이 너클즈를 배신하고 홀로 그 힘을 차지하게 됩니다. 또 다시 지구의 위기가 다가온 순간 너클즈는 소닉과 손을 잡게 되고 역전의 기회를 노리는데 한심한 경찰들이 소닉과 테일즈를 검거하게 됩니다. 톰의 도움으로 다시 자유의 몸이 된 소닉은 로보트닉에게 역공을 펼치게 됩니다.

1편과 같이 실사와 애니메이션이 함께 한 작품입니다. 시간이 갈수록 기술력의 발전이 이런 작품을 보면 제대로 느껴지더라고요. 전혀 이질감 없이 애니메이션이 실사에 잘 녹아듭니다. 소닉의 캐릭터는 이미 잘 설계된 거라 충분한 재미를 주고 있고 게다가 악당인 로보트닉 또한 2프로 부족했던 것을 짐 캐리라는 훌륭한 배우가 좀 메워주고 있습니다. 

비록 타깃층이 10대 초반 혹은 그 이하의 연령대이지만 어른들도 충분히 공감할 수 있는 작품이라고 생각합니다. 특히 자녀들과 함께 한다면 더욱 더 좋을 것 같고요. 3편으로 아마 이어질 것 같은데 과연 로보트닉이 또 다시 부활할지 궁금하네요."
396,공조2: 인터내셔날,129분,2022-09-07,"6,979,319명","이석훈, ","['현빈', '유해진', '임윤아', '다니엘 헤니', '진선규']",CJ ENM,[],[],[],[],['CJ ENM'],[],5,penny2003,2023-03-05 20:09:37,6,큰 기대 없으면 적당히 볼만한 영화
