title,rating,reviews
미션 임파서블: 데드 레코닝 PART ONE,4.0,"익숙한, 그러나 빛나는"
미션 임파서블: 데드 레코닝 PART ONE,3.6,예상하지 못한 액션은 거의 없지만 단계마다 그렇게 끝까지 밀어붙이는 액션도 거의 없을 것이다.
미션 임파서블: 데드 레코닝 PART ONE,3.6,"꼬마붕붕 카체이싱에 절벽 낙하, 열차 격투까지 액션의 쾌감과 스릴의 극단. 거기에 헤일리 앳웰, 클레멘티에프의 활약도 눈부시고, 이 난리 끝에 스르륵 등장하는 사이먼 페그는 살짝 얄밉기도. 좀 길고, 자잘한 설명이 많은 게 아쉽다만 그래도 톰 크루즈..."
미션 임파서블: 데드 레코닝 PART ONE,3.6,"루터는 미션 임파서블 1때부터 에단 헌트를 옆에서 가장 오랫동안 지켜봐왔고 에단 헌트라는 인물이 '불가능한 임무'를 '반드시 해낼 것'이라고 확신하고 있음과 동시에 그가 심히 '감정적인 인물'이라는 게 언젠가 그의 발목을 붙잡을 것이라고 걱정하고 있었다. 늘 원격으로 에단이 미션을 원활하게 수행할 수 있게 도왔던 루터는 이번 편에서만큼은 (어차피 엔티티 때문에 원격 보조 어려움) 에단 옆에서 그의 복수심을 끊임없이 의심하며 그가 감정적으로 실수하지 않게 보필해주는 역할이었다.“사과는 하지 않아. 너를 이용하는 게 내 일이고 이용당하는 게 너의 일이니까.”사람을 변화시키는 건 '강함'이 아닌 '부드러움'이었다. 에단은 세 명의 사람을 변화시킨다. 먼저, 가브리엘의 부하는 상당한 실력자로 강조되어 있는데, 2대 1로 에단 헌트를 몰아 붙이는 상황에서 패배하고 만다. 이전에서부터 그에게 ""또 보자""며 인사를 하는 등 그에게 '우호적인' 태도를 보였지만 패배 직후 그녀가 짓는 표정은 '분함'에 가까웠다. 항상 '강자'에 입장에 있었던 그녀가 '정말로 강한' 에단 헌트 앞에서 분함을 느낀 것이었다. 하지만 거기에서 끝나지 않고, 그는 그녀를 죽일 수 있음에도 죽이지 않는다. 이것이 그녀가 에단을 동경하게 되는 대목이었다.또, CIA 요원들도 변화시킨다. '에단 헌트가 정말 악의로 이런 짓을 벌이는가'에 대한 의구심을 품다가도 우선은 '잡아야겠다'는 집념을 가지고 있는 상태였다. 그러나 열차 위에서 에단 헌트는 요원들을 살려주고, 뺏었던 총까지 돌려준다. 이는 '자신의 강함'을 드러냄과 동시에 '자신의 정의로운 목적'을 암묵적으로 그들에게 전달하는 것이기도 했다. 마침내 줄곧 품어왔던 의구심이 해결된 CIA 요원은, 마지막 에단 헌트의 낙하산에 총을 쏠 수 있었음에도 쏘지 않는다.마지막은 그레이스였다. 그녀는 겁이 많았다. 꽤 괜찮은 운전 실력을 보유하고 있음에도 운전대를 잡는 것을 두려워 했고, 누군가를 잘 믿지 못 했으며, 뛰지 않으면 죽을지도 모르는 상황에서 뛰는 것도 망설일 정도였다. 그랬던 그녀는 미션을 완수하기 위해 이 악물고 결코 포기하지 않고 '자신만 믿으라며' 안심을 시켜주는 에단 헌트를 보며 서서히 변화한다.“그 사람과 친했나요?”“우리 식으로는요.”“나 때문에 그가 죽었어요.”“아니죠. 그 때문에 당신이 산 거죠.”처음으로 미션보다 '살아남는 과정'이 더 불가능에 가까웠던 작품이다. 항상 봐왔던 미션 임파서블이랑은 뭔가 달랐다. 이번 편에선 에단 헌트를 위협하는 건 프로그램에 불과했고 실제로 그를 추격하는 건 CIA였는데, 어떠한 살생을 저지르지 못 한다는 점에서 '에단 헌트의 위력'이 과시될 수 없었고 첨단 장비의 사용이 ‘제한’이 된다는 것은 미션 임파서블의 상징과도 같았던 부분이 ‘스스로 모래주머니를 채우는 것’과도 같았다. 감독과 톰 크루즈는 알았던 것이다. 시리즈가 진행될수록 높아지는 난이도와 커지는 관객들의 기대감을 충족시킬 수 있는 방법은 이것밖에 없다는 걸. 미션 임파서블의 상징과도 같은 요소들을 하나둘씩 '억제'해 나가야 비로소 이 시리즈가 완성에 가까워진다는 것만으로 이 영화의 존재 가치는 엄청났다. '스스로 더 불가능한 무언가를 꾸려 나가야 한다는 것. 그리고 그것을 가능으로 만든다는 것.'“약속할게. 당신 목숨이 내 목숨보다 소중하다고.”“날 알지도 못 하면서.”“알면 뭐 달라져?""[이 영화의 명장면 📽️]1. 일사와 그레이스 둘 중 한 명을 살려야 한다면일사의 전투력은 에단 헌트와 동급 혹은 이상이라고 생각했는데 무기까지 든 컨디션 최고인 상태의 일사가 가브리엘에게 패배할 때, '그 정도로 강력한 악당이구나' 하고 잠시나마 그의 위력에 압도되었었다. 그러나 후반부 에단 헌트와 맞붙을 땐 반대로 무기를 들었음에도 불구하고 힘없이 패배하며 밸런스가 맞지 않는다는 생각이 들었다. 차라리 일사가 위기에 처한 그레이스를 구하려다 순전히 전투에 집중하지 못 하는 흐름으로 전개가 됐으면 어땠을까 하는 아쉬움이 있다. 전편 <폴아웃>에서 레인을 상대할 때처럼 말이다.2. 이제는 상징이 된 톰 크루즈의 오토바이예고편으로 수없이 봐왔던 이 장면이, 그러니까 촬영 앵글부터 에단 헌트가 떨어진다는 걸 알고 있음에도 막상 이 장면을 마주할 때의 내 상황은 '극한으로 이 영화에 몰입하던 중'이었기에 그 어떠한 것도 내 의지대로 흘러가지 않았다. 숨은 여전히 막혔으며 흥분도는 최고조였고, '톰 크루즈가 정말로 저 곳에서 뛰어내렸을 것'을 상상하느라 정신이 없었다. 웅장한 배경음악이 흘러나오다가도, 그가 뛰어내릴 땐 아무 소리도 나지 않는 게 인상적이었다. 관객들도 같이 뛰어내리고 있는 것만 같았던 장면.“여기에서 어떻게 뛰어내려?”“진정하고 집중해. 지금 부담스러워 죽겠으니까.”3. 열차 추락'끝이 보이는 시점'에서 열차의 꼬리칸은 한없이 추락한다. 떨어지기 직전에 다음 칸으로 간신히 이동하여 살아남으면, 그 칸도 떨어지고, 그 다음 칸, 그 다음 칸의 다음 칸도 마찬가지였다. 실제로 열차가 추락하는 사실적 연출에 입 다물 수 없었고 '지독하게 끝까지 추락할 것만 같은 열차'와 '살아남기 위해 이 악무는 간절한 표정을 짓는 에단 헌트'까지, 장면에 담긴 모든 것들이 나를 압도하고 있었던 장면. 숨은 여전히 쉴 수 없었으며, 정말 강렬한 엔딩이었다.""열쇠는 시작일 뿐이야. 어디로 가든 혼자서 해야 할 거야. 서둘러.""이렇게 끝이 났다.야속하게도. 얄밉게도.이렇게나 속도감 있게 날 몰아붙였으면서사정도 모르고 느긋하게 기다리라고 한다못된 영화다못되게 재미있는 영화였다“세상은 모르지만 자네만 믿고 있어. 행운을 빌어.”"
미션 임파서블: 데드 레코닝 PART ONE,3.6,(도대체 무슨 말을 하는 건지는 모르겠지만) 속시원한 납득의 액션.
미션 임파서블: 데드 레코닝 PART ONE,3.5,우연의 힘에 의존해 다소 아쉽기도 하지만 그럼에도 충분히 즐겼다
미션 임파서블: 데드 레코닝 PART ONE,5.0,"시리즈 자체의 불가능은 주연인 에단 헌트가 작품이 아닌 현실을 떠나야 될 듯 싶다. 여전히 시리즈가 보장하는 재미는 물론이었고 이를 풀어나가는 IMF 팀원들의 팀웍이나 문제 해결력은 적의 진화에 걸맞게 더 진화한다.90년대 후반 새로운 형태의 적의 출현과 이를 방지한다는 설정으로 개봉한 게 벌써 27년전인데 27년 동안 작품은 인간을 포함한 악역들이 선보이는 다종다양한 무기나 범죄 행위들을 선보이며 IMF가 여전히 존치해야 하는 조직이라는 걸 피력해 왔다.현실에서 이제 디지털을 넘어 할리우드의 전성기인 80년대와 90년대를 관통한 터미네이터의 도래가 더 이상 허구와 가상의 이야기로 치부할 수 없는 시대가 되었다. 인간들이 자신들의 편의를 위해 만들었으나 오히려 인간의 지능을 뛰어넘는 인공지능은 현실에서 구축한 디지털 기기들을 종횡무진하며 인간들에게 엄청난 위협이 됐다.북극 심해를 항해하던 러시아 세바스토풀 잠수함이 인공지능 엔티티의 조작으로 침몰하고 그 엔티를 통제하는 열쇠를 어느 세력이 차지하느냐가 이번 시리즈의 주요 플롯이다. IMF의 에단은 신입 직원이 전달한 아날로그 녹음기로 지령을 받아들이고 전작에서 목숨을 구한 일사(레베카 퍼거슨)를 사막에서 구출하는 것으로 본격적인 임무를 수행한다.전 지구적인 야욕이 녹아든 상황에서 열쇠가 있는 두바이부터 작품은 최첨단 첩보, 정보 기술을 동원해 임무 수행하는 모습을 보여준다. IMF의 조직 특성상 CIA처럼 거대한 배경이 없는 탓에 IMF는 자신들이 소속된 미국 타 정보기관에게도 쫓기는 신세를 운명처럼 받아들이고 임무수행과 동시에 타 정보기관 요원들을 따돌려야 하는 이중고를 겪는다.적이 엔티티라는 인공지능으로 설정이 됐고 이 인공지능을 이용해 세계를 정복하려는 세력과의 대결에서 디지털이라는 게 무색하게 역시나 할리우드의 전형적인 액션 연출로 관객들의 시선을 사로잡는다. 이탈리아 로마에서 피아트 500을 타고 도주하는 광경에서는 기존 자동차 도주극에서 선보였던 온갖 기술이 다 나온다고 해도 과언이 아니고 이탈리아 경찰이 도로를 통제하는 와중에 적이 장갑차를 탈취해 일반 순찰차를 박살내는 모습은 전형적인 블록버스터의 파괴력을 선보이며 조마조마한 스릴로 두 눈을 뗄 수 없게 만든다.이탈리아에서 오스트리아를 가로지르는 증기기관차의 액션도 백미 중에 백미로 목숨을 건 에단과 적의 대결은 안전 장치 하나 없이 기차 천장에 올라가 격투를 벌이는 모습에다 기차가 지나갈 철교를 폭파한 이후 교량 밑으로 기차가 한량씩 추락하는 과정이 엄청난 긴장감을 유발한다.더 이상 인간에게 편의성만 주는 로봇이 아닌 그 이상의 존재가 된 인공지능이 엄청난 위력으로 무기 체계를 통제하고 이를 어느 세력이 손에 쥐느냐에 따라 패권을 장악해 지구에 또 다른 비극이 될 수 있다는 전제로 출발한 작품은 IMF 팀원 중 에단 헌트의 투신과 더불어 역설적으로 디지털 시대에 아날로그 형식으로 직접 적을 제압하고 제거하려는 열성과 투지를 보여준다. 엄청난 방대한 이야기에 파트 원도 160분에 육박하는 러닝타임이지만 그 러닝타임을 잊을 수밖에 없는 연출과 파트 투도 기대감을 증폭하는데 모자람이 없다. 인디아나 존스의 해리슨 포드가 팔순에 나이에도 투지를 보인것처럼 에단 헌트의 톰 크루즈는 환갑을 넘긴 나이에도 여전한 톰 아저씨로 관객에게 찾아올 듯 싶다."
밀수,3.5,유쾌한 오락영화.
밀수,3.2,cg압수
밀수,3.2,류승완이 말아주는 델마와 루이스
밀수,3.2,얼쑤와 얼씨구 사이 그 어딘가
밀수,3.5,류승완 감독이 연출한 <밀수>는 1970년대 군천이라는 가상 바닷가 도시를 배경으로 한 범죄 액션물입니다.해녀 춘자(김혜수)와 진숙(염정아)은 인근 공장의 폐수로 인해 해산물의 수확량이 확 줄어들어 걱정이 이만저만이 아닙니다. 이때 진숙의 아버지(최종원)에게 지인이 밀수를 제안하고 다른 해녀들과 함께 근해 바닥에 숨겨둔 밀수품을 배달하기 시작합니다. 이후 이들의 수입은 기하급수적으로 늘어나지만 진숙의 아버지는 금괴 등 도를 넘어선 밀수는 하지 않으려고 합니다. 하지만 춘자와 진숙은 겁도 없이 이를 진행하고 결국 해양경찰과 관세청에게 덜미를 잡히고 맙니다.이 과정에서 춘자는 관세청에 눈을 피해 도망을 갑니다. 서울에서 또 다른 밀수품으로 자리를 잡으려고 하지만 큰 손인 권상사(조인성)에 눈에 띄어 위기에 처하지만 밀수가 막혀버린 부산을 대신할 곳으로 군천을 추천하며 함께 군천으로 내려가게 됩니다. 밀고자로 오해받았던 춘자의 등장에 진숙은 2년 동안 옥살이의 분노와 동시에 춘자를 멀리하려고 하지만 아버지 대신 군천의 밀수를 손아귀에 쥔 과거의 꼬붕인 장도리(박정민)의 행패를 참을 수 없어 춘자와 단지 돈을 목적으로 함께 하게 됩니다. <모가디슈>이후 신작으로 돌아온 류승완 감독은 자신이 가장 자신있어하는 범죄액션물로 돌아왔습니다. 70년대 작은 어촌 마을을 배경으로 한 이 작품은 밀수라는 모티브로 당대를 보여주고 있습니다. 이 작품에선 당시 정치적 상황보다는 캐릭터에 좀 더 집중하고 있습니다. <피도 눈물도 없이>이후 오랜만에 두 여성이 짝패를 이루어 보이는 액션은 익숙한 플롯이지만 물속에서 펼쳐지는 장면들이 모두 훌륭합니다. 생각보다 물속에서 펼쳐지는 액션의 분량이 상당히 많은데 지상에서 펼치는 타격감은 없지만 제약된 요소(산소 등)가 액션의 긴장감을 더해줍니다.류승완 감독 영화답게 주연 배우들의 캐릭터가 굉장히 잘 만들어져있고 베테랑 연기자들은 그 역할을 잘 소화해내고 있습니다. 이번 작품에선 다방 주인인 옥분 역의 고민시 배우가 굉장히 인상적이었습니다. 이전 배역과는 전혀 다른 모습을 보여주고 그 역도 잘 소화해냈습니다. 한 가지 아쉬운 점은 조연들의 캐릭터였는데요. 특히 해녀 역의 네 배우의 캐릭터가 잘 살지 못해 아쉽더라고요. 물론 주인공들의 캐릭터에 집중하다보니 그런 것 같은데 한 가지씩 포인트가 되는 캐릭터를 부여했다면 좋았을 것 같다는 생각이 들었습니다.'저스트 펀'이라는 콘셉트가 잘 어울리는 <밀수>는 투덜거리는 캐릭터들 간의 케미스트리를 보는 맛과 동시에 해양액션 특히 물 속 액션을 보는 것만으로도 충분한 가치가 는 작품이었습니다.
밀수,3.5,열 길 물속은 알아도 한 길 사람 속은 모른다
밀수,4.0,"짜릿하면서 몰입감을 높게 선사한 액션블록버스터영화였습니다! 1970년대 해안가를 배경으로 해저에 숨겨져 있는 금괴들이 담긴 상자들을 두고 해녀들과 건달 및 부패 세관과의 쟁탈전을 집요하면서 처절하게 격전을 벌이면서 금괴를 차지하고 화끈하고 통쾌한 한탕을 아주 재미지게 다뤄서 시원하고 좋았습니다! 전반적으로 몰입감을 높게 선사하고 시원함을 준 영화였으니, 별 4개 드립니다!!"
밀수,3.2,예전의 류승완은 바다에 가라앉아버린 걸까.
밀수,3.2,"박정민은 ‘영화계의 간장게장’이다. 매순간 모든 장면의 초점을 ‘도둑질’하는 희대의 ‘씬스틸링’을 일삼고 있으며 “한 번만 더 형님 소리 하기만 해봐” 협박을 시전하는 ‘압도적 카리스마 이장춘’ 앞에서 이번에도 어김없이 ‘짜증 연기’를 범해주는데, 그의..."
밀수,3.2,복고적 판타지를 도드라지게 구현한 톤앤매너의 개성과 활력.
밀수,3.2,비린내 없이 시원시원하다.
밀수,3.2,케이퍼 무비를 속성으로 과외받고 찍은 영화같다. 그 와중에 박정민과 고민시는 신의 한 수.
밀수,5.0,‘밀수’는 한국 70년대 분위기를 고스란히 재현하며 유쾌한 오락 영화로써 즐기는 역할을 극대화 한다. 한창 경제 개발이 가속화되던 시절에 환경 문제를 전혀 생각지도 않았던 상황에서 바다를 일터로 살던 군천 해녀들에게 화학 공장은 맞설 수 없는 적이다. 그래서 해녀들은 바다의 전복과 문어 같은 해산물 대신 생계를 위해 몰래 바다에 빠뜨린 밀수품을 건지며 생활을 하게 되고 그 과정에서 인물 간에 배신과 갈등이 주요 플롯이 되는 작품이다.같은 해녀였던 춘자(김혜수)와 진숙(엄정화) 조업하면서 우애가 남달랐으나 어느 날 금을 밀수하던 때 세관 계장 장춘(김종수)에게 기습 단속에 걸리고 이 과정에서 진숙의 부친이자 선주(최종원)와 남동생이 한 꺼번에 스크류에 걸린 그물에 말려서 죽는 사고를 겪고 그 와중에 춘자는 홀연히 종적을 감추고 선원이었던 도리(박정민)가 진숙 부친의 배를 차지하고 밀수업의 두목이 되어 진숙을 비롯한 해녀들을 부리는 입장이 된다.진숙이 관세법 위반으로 형을 살고 2년이 지나 여전히 밀수하면서 간간이 빨래까지 하며 어렵사리 생계를 유지하던 때 서울로 피신한 춘자는 서울 업계 잘못 건드렸다가 밀수의 제왕인 권상사(조인성)에게 목숨을 잃을 뻔한 위기를 군천을 통해 밀수품을 들여오라는 제안으로 벗어나고 춘자의 기지로 3년 만에 진숙과 만나지만 진숙의 입장에서 춘자에게 쌓인 원한과 증오는 극에 달해 있다.작품은 둘 사이 쌓인 갈등과 원한을 해소하고 금이 밀수되던 날에 발생한 사건의 실체를 파악하며 해녀들 간의 연대와 더불어 도리와 권 상사 간의 갈등을 구축하고 범죄를 공모하기 전부터 이 갈등을 이용해 호텔 복도와 객실에서 권 상사와 권 상사의 부하인 애꾸(정도원)의 호쾌하고도 비장한 액션이 연출된다.여기에 도리가 꾸민 사건의 내막이 밝혀지며 작품은 해양 액션까지 선보이며 해녀들의 물질이 아무리 육상에서 기운이 좋은 사내 장정이라고 하더라도 바다에서는 해녀에게 상대가 되지 않는 모습으로 신선함을 선사한다.군사 독재 시절인 70년대의 암울함 대신 당대의 대중문화와 시대상을 재현하며 적절하게 액션과 케이퍼 무비의 경쾌함을 장착한 ‘밀수’는 전형적인 ‘오락’에 집중하며 더운 여름에 상영관의 존재감을 일깨우는데 적합한 작품이다.
바비,3.5,나는 나이고 너는 너이다
바비,3.5,그럭저럭 볼만하네요
바비,3.0,"그레타 거윅 감독이 연출한 <바비>는 어린 소녀들의 친구인 '바비'인형이 사는 '바비랜드'와 현실세계 속에서 벌어지는 이야기를 담고 있는 작품입니다.평화롭고 원하는 것은 무엇이든 될 수 있는 '바비랜드'의 바비 중 하나인 바비(마고 로비)는 다른 바비들과 아무런 문제없이 살아갑니다. 또한 많은 켄 중의 켄(라이언 고슬링)은 백치미를 갖고 있는 캐릭터이지만 바비에 대한 마음은 진심입니다.그러던 어느 날, 바비는 현실 세계와 이어진 포털의 균열을 발견하게 되고 다른 바비들과 달라진 스스로를 확인하게 됩니다. 이를 해결하기 위해 바비는 본격적으로 현실 세계로 향하고 그 차 안에 켄은 몰래 숨어 들어 함께 합니다.하지만 현실 세계 속 이들은 놀림의 대상이 되고 너무 나이브한 그들의 모습은 문제를 잘 해결해보이지 않습니다. 하지만 한 모녀를 만나 도움을 받게 되면서 문제를 조금씩 해결해나가려고 합니다. 그런데 문제는 켄입니다. 현실 세계는 여전히 남성중심 사회인데 켄은 바비랜드에서 겪어보지 못한 일종의 우월감(?)을 느끼게 되고 바비가 문제를 해결할 동안 켄은 바비랜드와 돌아가 현실세계의 이념을 조금씩 주입하게 됩니다.전 세계적으로 엄청난 흥행성적을 거두고 있는 <바비>를 뒤늦게 보게 되었습니다. 이야기는 비교적 예상 가능한 방향으로 진행되지만 중후반에 벌어지는 젠더 키워드와 동시에 정치적 메시지는 예상치 못한 반전이었습니다. 이야기를 전체적으로 이끌어가는 마고 로비의 캐릭터도 흥미롭지만 백치미를 보여주는 라이언 고슬링의 캐릭터가 영화의 톤을 완성시켜줌과 동시에 유머의 큰 부분을 담당하고 있습니다. 특히나 뮤지컬 시퀀스는 웃음이 멈추지 않더라고요.그럼에도 불구하고 역시 바비 인형에 대한 수요가 북미 지역의 정서와 크게 달라서 그런지 우리나라에선 큰 성공을 거두진 못했습니다. <스타워즈>시리즈나 <스타트랙>시리즈가 그러하듯 기본적인 정서의 차이가 있으면 공감하기가 참 어려워보이더라고요.여성 서사를 꾸준히 연출하고 연기하는 그레타 거윅은 아무 스스로도 이런 성공을 기대하지 못했을 것 같은데 과연 차기작에선 <레이디 버드>와 같은 작품이라 돌아올지 아니면 좀 더 대중적인 작품으로 돌아올지 벌써 궁금해지네요."
바비,5.0,‘바비’라는 인형이자 장난감의 등장이 완구 업계에서 엄청난 파격과도 같은 사건이라는 걸 강조하기 위해 작품은 자사의 걸작인 스탠리 큐브릭의 ‘2001 스페이스 오디세이’의 타이틀을 인용하며 거인화 된 바비(마고 로비)를 아기 인형을 가지고 놀던 여자아이들이 우러러 보도록 설정한다. 여자 아이들은 자신들이 가지고 놀던 아기 인형을 유인원이 도구를 사용하는 순간과 오버랩 되게 마구마구 부수며 바비가 여자아이들 사이에서 엄청난 혁신을 가져왔다는 걸 증명한다.이후 바비랜드라는 말 그대로 바비들이 사는 세계에서 여자 바비들은 매일 즐겁게 살며 주관을 갖고 다양한 직업에 종사하며 능력을 선 보이는 반면 남자인 켄들은 기껏 해변에서 시시껄렁한 경쟁이나 하며 베짱이처럼 놀기바쁘다.완벽한 세계에서 나날을 보내던 주연인 전형적인 바비는 어느날 무엇인가가 달라졌음을 깨닫고 특히 자신의 허벅지에 발생한 현실 인간에게나 나타나는 셀룰라이트가 나타나자 바비랜드가 아닌 인간 세계에 무엇인가 잘못됐다는 걸 알게 되고는 인간으로부터 온갖 고문을 당한 바비(케이트 맥키넌)에게 도움을 받아 인간 세계에서 그 해결책을 찾으려고 한다. 인간 세계로 가는 와중에 켄(라이언 고슬링)이 몰래 차에 타서 둘은 인간 세계로 모험을 떠나고 거기서 마주한 냉혹한 질서에서 바비는 좌절을 켄은 전형적인 남성 중심 세계의 질서를 배워와서는 바비랜드를 탈바꿈 한다.개성있는 감독 그레타 거윅은 바비랜드를 인간의 시선이 완벽하게 투영된 완벽한 사회로 무대 장치를 설계하듯 원색적이고 무대라는 특성을 극대화해 설계했으며 여기에 춤이나 노래를 통해 바비의 장르를 뮤지컬로도 확장한다.아울러 바비의 제작사 마텔에서 비서(아메리카 페라라)를 통해 현실 세계의 여성들이 처한 난관을 접하게 되고 다시금 켄에 의해서 뒤바뀐 바비 랜드를 그 전과 같은 상황으로 만드는데 이 과정에서 갈등이나 난투극보다 소통의 원활함이 강조되고 특히나 바비랜드와 현실과의 소통으로 바비랜드가 작품 초기의 바비랜드보다 더 살기 좋아지는 방향으로 바뀌는 과정이 교육적으로나 사회적으로나 심도 있는 메시지를 전달한다.아이들이 갖고 노는 장난감은 단순한 유희 거리를 넘어 아이들이 성장하면서 이 사회가 어떤 방식으로 구성되어 있는지를 파악할 수 있는 사회를 이해하는 교재이자 교과서다. 이에 따라 바비의 캐릭터가 증가하고 수정되는 건 아이들에게 사회의 다양성과 자신이 사회의 구성원으로서 좋은 삶을 살 수 있다는 희망의 증거가 된다. 그레타 거윅은 어쩌면 과거부터 현재까지 명성을 이어져 오고 있는 장난감을 소재로 남녀노소 누구에게나 호소할 수 있는 근본적인 사회의 모습과 건강한 인간관계를 추구하는 덕목을 보여준다. 아울러 바비랜드를 설계한 모습부터가 작품에서 탄탄한 완성도를 보이며 특히나 무대 예술이 영화 예술과 만났을 때의 미장센과 화려한 색상과 조명등 볼거리도 간과하지 않았다는 게 작품이 보이는 미덕이다.
바비,3.0,꿈 많던 소녀들은 어디로
바비,3.5,그럭저럭 볼만하네요
바비,3.0,시놉시스는 진짜 좋은데..과유불급.
바비,3.0,"그레타 거윅 감독이 연출한 <바비>는 어린 소녀들의 친구인 '바비'인형이 사는 '바비랜드'와 현실세계 속에서 벌어지는 이야기를 담고 있는 작품입니다.평화롭고 원하는 것은 무엇이든 될 수 있는 '바비랜드'의 바비 중 하나인 바비(마고 로비)는 다른 바비들과 아무런 문제없이 살아갑니다. 또한 많은 켄 중의 켄(라이언 고슬링)은 백치미를 갖고 있는 캐릭터이지만 바비에 대한 마음은 진심입니다.그러던 어느 날, 바비는 현실 세계와 이어진 포털의 균열을 발견하게 되고 다른 바비들과 달라진 스스로를 확인하게 됩니다. 이를 해결하기 위해 바비는 본격적으로 현실 세계로 향하고 그 차 안에 켄은 몰래 숨어 들어 함께 합니다.하지만 현실 세계 속 이들은 놀림의 대상이 되고 너무 나이브한 그들의 모습은 문제를 잘 해결해보이지 않습니다. 하지만 한 모녀를 만나 도움을 받게 되면서 문제를 조금씩 해결해나가려고 합니다. 그런데 문제는 켄입니다. 현실 세계는 여전히 남성중심 사회인데 켄은 바비랜드에서 겪어보지 못한 일종의 우월감(?)을 느끼게 되고 바비가 문제를 해결할 동안 켄은 바비랜드와 돌아가 현실세계의 이념을 조금씩 주입하게 됩니다.전 세계적으로 엄청난 흥행성적을 거두고 있는 <바비>를 뒤늦게 보게 되었습니다. 이야기는 비교적 예상 가능한 방향으로 진행되지만 중후반에 벌어지는 젠더 키워드와 동시에 정치적 메시지는 예상치 못한 반전이었습니다. 이야기를 전체적으로 이끌어가는 마고 로비의 캐릭터도 흥미롭지만 백치미를 보여주는 라이언 고슬링의 캐릭터가 영화의 톤을 완성시켜줌과 동시에 유머의 큰 부분을 담당하고 있습니다. 특히나 뮤지컬 시퀀스는 웃음이 멈추지 않더라고요.그럼에도 불구하고 역시 바비 인형에 대한 수요가 북미 지역의 정서와 크게 달라서 그런지 우리나라에선 큰 성공을 거두진 못했습니다. <스타워즈>시리즈나 <스타트랙>시리즈가 그러하듯 기본적인 정서의 차이가 있으면 공감하기가 참 어려워보이더라고요.여성 서사를 꾸준히 연출하고 연기하는 그레타 거윅은 아무 스스로도 이런 성공을 기대하지 못했을 것 같은데 과연 차기작에선 <레이디 버드>와 같은 작품이라 돌아올지 아니면 좀 더 대중적인 작품으로 돌아올지 벌써 궁금해지네요."
바비,3.0,겉만 훓고 끝난 다양성에 대한 고민.
바비,3.0,볼만했는데 음...ㅋㅋㅋ...뭔가 엄청나진않다 소재는 좋았음
바비,3.0,"무수한 백과사전과 학문과 담론들이 한 사람을 어떤 카테고리에 넣어 규정하든 그 사람이 스스로를 어떻게 규정하는 지가 분명히 더 중요한 상황들, 나아가 어떤 것들은 규정에 드는 시간과 에너지를 아껴서 그저 한 사람의 눈빛에 몰입하는 게 낫다는 걸..."
바비,3.5,나는 나이고 너는 너이다
바비,3.0,꿈 많던 소녀들은 어디로
바비,3.0,생각지 못 한 것들을 생각하게 만드는 영화의 힘.그래서 모두가 행복한 건 아니지만 그래도 이 정도면 괜찮지 않을까?2019.11.11. @spiff
바비,3.0,#sipff2019
바비,3.0,"1. 헤테로+시스젠더인 아담은 누나 케이시가 있는 뉴욕에 갔다가 질리언을 만나게 된다. 질리언의 오해와 아담의 침묵으로 맺어진 관계는 위태로울 뿐더러 금방 들킬 예정이었다. 그나마 아담은 자신의 잘못에 사과를 했지만. 2. imdb에서 3점 후반, lette..."
바비,3.0,"많은 사람들은 세상을 이분법으로 바라보고, 심지어 그 세상이 넓어져도 사분법 정도로 바라본다. 사실상 그 구분자체는 의미가 없는데도.  이해는 둘째치고 겪지 않으면 알 수 조차 없는, 보통은 알려고 노력조차 하지 않는 이야기들을 내 일처럼 느끼고 겪..."
