title,date
Mcdonald's Goes Up. ,1994-12-13
The Victoria Advocate ,1994-12-13
Appeal Withdrawn In Refinery Land Case. ,1994-12-13
"Tankers Liability Rule Could Hike Price Of Gas, Oil. ",1994-12-13
New Law May Raise Price Of Oil. ,1994-12-13
The Deseret News ,1994-12-13
Venezuela Us Have A Lot In Common ,1994-12-14
Ocala Star-Banner ,1994-12-14
Commodities ,1994-12-15
Precious Metal. ,1994-12-15
The Victoria Advocate ,1994-12-15
Beaver Country Times ,1994-12-15
The Victoria Advocate ,1994-12-16
"Indons, Aussies Guard Oil Drills. ",1994-12-16
Key Indicators ,1994-12-16
Key Indicators. ,1994-12-17
Gas Prices Drop About A Penny. ,1994-12-18
The Victoria Advocate ,1994-12-18
Oil Price Rises At Futures. ,1994-12-18
Good Business Prospects For Petron ,1994-12-19
Retailers Cut Prices Of Gasoline. ,1994-12-19
Gasoline Prices Drop By 1 Cent Per Gallon ,1994-12-19
As Prices. Iron A Penny. ,1994-12-19
Iras Prices Sink As Oil Costs Lower. ,1994-12-19
Motorists Paying A Penny Less At The Pump. ,1994-12-19
Low Crude Oil Prices Show At Gas Pump . ,1994-12-19
Lakeland Ledger ,1994-12-20
Drivers Paying Less At Pump. ,1994-12-20
Bias Prices Hold Steady As Holiday Travel Nits. ,1994-12-20
Fed Holds Off On Interest Rate Hike. ,1994-12-21
"Dnesday, December 21, 1994 10 Years Ago. ",1994-12-21
Businesses Hear Emergency Call From Stew's To Replace New Toys,1994-12-22
The Victoria Advocate ,1994-12-22
Toledo Blade ,1994-12-22
American Stock. Dig Stock. ,1994-12-22
Johor Probes Sts Transfer Of Crude Oil. ,1994-12-22
Mississippi River Closed By Oil Spill. ,1994-12-22
Oil Spill. ,1994-12-22
Kg Officials Cautiously Optimistic About Plant. ,1994-12-22
The Victoria Advocate ,1994-12-23
County's Spill Cleanup A Unique Effort. ,1994-12-23
Energy Firm Trying To Protect Rain Forest. ,1994-12-23
Arbourmaster Jnies Giving The Green Light. ,1994-12-23
American Stock Exchange. ,1994-12-23
Blaze Battled In Indiana County. ,1994-12-23
Business Summary ,1994-12-24
McCook Daily Gazette ,1994-12-24
Oil Prices Recover After Drop. ,1994-12-24
Kiwi Flies All Flights Again ,1994-12-24
Victoria Area Rig Count. ,1994-12-25
President Got Stifled On Deal With N. Korea ,1994-12-25
The Victoria Advocate ,1994-12-26
The Dispatch ,1994-12-28
Ocala Star-Banner ,1994-12-28
Key Indicators. ,1994-12-28
Commodity Roundup. ,1994-12-29
Silver Rides Weakening Dollar To Four-Week High. ,1994-12-29
The Victoria Advocate ,1994-12-29
New Straits Times ,1994-12-29
Record-Journal ,1994-12-29
The Victoria Advocate ,1994-12-30
Backs Martin-Lockheed Merger. ,1994-12-30
Rate Hikes Blamed As New Home Sales Fall. ,1994-12-31
The Victoria Advocate ,1994-12-31
The Deseret News ,1995-03-01
Nasdaq.. Merican Stock Exchange. ,1995-03-01
Record-Journal ,1995-03-02
Energy Futures Drop . ,1995-03-02
Energy Futures Drop. ,1995-03-02
Us Also Concerned /Nuclear Capability Predicted By Year ... ,1995-03-02
Ocala Star-Banner ,1995-03-03
Key Indicators. ,1995-03-03
The Victoria Advocate ,1995-03-04
Dollar Drops Despite Support Effort. ,1995-03-04
Key Indicators. ,1995-03-04
Gas ,1995-03-06
I Voice Line Free Information24 Hours Per Day! ,1995-03-06
The Victoria Advocate ,1995-03-06
New Straits Times ,1995-03-06
Energy Futures Higher. ,1995-03-08
Ocala Star-Banner ,1995-03-08
The Victoria Advocate ,1995-03-09
Lakeland Ledger ,1995-03-09
Ads At Heart Of Market Plan ,1995-03-09
Orlando Tops Miami In Tv And Film Production ,1995-03-09
The Victoria Advocate ,1995-03-09
Ocala Star-Banner ,1995-03-10
Dudayev Asks World Leaders To Intervene In Conflict. ,1995-03-11
Gdc Execs Win Temporary Freedom. ,1995-03-11
The Victoria Advocate ,1995-03-11
New Straits Times ,1995-03-16
Ocala Star-Banner ,1995-03-16
"1 Billion Iran Oil Deal No Secret, Firm. ",1995-03-17
The Victoria Advocate ,1995-03-17
The Victoria Advocate ,1995-03-17
Ocala Star-Banner ,1995-03-17
Victoria Area Rig Count. ,1995-03-19
More Bust Than Boom. ,1995-03-19
More Bust Than Boom. ,1995-03-19
Lawrence Journal-World ,1995-03-19
The Victoria Advocate ,1995-03-20
William Raspberry ,1995-03-20
Enforcing The Democratic Standard. ,1995-03-20
Conoco Forced Clinton's Hand On Iran ,1995-03-20
Ocala Star-Banner ,1995-03-24
"Economic Development. South Point Plant Produces Fuel, ... ",1995-03-25
Ocala Star-Banner ,1995-03-28
Lakeland Ledger ,1995-03-28
Senate Oks Class Size Amendment. ,1995-03-28
Rates Foreign Exchange. ,1995-03-29
Russian Refinery Ready For Restart. ,1995-03-29
Cox To Drop Wtog For Orlando Upn Station ,1995-03-29
The Victoria Advocate ,1995-03-29
Cien ,1995-03-29
Record-Journal ,1995-03-29
"Students From Cape, Steele Win Top Science Fair Honors. ",1995-03-31
The Deseret News ,1995-03-31
The Victoria Advocate ,1995-03-31
"The Victoria. Advocate, Saturday, April 1995. Spill Cleanup ... ",1995-04-01
Nader May Soon Own Historical Building. ,1995-04-02
"Stocks Solid, Smaller Gains. ",1995-04-03
Conoco Sets New Safety Mark. ,1995-04-05
Rates ,1995-04-05
Ocala Star-Banner ,1995-04-06
Business Summary Markets. ,1995-04-06
Gasoline Prices Climbing . ,1995-04-06
The Daily Gazette ,1995-04-06
Lakeland Ledger ,1995-04-07
Paul Revere Begins Ride To Give Colonists Warning. ,1995-04-15
Record-Journal ,1995-04-19
Business Summary ,1995-04-19
Ocala Star-Banner ,1995-04-19
"Cuban Trade Puts Canada, Us. At Odds. ",1995-04-20
Record-Journal ,1995-04-20
Markets; ,1995-04-22
The Victoria Advocate ,1995-04-22
Nasdaq ,1995-04-22
Gas Prices Rise. ,1995-04-26
Prices Mixed In Slow Trading. ,1995-04-26
Observer-Reporter ,1995-04-26
Man Pulled To Safety On Bridge. ,1995-04-28
Ridge Expects Jobs Loss. ,1995-04-28
In Other News... ,1995-04-28
Executive Offers Billion To Purchase Wr. Grace's Troubled ... ,1995-05-06
Will Russians Join Us. Trade Ban With Iran'. ,1995-05-07
Iran Vows Holy War To Defend Against Us. ,1995-05-07
Iran Warns Us. ,1995-05-07
Us Embargo Iran Warns Against Escalating Sanctions. ,1995-05-07
World News In Brief. ,1995-05-07
Ocala Star-Banner ,1995-05-11
Jose Cuervo. Authentic Margaritias. ,1995-05-11
"Blast Injures 2 Workers, Alarms Residents Of Area. ",1995-05-11
Merry Rinht ,1995-05-11
Shared Intelligence. ,1995-05-11
The Vindicator ,1995-05-11
Ban May Curb Iran Ambitions. By Jack. Anderson And Ml Hah. ,1995-05-11
Checkers Reports Losses For First Quarter. ,1995-05-12
Lakeland Ledger ,1995-05-12
The Victoria Advocate ,1995-05-15
Will Russians Join The Us. Ban On Traae Wun Iran ,1995-05-15
Sixth Record Finish For Stock Market. ,1995-05-15
Senate Oks Oil Exports. ,1995-05-18
Key Indicators. ,1995-05-18
Trade Deficit Dips In March. ,1995-05-18
Trade Deficit Narrows Slightly In March. ,1995-05-18
Toledo Blade ,1995-05-19
Gas Hikes Unjustified. ,1995-05-19
The Victoria Advocate ,1995-05-21
Heist Corp. Could Turn Out To Be Real Steal. ,1995-05-21
Oil Exec To Join Board Of Defiance College. ,1995-05-24
The Victoria Advocate ,1995-05-24
Commodities ,1995-05-25
American Stock Exchange. ,1995-05-25
The Cost Of Food. ,1995-05-26
Justification ,1995-05-26
Record-Journal ,1995-05-26
Record-Journal ,1995-05-27
Gas ,1995-05-27
The Victoria Advocate ,1995-05-27
Victoria Area Rig Count . ,1995-05-28
Wife To Have Baby Girl. ,1995-05-30
Reading Eagle ,1995-05-30
Oil Refinery Leaks; 35 Are Hospitalized. ,1995-05-30
Chevron Starts Making Techron At Sl Refinery. ,1995-05-30
Gas Leak Injures 35. ,1995-05-31
A145 Lift. American Stock Exchange. Ass Stock. Vol Lei. ... ,1995-07-01
Cbs Study Club Takes Cruise. ,1995-07-01
The Vindicator ,1995-07-02
Ocala Star-Banner ,1995-07-04
You Have The Power. ,1995-07-06
Stock Market Optimistic. ,1995-07-06
Lakeland Ledger ,1995-07-06
Could Politics Affect Rates? ,1995-07-06
Pakistan: Basic Facts. ,1995-07-07
The Victoria Advocate ,1995-07-07
Germany Italian Clothier Fights Ad Ban ,1995-07-08
Local Otc American Stock Exchange. Slock Fri Vol Lit! Cftc. ... ,1995-07-08
Oil Futures Prices Decline. ,1995-07-08
The Argus-Press ,1995-07-08
Lakeland Ledger ,1995-07-08
"Iraq, Iran Seeking Ways To Expand Cooperation By Gary Lakes",1995-07-09
Victoria Area Rig Count. ,1995-07-09
Survey Finds 1-Cent Drop In Pump Prices. ,1995-07-09
Nations Vie For Caspian Oil. ,1995-07-09
Texan Will Resign Federal Job To Possibly Seek Dem Position ,1995-07-11
Texan Will Resign Federal Job To Possibly Seek Dem Position ,1995-07-11
The Victoria Advocate ,1995-07-12
Williamson Daily News ,1995-07-12
Markets ,1995-07-13
Hi-Hi Companies ,1995-07-17
Tree Willy Sequel An Improvement. ,1995-07-20
S S. Stock Oh. Vow Am.... ,1995-07-20
The Victoria Advocate ,1995-07-20
Waycross Journal-Herald ,1995-07-20
Exxon's Earnings Soar. ,1995-07-22
Exxon S Earnings Soar . ,1995-07-22
Victoria Area Rig Count. ,1995-07-23
The Victoria Advocate ,1995-07-23
Oil Export Ban Lifted By House. ,1995-07-23
The Victoria Advocate ,1995-07-24
Daytona Beach News Journal ,1995-07-24
Typhoon Faye. ,1995-07-24
"Typhoon Leaves At Least 16 Dead, Leaking Tanker. ",1995-07-24
Late Breaks. 16 Killed In Typhoon ,1995-07-24
Voice Line. ,1995-07-24
Ransom ,1995-07-30
Building Permits . ,1995-07-30
The Victoria Advocate ,1995-07-31
"Manistee Crash Kills Mother, 3 Children. ",1995-08-02
"Manistee Crash Kills Mother, 3 Children. ",1995-08-02
Mixed Session For Oil Futures And Other Fuels. ,1995-08-05
Mixed Session For Oil Futures And Other Fuels. ,1995-08-05
Ashland Oil Awards Jeffboat $70 Million Fuel-barge Deal . ,1995-08-05
The Victoria Advocate ,1995-08-05
1 Key Indicators... ,1995-08-05
1 Key Indicators... ,1995-08-05
Ashland Oil Awards Jeffboat $70 Million Fuel-barge Deal . ,1995-08-05
The Victoria Advocate ,1995-08-05
Star-News ,1995-08-06
Drug Cartel Leader Fears For His Life. ,1995-08-06
Drug Cartel Leader Fears For His Life. ,1995-08-06
Horses Need Corr. ,1995-08-10
Consumer Prices Rise 0.2 Percent; Gas Prices Drop. ,1995-08-10
Horses Need Corr. ,1995-08-10
"Computer Stocks Rally On Microsoft, Netscape; Blue Chips Lag ",1995-08-10
Horses Need Corr. ,1995-08-10
District Court. ,1995-08-10
District Court. ,1995-08-10
Consumer Prices Rise 0.2 Percent; Gas Prices Drop. ,1995-08-10
Key Indicators. ,1995-08-10
Key Indicators. ,1995-08-10
The Day ,1995-08-12
"Prices Percent Change, Month Seasonally Adjusted Or Inn. I. ",1995-08-12
"Gasoline Prices, At Pump, Fall. Sluggish Retail Sales, Down ",1995-08-12
"Gasoline Prices, At Pump, Fall. Sluggish Retail Sales, Down ",1995-08-12
Record-Journal ,1995-08-12
Consumer Price Index. ,1995-08-12
Consumer Price Index. ,1995-08-12
Record-Journal ,1995-08-12
The Day ,1995-08-12
"Prices Percent Change, Month Seasonally Adjusted Or Inn. I. ",1995-08-12
The Victoria Advocate ,1995-08-13
The Victoria Advocate ,1995-08-13
Energy Prices Close Lower. ,1995-08-16
Accept Petition To Supply Electricity. ,1995-08-16
Lightning Hits Storage Tank. ,1995-08-16
Key Indicators. ,1995-08-16
Manila Standard ,1995-08-16
Key Indicators. ,1995-08-16
Accept Petition To Supply Electricity. ,1995-08-16
Lightning Hits Storage Tank. ,1995-08-16
Energy Prices Close Lower. ,1995-08-16
Toledo Blade ,1995-08-16
Toledo Blade ,1995-08-16
Manila Standard ,1995-08-16
Markets ,1995-08-21
Markets ,1995-08-21
Ice ,1995-08-21
Ice ,1995-08-21
Voice Line. ,1995-08-24
Analysis ,1995-08-24
Voice Line. ,1995-08-24
Analysis ,1995-08-24
Lewiston Morning Tribune ,1995-08-24
Lewiston Morning Tribune ,1995-08-24
Long Island Brush Fire Out Of Control. ,1995-08-25
Cash Petroleum. ,1995-08-25
Long Island Brush Fire Out Of Control. ,1995-08-25
Fattettietotia ,1995-08-26
Fattettietotia ,1995-08-26
Energy Futures Prices Mostly Down In Thin Trading After Selloff,1995-08-26
Energy Futures Prices Mostly Down In Thin Trading After Selloff,1995-08-26
"Cubs Maul Avery, Braves. ",1995-08-29
"Cubs Maul Avery, Braves. ",1995-08-29
The Victoria Advocate ,1995-08-30
Manila Standard ,1995-08-30
Manila Standard ,1995-08-30
Manila Standard ,1995-08-30
Wall Street Recovers Poise While Tech Issues Cope With Selloff,1995-08-30
Rates ,1995-08-31
Energy Company Buys Another. ,1995-08-31
Key Indicators. ,1995-08-31
Palm Oil. ,1995-08-31
Low Gas Prices May Fuel Holiday Travel. ,1995-08-31
Rates ,1995-08-31
Energy Company Buys Another. ,1995-08-31
Palm Oil. ,1995-08-31
Key Indicators. ,1995-08-31
Update Dow Dips Despite Technology Gains. ,1995-08-31
Update Dow Dips Despite Technology Gains. ,1995-08-31
Low Gas Prices May Fuel Holiday Travel. ,1995-08-31
Factory Fact-A-Roonies. Types Of Manufacturers. ,1995-10-01
Commodities ,1995-10-01
Oil Sunflowers Sum. Low Crude Oil Prices Went Texas ... ,1995-10-02
Factory Fact-A-Roonies. Types Of Manufacturers. ,1995-10-02
The Victoria Advocate ,1995-10-02
Oil Sunflowers 11.67. ,1995-10-03
Packaging ,1995-10-03
Record-Journal ,1995-10-03
Bangor Daily News ,1995-10-03
John Kniss Sr. ,1995-10-03
Ldsmobile 714 E. Rio Grande Victoria -575-6375 1-8oo-945-99o3,1995-10-03
Dow Dips 11.56; Oil Prices Drop. ,1995-10-04
Stocks Slightly Weaker. ,1995-10-04
Key Indicators. ,1995-10-04
Factory Fact-A-Roonies. Types Of Manufacturers. ,1995-10-05
Technology Sales Pull Market Down. ,1995-10-05
The Victoria Advocate ,1995-10-06
Oil Sunflowers 11.37 Si In Km. 1319 Crude Oil. Prices West. ... ,1995-10-06
Tennis ,1995-10-08
Program Trading Restricted. ,1995-10-09
Oil Sunflowers 11.47. Si Sunflowersothers. 1319 Crude Oil ... ,1995-10-13
Coffee Prices Climb. ,1995-10-14
Paper ,1995-10-14
Record-Journal ,1995-10-14
Oil Plant Fire Hurts 4 Workers. ,1995-10-15
Hussein To Get A Yes Vote Today. ,1995-10-15
Environmental Groups Say Exxon May Harm Whales . ,1995-10-15
Coffee Prices Rise More Than 3 Cents. ,1995-10-15
Ice . ,1995-10-16
Cake Mixes. ,1995-10-16
Pennsylvania Explosion Rocks Plant In Venango Co. ,1995-10-16
Blast Hurts Three. ,1995-10-16
Pittsburgh Post-Gazette ,1995-10-16
Three Dead In Fire At Refinery. ,1995-10-17
Three Dead In Refinery Fire. ,1995-10-17
Three Workers Di In Fire At Refinery. ,1995-10-17
Tate A Nation ,1995-10-17
Remains Musteru. ,1995-10-17
Refinery Fire Claims Three. ,1995-10-17
Attn: Regional Sales Manager 15909 San Pedro 123 San ... ,1995-10-17
"Refinery Explosion, Fire Kill Three And Hurt Four. ",1995-10-17
"Hurricane Sinks Barge. 23 People Missing In Gulf; American, ",1995-10-17
Storm Blamed In Barge Sinking That Killed Three. 23 Missing; ,1995-10-17
Update Dow Drops Oil Prices Go Up. ,1995-10-17
Uce ,1995-10-19
Trade Deficit In Month Hits Low For Year. ,1995-10-19
Dow Drops Nasdaq Up 9.93. ,1995-10-19
Key Indicators. ,1995-10-19
McCook Daily Gazette ,1995-10-20
Record-Journal ,1995-10-20
Astronaut Mixes Crystals Like Milkshakes; Zeolite Flavor Of Day,1995-10-20
Record-Journal ,1995-10-22
Victoria Area Rig Count. ,1995-10-22
Muttle Crewman's Work: Ould Aid Crystal Research. ,1995-10-22
Astronaut Whips Up Shuttle Experiment. ,1995-10-22
Tamil Rebel Attacks Cause Rm72m Damage. ,1995-10-22
Lydia Council Makes Holiday Arrangements. ,1995-10-22
Astronaut Mixes Up Crystal Milkshakes'. More Experiments ... ,1995-10-22
House Gop Moves Away From Deep Cuts In Federal Benefits. ,1995-10-22
Macintosh Performa. ,1995-10-22
Shuttle Shake Thick With Chemicals. ,1995-10-22
Astronaut Mixes Crystals Like Milkshakes. ,1995-10-22
Gainesville Sun ,1995-10-22
Astronaut Mixes Crystals Like Milkshakes. ,1995-10-22
Columbia Crew Member Mixes Rrvstals Like Milkshakes. ,1995-10-22
Astronaut Mixes Zeolite Shakes'. ,1995-10-22
Serving All Faiths. ,1995-10-23
Earnings Boost Stocks. ,1995-10-24
The Vindicator ,1995-10-24
Selling Spree Drops Stocks. ,1995-10-26
The Hour ,1995-10-27
Oil Sunflowers 11.22. ,1995-10-27
American On Stock Mokumoa. Lei Key. Indicator ,1995-10-28
Tanker Runs Aground; No Pollution Reported. ,1995-10-30
Gainesville Sun ,1995-10-30
Oil Sunflowers 11.22. Crude Oil Prices. ,1995-10-31
The Victoria Advocate ,1995-10-31
Update Stocks Rise 148% Gold Falls Slightly. ,1995-10-31
The Victoria Advocate ,1995-12-02
"Trades, Crafts. ",1995-12-03
Oil Sunflowers 11.62.1419 Crude Oil Prices West Texas ... ,1995-12-04
Judge Deciding Landowners Amoco Suit. ,1995-12-04
Keindi ,1995-12-05
Extreme Cold Hampers Alaska Oil Spill Cleanup. ,1995-12-07
Crossroads Home Health . ,1995-12-08
American ,1995-12-08
Extreme Cold Hampers Alaska Oil Spill Cleanup. ,1995-12-08
Update Interest Rate Rise Unnerves Investors. ,1995-12-08
Dow Drops Oil Prices Go Up. ,1995-12-13
Retail Sales Boost Stocks. ,1995-12-13
Key Indicators. ,1995-12-13
Business 30 Vs. Japanese Comti. Omex 500. Industrials Yen ... ,1995-12-16
Toledo Blade ,1995-12-16
The News ,1995-12-16
American Stock Exchange. Ism Is. Am... ,1995-12-16
Record-Journal ,1995-12-19
Voice Line. ,1995-12-20
Stocks Back Off Early Gain ,1995-12-22
He Times Till De. Mil Business. 30 Vs. Japanese Comex Comex ,1995-12-22
Mclntosh Supported Island Preservation ,1995-12-22
Key Indicators. ,1995-12-22
Crude Oil Passes $19 Mark. ,1995-12-22
Lewiston Morning Tribune ,1995-12-23
The Victoria Advocate ,1995-12-23
Gasoline Prices Jump. ,1995-12-25
Gasoline Prices Increase 1.6 Cents. ,1995-12-25
President Goes Shopping. ,1995-12-25
Crude Oil Prices $19.04 Omaha Livestock. ,1995-12-26
Did Oil Tanker Get Too Close To Land? ,1995-12-26
Ocala Star-Banner ,1995-12-26
Record-Journal ,1995-12-27
Record-Journal ,1995-12-28
Big Lobby Blamed For Delay. Industries Prod Congress To Pass ,1995-12-28
McCook Daily Gazette ,1995-12-28
Pipe Break Spills Oil. ,1995-12-28
Bulldozer Cuts Line; Oil Spills On Foothills. ,1995-12-28
Russia Bulldozer Breaks Oil Pipeline. ,1995-12-28
Suez Canal Faces Modern Challenge. ,1995-12-29
Record-Journal ,1995-12-29
Suez Canal Struggles For Business In Face Of Changes In The ,1995-12-29
Anai Fights To Keep Its Customers. Hips Hi. Cid ,1995-12-29
Waterway Struggles To Hold Share In Changing Middle East. ,1995-12-29
The Victoria Advocate ,1995-12-29
Crude Oil Prices. St Texas Intermcdi $19.38 Omaha Livestock. ,1995-12-29
The Item ,1995-12-29
Lakeland Ledger ,1995-12-30
Telephone Directory 1000 Time Temp. ,1995-12-30
Daily News ,1995-12-30
Altus Times ,1995-12-31
Deparment Circular No. 95-10-008 ,1996-02-01
Observer-Reporter ,1996-02-02
Japan Depends More. ,1996-02-05
El The Most Recent Temporary Budget Resolution Cuts The ... ,1996-02-07
Oil Sunflowers 1. ,1996-02-08
"Police, Troops Quash Mexican Oil Protests. ",1996-02-10
Iraq Predicting Success At Food-For-Oil Talks. ,1996-02-10
Warning ,1996-02-13
Plastic ,1996-02-14
Salvors Secure Two Lines To Crippled Oil Tanker. ,1996-02-19
Battered Oil Tanker Close To Breaking Up. ,1996-02-19
Crippled Supertanker Spills 6 Million Gallons. ,1996-02-20
Oil Tanker Leaked Heavily. ,1996-02-20
Salvage Crew Leaves Stricken Tanker. ,1996-02-20
"Nationworld Tuesday, February 20, Moscow-Pullman Daily News ",1996-02-20
Thai Oil Company Aims To Become A Regional Giant. ,1996-02-20
Soline Prices Rise. ,1996-02-26
"Oil Talks, Not Gulf War, Occupy Minds Of Iraqis. ",1996-02-29
Blue Chips Take The Plunge. ,1996-02-29
Permian Basin ,1996-03-02
Cattle ,1996-03-02
Commodity Indexes Plunge Amid Broad Market Selloffs. ,1996-03-02
Ocala Star-Banner ,1996-06-02
American Firms To Be Permitted To Buy Iraqi Oil. ,1996-06-02
The Southeast Missourian ,1996-06-02
Market ,1996-06-02
World Kidnapped Us. Woman Freed In Nicaragua. ,1996-06-02
Gas Prices Drop More Than A Penny. ,1996-06-04
McCook Daily Gazette ,1996-06-04
Pioneer's Used Car Financing Edge. ,1996-06-09
By Megan Neher. Journal-World Business. Editor ,1996-06-09
Energy Futures Recover Earlier Losses. ,1996-06-15
"Check Oil Imports, Solon Tells Doe. ",1996-06-15
Manila Standard ,1996-06-17
Grain Market. ,1996-06-18
Commodities ,1996-06-18
Heavy Holiday Traffic Expected Despite High Gas Prices. ,1996-06-19
Manila Standard ,1996-06-19
Energy Prices Decline. ,1996-06-20
Dow Rises 20.32; Gold Drops. ,1996-06-20
Energy Futures Mixed. ,1996-06-21
Car News Car Solutions! Ifil. ,1996-06-22
Developments To Watch. ,1996-06-22
Beetle Bailey. ,1996-06-22
Herald-Journal ,1996-06-23
High Imports Cut Oil Prices. ,1996-06-26
"Edison, Bp In Deal For Oil Byproduct. ",1996-06-26
Businessmen Elector ,1996-06-28
Probe Oil Spill In... ,1996-06-28
Building To Be Linchpin For Industrial Park. ,1996-06-30
Gadsden Times ,1996-08-01
Times Daily ,1996-08-01
McCook Daily Gazette ,1996-08-01
Company Offers To Reopen Refinery If Union Agrees To ... ,1996-08-01
Bill That James Was Undecided On Is Already A Law. ,1996-08-01
Market In In Brief. August Industrials Nyse Mmmm Sap Nasdaq. ,1996-08-03
"Investment In Iran, Clinton To Tighten Sanctions. ",1996-08-03
Record-Journal ,1996-08-06
Dow Falls Gold Rises. ,1996-08-06
Europe Assails Us. Trade Sanctions. ,1996-08-06
Businesses At Biliran Near Standstill Due Damaged Bridge. ,1996-08-07
McCook Daily Gazette ,1996-08-07
Cars ,1996-08-07
Key Indicators. ,1996-08-07
"Feds, Environmentalists Taking Property Rights. ",1996-08-08
"Hint Of Large Yields, Low Demand Sink Cotton To 20-Month Low",1996-08-08
Us Clears Way For Sales Of Iraqi Oil. ,1996-08-08
Death Valley Gateway Gazette ,1996-08-08
Subroto: Iraqi Entry Will Push Oil Prices Down. ,1996-08-09
McCook Daily Gazette ,1996-08-09
The Day ,1996-08-10
Mahuang Safe Herb. ,1996-08-11
Palm Oil Extraction Rate Slides Further To 18.59pc. ,1996-08-11
Gas Prices Drop Across Nation ,1996-08-12
Gasoline Prices Drop Nearly Two Cents In Two Weeks. ,1996-08-12
The Rochester Sentinel ,1996-08-12
Gasoline Prices Dropped 20 In Past 2 Weeks. ,1996-08-12
Gasoline Prices Fall By 2 Cents. The Average Price Per ... ,1996-08-12
Gasoline Prices Drop Nearly 2 Cents. ,1996-08-12
Gas Prices Fall 2 Cents In 2 Weeks. ,1996-08-12
The Spokesman-Review ,1996-08-12
Gas Prices Drop. Almost Two Cents. ,1996-08-12
Gasoline Drops Another 2 Cents In Past 2 Weeks. ,1996-08-12
"Oil Sunflowers 11.39 Sunflowers, Others 15.69. Crude Oil ... ",1996-08-12
School Bargains... 1996 K-1500 Silverado 1995 Chevrolet Tahoe,1996-08-12
Gas Prices Oost Nearlv 2-Cent Decline. ,1996-08-12
Gasoline Prices Still Dropping. ,1996-08-12
Gasoline Prices Continue To Fall. ,1996-08-12
Gasoline Price Slide Continues. ,1996-08-12
Gas Prices Trickle Down. ,1996-08-12
Gas Prices Drop Two Cents In Two Weeks. ,1996-08-12
Gasoline Prices Continue Gradual Decline. ,1996-08-12
Reports Aggravate Stock. Corn 4.75 Bu 60.00. Boars: ... ,1996-08-13
World ,1996-08-13
"The Robesonian, Coffee Futures Climb To Four-Week High. ",1996-08-14
Auction ,1996-08-14
Business Briefly Markets. ,1996-08-14
Nye County School District Calling Fdr Fuel Diesel Bids. ,1996-08-15
Nation Industrial. ,1996-08-16
Sail To Shift To Hi-Tech Production ,1996-08-16
Grain Futures. ,1996-08-16
McCook Daily Gazette ,1996-08-16
"Utility, Refinery Will Sign Power Accord. ",1996-08-16
Shop ,1996-08-17
Commodities ,1996-08-19
The Victoria Advocate ,1996-08-19
Observer-Reporter ,1996-08-20
McCook Daily Gazette ,1996-08-20
Commissioner Warm About Drawbacks To Electricity Shoooina,1996-08-20
Warning ,1996-08-20
Caution Urged In Electricity Market. ,1996-08-20
Warning ,1996-08-20
Veteran Regulator Advises Caution In Move To Utilitv Competition,1996-08-20
Record-Journal ,1996-08-21
Manila Standard ,1996-08-21
Oil Sunflowers 11.47. ,1996-08-23
Key Indicators. ,1996-08-23
Oil Trade Deregulation Won't Fuel Inflation Uap. By Gerry ... ,1996-08-25
Oil Sunflowers 11.47. ,1996-08-28
Dow Gains 17.38; Gold Falls 50 Cents. ,1996-08-28
Commodity Roundup. ,1996-08-28
The Victoria Advocate ,1996-08-28
The Victoria Advocate ,1996-08-29
Thai Oil Spill. ,1996-11-01
The Victoria Advocate ,1996-11-04
Manila Standard ,1996-11-04
Local Home Heating Costs To Rise. Wholesale Energy Price ,1996-11-04
S Pore Scientists Develop New Plastic From Oalm Oi. ,1996-11-06
Maine's Home Heating Oil Price Inches Down. ,1996-11-07
Warning ,1996-11-12
Warning ,1996-11-12
Saudi Container Line Sinks $3m. The National Shipping Co Of ,1996-11-12
Late Rally Boosts Gasoline. ,1996-11-13
The Nation Letters To The Editor ,1996-11-14
Nation The Federal Reserve. ,1996-11-14
Consumer Prices Rise At Healthy Pace. ,1996-11-15
Rp To Be Base For Ptt Oil Exports. Joint Venture Will Take ... ,1996-11-15
Manila Standard ,1996-11-15
Manila Standard ,1996-11-17
Voice Line. ,1996-11-17
Alphabet City. ,1996-11-18
Womankind Could Ignite! ,1996-11-19
Oil Imports Push Trade Deficit Up In Month. ,1996-11-21
"Epa, Oil Company Agree On Cleanup Plan For Refinery. ",1996-11-23
"Crude, Oil Products Sink On Iraq Oil Sale Reports. ",1996-11-23
Gas Prices Continue To Rise Nationwide. ,1996-11-23
Fina Moves Its Corporate Base To A Dallas Suburb. ,1997-02-01
Fina Moves Its Corporate Base To A Dallas Suburb. ,1997-02-01
Crude Oil Prices $24.63. ,1997-02-03
Oil Company Royalty Deals Cue Called Into Rh Netted The ... ,1997-02-03
Crude Oil Prices $24.63. ,1997-02-03
Oil Company Deals. Are Are Called Into Question ,1997-02-03
Oil Company Deals. Are Are Called Into Question ,1997-02-03
Oil Company Deals Called Into Question ,1997-02-03
Oil Company Royalty Deals Cue Called Into Rh Netted The ... ,1997-02-03
Oil Company Deals Called Into Question ,1997-02-03
"Tanker, Sub Collide In Baltic. ",1997-02-04
"Tanker, Submarine Collide In Baltic Sea. ",1997-02-04
"Tanker, Sub Collide In Baltic. ",1997-02-04
"Tanker, Submarine Collide In Baltic Sea. ",1997-02-04
Pittsburgh Post-Gazette ,1997-02-06
Pittsburgh Post-Gazette ,1997-02-06
The Nation ,1997-02-10
